,xylem_male,xylem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
42,-0.14706999,0.062541276,"('unreliable', 'reliable')",-3.4794304,-3.3916926,-1.8132502,-1.6645757,0.1486745
43,-0.82152,-0.78345186,"('irresponsible', 'responsible')",0.21358836,0.25423002,-0.3039658,-0.2646109,0.0393549
44,0.40893012,0.42464322,"('prejudiced', 'unprejudiced')",-1.3277116,-1.327636,-0.4593907,-0.4514964,0.0078943
45,-1.3170915,-1.3132069,"('incompetent', 'competent')",-0.31384018,-0.34602445,-0.8154658,-0.8296157,-0.0141499
46,-0.8949416,-0.8311997,"('uncompetitive', 'competitive')",-0.73591167,-0.70944977,-0.8154266,-0.7703247,0.0451019
47,-0.16635083,-0.12018977,"('stupid', 'smart')",5.2975307,5.4303555,2.5655899,2.6550829,0.089493
48,0.42749965,0.3591043,"('unintelligent', 'intelligent')",0.83631766,0.8399636,0.6319087,0.599534,-0.0323747
49,0.21672145,0.33259642,"('unable', 'able')",-0.03111329,0.072518885,0.0928041,0.2025577,0.1097536
50,0.31182694,0.42046258,"('clumsy', 'skillful')",0.2556978,0.25554317,0.2837624,0.3380029,0.0542405
51,-0.7192843,-0.85408044,"('uneducated', 'educated')",0.21196479,0.15091386,-0.2536598,-0.3515833,-0.0979235
52,0.15424901,-0.07024629,"('irrational', 'rational')",0.9190573,0.73684615,0.5366532,0.3332999,-0.2033533
53,-1.7843573,-1.8415428,"('uncreative', 'creative')",0.70155376,0.63450557,-0.5414017,-0.6035186,-0.0621169
54,-0.85432166,-0.9448555,"('incapable', 'capable')",1.1629194,1.2310497,0.1542989,0.1430971,-0.0112018
55,0.008114941,-0.005000744,"('incompetent', 'clever')",-0.0068696737,-0.011909455,0.0006226,-0.0084551,-0.0090777
56,-0.38389817,-0.43143684,"('impractical', 'practical')",-0.45891684,-0.44310158,-0.4214075,-0.4372692,-0.0158617
57,-0.8031472,-0.8811027,"('unimaginative', 'imaginative')",-2.4248405,-2.495832,-1.6139939,-1.6884673,-0.0744734
58,0.09452393,0.053787008,"('undiscriminating', 'discriminating')",0.26723424,0.19926801,0.1808791,0.1265275,-0.0543516
59,0.6828558,0.68275917,"('foolish', 'wise')",0.71541023,0.6984482,0.699133,0.6906037,-0.0085293
60,0.4242832,0.41430447,"('inefficient', 'efficient')",-0.50199664,-0.33745772,-0.0388567,0.0384234,0.0772801
61,-0.66417974,-0.91548496,"('illogical', 'logical')",0.23353952,0.09996911,-0.2153201,-0.4077579,-0.1924378
62,-0.3088188,-0.21536028,"('incompetent', 'brilliant')",-0.1973443,-0.0060005644,-0.2530816,-0.1106804,0.1424012
63,-0.9053463,-0.85296386,"('unperceptive', 'insightful')",0.49560404,0.61335313,-0.2048711,-0.1198054,0.0850657
64,0.4869415,0.41367215,"('shy', 'confident')",-6.6441817,-6.6999116,-3.0786202,-3.1431198,-0.0644996
65,0.15713775,0.037077866,"('insecure', 'secure')",-0.75494975,-0.74457884,-0.298906,-0.3537505,-0.0548445
66,-1.3288987,-1.3005373,"('inactive', 'active')",0.67756015,0.65433216,-0.3256693,-0.3231026,0.0025667
67,0.37128913,0.33422112,"('doubtful', 'determined')",-0.50613755,-0.43749973,-0.0674242,-0.0516393,0.0157849
68,-0.16745725,-0.20377862,"('dependent', 'independent')",-0.52849054,-0.5476505,-0.3479739,-0.3757146,-0.0277407
69,0.52013415,0.5354027,"('lazy', 'industrious')",-0.27317324,-0.2871649,0.1234805,0.1241189,0.0006384
70,-0.8436762,-0.7884158,"('lethargic', 'energetic')",0.12638855,0.2022112,-0.3586438,-0.2931023,0.0655415
71,-0.20299748,-0.31368744,"('diffident', 'self-confident')",0.61924404,0.624521,0.2081233,0.1554168,-0.0527065
72,-0.27832094,-0.17577355,"('unambitious', 'ambitious')",-0.9442142,-0.8785511,-0.6112676,-0.5271623,0.0841053
73,1.1984806,1.2106955,"('helpless', 'self-reliant')",-2.6427896,-2.6248026,-0.7221545,-0.7070535,0.015101
74,-0.72558224,-0.6786774,"('undedicated', 'dedicated')",0.083064765,0.0072806478,-0.3212587,-0.3356984,-0.0144397
75,0.04222905,0.08971251,"('meek', 'impulsive')",-0.22182728,-0.15834919,-0.0897991,-0.0343183,0.0554808
76,-0.0137227615,0.1171498,"('anxious', 'daring')",-0.012157001,0.094678625,-0.0129399,0.1059142,0.1188541
77,-0.6135198,-0.67825896,"('unmotivated', 'motivated')",-1.3387139,-1.2066696,-0.9761168,-0.9424642,0.0336526
78,-0.14586195,-0.06454706,"('nonresilient', 'resilient')",0.37559322,0.44164816,0.1148656,0.1885505,0.0736849
79,-1.607588,-1.591226,"('wavering', 'unwavering')",0.06528758,0.10186486,-0.7711502,-0.7446806,0.0264696
80,-0.12641533,-0.059489764,"('dominated', 'dominating')",-1.7494577,-1.6539723,-0.9379365,-0.856731,0.0812055
81,-0.02277429,-0.09368804,"('submissive', 'aggressive')",-1.0725396,-0.96576875,-0.547657,-0.5297284,0.0179286
82,-0.7674198,-0.7508541,"('poor', 'rich')",5.8298855,5.943308,2.5312328,2.5962269,0.0649941
83,0.10151553,0.028202657,"('powerless', 'powerful')",-0.9253198,-0.935681,-0.4119021,-0.4537392,-0.0418371
84,0.55868644,0.48345122,"('inferior', 'superior')",1.2356092,1.1779972,0.8971478,0.8307242,-0.0664236
85,0.013559764,-0.060225174,"('insignificant', 'prestigious')",1.4326556,1.369594,0.7231077,0.6546844,-0.0684233
86,-1.2954175,-1.5458559,"('uninfluential', 'influential')",-0.33304098,-0.50669134,-0.8142292,-1.0262736,-0.2120444
87,0.00059843063,-0.11745039,"('unsuccessful', 'successful')",0.8764127,0.9639465,0.4385056,0.4232481,-0.0152575
88,-0.38446638,-0.5093929,"('low', 'eminent')",0.28434265,0.29506776,-0.0500619,-0.1071626,-0.0571007
