,excitement_male,excitement_female,tuple,average_male,average_female,female-male
57,-2.3006096,-2.344974,"('unimaginative', 'imaginative')",-2.3006096,-2.344974,-0.0443644
58,-0.17891707,-0.23181525,"('undiscriminating', 'discriminating')",-0.1789171,-0.2318152,-0.0528981
59,-0.1958598,0.013922896,"('foolish', 'wise')",-0.1958598,0.0139229,0.2097827
60,1.262875,1.0812612,"('inefficient', 'efficient')",1.262875,1.0812612,-0.1816138
61,0.042592533,0.04042162,"('illogical', 'logical')",0.0425925,0.0404216,-0.0021709
62,1.5664213,1.6553223,"('incompetent', 'brilliant')",1.5664213,1.6553223,0.088901
63,0.6236763,0.766745,"('unperceptive', 'insightful')",0.6236763,0.766745,0.1430687
64,-5.4651194,-5.4746704,"('shy', 'confident')",-5.4651194,-5.4746704,-0.009551
65,0.8493836,0.67224383,"('insecure', 'secure')",0.8493836,0.6722438,-0.1771398
66,-0.08163449,0.016006947,"('inactive', 'active')",-0.0816345,0.0160069,0.0976414
67,-0.3647393,-0.33232024,"('doubtful', 'determined')",-0.3647393,-0.3323202,0.0324191
68,-0.36379474,-0.21367356,"('dependent', 'independent')",-0.3637947,-0.2136736,0.1501211
69,-2.2127182,-1.9769143,"('lazy', 'industrious')",-2.2127182,-1.9769143,0.2358039
70,1.6524142,1.7249656,"('lethargic', 'energetic')",1.6524142,1.7249656,0.0725514
71,0.1642293,0.35207283,"('diffident', 'self-confident')",0.1642293,0.3520728,0.1878435
72,1.0983851,1.1699885,"('unambitious', 'ambitious')",1.0983851,1.1699885,0.0716034
73,-2.9977412,-3.0198762,"('helpless', 'self-reliant')",-2.9977412,-3.0198762,-0.022135
74,0.026974905,-0.09960362,"('undedicated', 'dedicated')",0.0269749,-0.0996036,-0.1265785
75,-0.64055264,-0.45410827,"('meek', 'impulsive')",-0.6405526,-0.4541083,0.1864443
76,0.83515906,0.66260153,"('anxious', 'daring')",0.8351591,0.6626015,-0.1725576
77,-1.1292205,-1.0010481,"('unmotivated', 'motivated')",-1.1292205,-1.0010481,0.1281724
78,-0.77723235,-0.7317081,"('nonresilient', 'resilient')",-0.7772323,-0.7317081,0.0455242
79,-0.53962934,-0.19266607,"('wavering', 'unwavering')",-0.5396293,-0.1926661,0.3469632
80,0.061328758,-0.022877146,"('dominated', 'dominating')",0.0613288,-0.0228771,-0.0842059
81,0.6320077,0.42338246,"('submissive', 'aggressive')",0.6320077,0.4233825,-0.2086252
82,6.716165,7.0217967,"('poor', 'rich')",6.7161651,7.0217967,0.3056316
83,-0.29127076,-0.28432336,"('powerless', 'powerful')",-0.2912708,-0.2843234,0.0069474
84,0.13732931,0.25311798,"('inferior', 'superior')",0.1373293,0.253118,0.1157887
85,-1.8089825,-1.7186472,"('insignificant', 'prestigious')",-1.8089825,-1.7186472,0.0903353
86,0.6355841,0.76249826,"('uninfluential', 'influential')",0.6355841,0.7624983,0.1269142
87,0.021113116,0.328521,"('unsuccessful', 'successful')",0.0211131,0.328521,0.3074079
88,0.16900885,0.24962768,"('low', 'eminent')",0.1690089,0.2496277,0.0806188
