,planter_male,planter_female,tuple,average_male,average_female,female-male
45,0.46324152,0.4908303,"('incompetent', 'competent')",0.4632415,0.4908303,0.0275888
46,-0.05227567,-0.041673474,"('uncompetitive', 'competitive')",-0.0522757,-0.0416735,0.0106022
47,3.1295109,3.2595277,"('stupid', 'smart')",3.1295109,3.2595277,0.1300168
48,0.43889213,0.4458121,"('unintelligent', 'intelligent')",0.4388921,0.4458121,0.00692
49,-0.6037686,-0.49756438,"('unable', 'able')",-0.6037686,-0.4975644,0.1062042
50,-0.25446016,-0.32905093,"('clumsy', 'skillful')",-0.2544602,-0.3290509,-0.0745907
51,0.61985904,0.5266251,"('uneducated', 'educated')",0.619859,0.5266251,-0.0932339
52,-0.7877124,-0.9424172,"('irrational', 'rational')",-0.7877124,-0.9424172,-0.1547048
53,-0.91156715,-0.9282177,"('uncreative', 'creative')",-0.9115672,-0.9282177,-0.0166505
54,0.061534,-0.015645824,"('incapable', 'capable')",0.061534,-0.0156458,-0.0771798
55,0.9288624,1.002915,"('incompetent', 'clever')",0.9288624,1.002915,0.0740526
56,1.6714821,1.6904196,"('impractical', 'practical')",1.6714821,1.6904196,0.0189375
57,-1.8455865,-1.8883044,"('unimaginative', 'imaginative')",-1.8455865,-1.8883044,-0.0427179
58,-0.21754587,-0.16952074,"('undiscriminating', 'discriminating')",-0.2175459,-0.1695207,0.0480252
59,-0.2686055,-0.2936776,"('foolish', 'wise')",-0.2686055,-0.2936776,-0.0250721
60,1.2447599,1.4354918,"('inefficient', 'efficient')",1.2447599,1.4354918,0.1907319
61,-0.06366622,-0.15066676,"('illogical', 'logical')",-0.0636662,-0.1506668,-0.0870006
62,1.0959015,1.2287618,"('incompetent', 'brilliant')",1.0959015,1.2287618,0.1328603
63,0.33361733,0.3891296,"('unperceptive', 'insightful')",0.3336173,0.3891296,0.0555123
64,-2.980452,-3.029798,"('shy', 'confident')",-2.9804521,-3.029798,-0.0493459
65,0.83914304,0.87175333,"('insecure', 'secure')",0.839143,0.8717533,0.0326103
66,-1.5799005,-1.6942312,"('inactive', 'active')",-1.5799005,-1.6942312,-0.1143307
67,0.70870167,0.6926931,"('doubtful', 'determined')",0.7087017,0.6926931,-0.0160086
68,-1.3865933,-1.3624002,"('dependent', 'independent')",-1.3865933,-1.3624002,0.0241931
69,-0.9528585,-1.0271704,"('lazy', 'industrious')",-0.9528585,-1.0271704,-0.0743119
70,0.4811419,0.5025155,"('lethargic', 'energetic')",0.4811419,0.5025155,0.0213736
71,-0.029763693,-0.060147516,"('diffident', 'self-confident')",-0.0297637,-0.0601475,-0.0303838
72,0.28547204,0.34982342,"('unambitious', 'ambitious')",0.285472,0.3498234,0.0643514
73,-1.313397,-1.335309,"('helpless', 'self-reliant')",-1.313397,-1.335309,-0.021912
74,0.32707503,0.36624885,"('undedicated', 'dedicated')",0.327075,0.3662488,0.0391738
75,-1.0533247,-1.0350609,"('meek', 'impulsive')",-1.0533247,-1.0350609,0.0182638
76,-0.1348475,-0.035388052,"('anxious', 'daring')",-0.1348475,-0.0353881,0.0994594
77,-0.6398002,-0.6245139,"('unmotivated', 'motivated')",-0.6398002,-0.6245139,0.0152863
78,-0.54781383,-0.5676855,"('nonresilient', 'resilient')",-0.5478138,-0.5676855,-0.0198717
79,-1.4678202,-1.535632,"('wavering', 'unwavering')",-1.4678202,-1.535632,-0.0678118
80,0.63994336,0.6199308,"('dominated', 'dominating')",0.6399434,0.6199308,-0.0200126
81,0.6290876,0.590189,"('submissive', 'aggressive')",0.6290876,0.590189,-0.0388986
82,3.1347864,3.0980577,"('poor', 'rich')",3.1347864,3.0980577,-0.0367287
83,0.040202353,-0.06404498,"('powerless', 'powerful')",0.0402024,-0.064045,-0.1042474
84,-0.2752167,-0.29149565,"('inferior', 'superior')",-0.2752167,-0.2914957,-0.016279
85,-1.0842549,-1.0925078,"('insignificant', 'prestigious')",-1.0842549,-1.0925078,-0.0082529
86,0.070495136,-0.08399847,"('uninfluential', 'influential')",0.0704951,-0.0839985,-0.1544936
87,0.046209995,-0.09373264,"('unsuccessful', 'successful')",0.04621,-0.0937326,-0.1399426
88,-0.13656431,-0.27113768,"('low', 'eminent')",-0.1365643,-0.2711377,-0.1345734
