,spectacles_male,spectacles_female,tuple,average_male,average_female,female-male
65,1.0296474,1.0860984,"('insecure', 'secure')",1.0296474,1.0860984,0.056451
66,-0.7178041,-0.7812073,"('inactive', 'active')",-0.7178041,-0.7812073,-0.0634032
67,-0.053592615,0.028376693,"('doubtful', 'determined')",-0.0535926,0.0283767,0.0819693
68,-0.95254105,-0.9108934,"('dependent', 'independent')",-0.9525411,-0.9108934,0.0416477
69,-0.7488706,-0.7591688,"('lazy', 'industrious')",-0.7488706,-0.7591688,-0.0102982
70,0.66396254,0.7116192,"('lethargic', 'energetic')",0.6639625,0.7116192,0.0476567
71,0.08622844,0.1515721,"('diffident', 'self-confident')",0.0862284,0.1515721,0.0653437
72,0.92306733,0.931323,"('unambitious', 'ambitious')",0.9230673,0.931323,0.0082557
73,-1.8186742,-1.722541,"('helpless', 'self-reliant')",-1.8186742,-1.722541,0.0961332
74,1.0318913,1.0170981,"('undedicated', 'dedicated')",1.0318913,1.0170981,-0.0147932
75,-1.0287575,-1.1216669,"('meek', 'impulsive')",-1.0287575,-1.1216669,-0.0929094
76,0.9784752,1.1414634,"('anxious', 'daring')",0.9784752,1.1414634,0.1629882
77,-0.4751227,-0.35354567,"('unmotivated', 'motivated')",-0.4751227,-0.3535457,0.121577
78,-0.15230358,-0.17840402,"('nonresilient', 'resilient')",-0.1523036,-0.178404,-0.0261004
79,-0.85796404,-0.97848225,"('wavering', 'unwavering')",-0.857964,-0.9784822,-0.1205182
80,0.87243223,0.969308,"('dominated', 'dominating')",0.8724322,0.969308,0.0968758
81,0.5039249,0.5733809,"('submissive', 'aggressive')",0.5039249,0.5733809,0.069456
82,2.5418637,2.479977,"('poor', 'rich')",2.5418637,2.4799769,-0.0618868
83,-0.47751787,-0.44432017,"('powerless', 'powerful')",-0.4775179,-0.4443202,0.0331977
84,0.010729477,-0.04170856,"('inferior', 'superior')",0.0107295,-0.0417086,-0.0524381
85,-0.9675145,-0.99952036,"('insignificant', 'prestigious')",-0.9675145,-0.9995204,-0.0320059
86,0.61088777,0.38872984,"('uninfluential', 'influential')",0.6108878,0.3887298,-0.222158
87,1.0304713,1.0346509,"('unsuccessful', 'successful')",1.0304713,1.0346509,0.0041796
88,0.18233071,0.13820203,"('low', 'eminent')",0.1823307,0.138202,-0.0441287
