,sprinter_male,sprinter_female,tuple,average_male,average_female,female-male
55,0.4866931,0.7212069,"('incompetent', 'clever')",0.4866931,0.7212069,0.2345138
56,0.7634742,0.8988094,"('impractical', 'practical')",0.7634742,0.8988094,0.1353352
57,-3.209022,-3.122802,"('unimaginative', 'imaginative')",-3.209022,-3.122802,0.08622
58,-0.12700269,-0.06725532,"('undiscriminating', 'discriminating')",-0.1270027,-0.0672553,0.0597474
59,-0.29089555,-0.51987267,"('foolish', 'wise')",-0.2908956,-0.5198727,-0.2289771
60,1.2718827,1.5332273,"('inefficient', 'efficient')",1.2718827,1.5332273,0.2613446
61,1.1908566,1.077903,"('illogical', 'logical')",1.1908566,1.077903,-0.1129536
62,0.8762513,1.1613684,"('incompetent', 'brilliant')",0.8762513,1.1613684,0.2851171
63,0.91108483,1.0850552,"('unperceptive', 'insightful')",0.9110848,1.0850552,0.1739704
64,-6.522845,-6.48239,"('shy', 'confident')",-6.5228448,-6.4823899,0.0404549
65,0.12501596,0.3465235,"('insecure', 'secure')",0.125016,0.3465235,0.2215075
66,-1.1062835,-1.2616338,"('inactive', 'active')",-1.1062835,-1.2616338,-0.1553503
67,-0.46150875,-0.59198064,"('doubtful', 'determined')",-0.4615088,-0.5919806,-0.1304718
68,-0.3243314,-0.23195875,"('dependent', 'independent')",-0.3243314,-0.2319587,0.0923727
69,-1.4904896,-1.6282259,"('lazy', 'industrious')",-1.4904896,-1.6282259,-0.1377363
70,0.6016335,0.7992145,"('lethargic', 'energetic')",0.6016335,0.7992145,0.197581
71,0.5108858,0.36376882,"('diffident', 'self-confident')",0.5108858,0.3637688,-0.147117
72,0.34779102,0.4330577,"('unambitious', 'ambitious')",0.347791,0.4330577,0.0852667
73,-3.319098,-3.2517457,"('helpless', 'self-reliant')",-3.319098,-3.2517457,0.0673523
74,0.21109968,0.24923748,"('undedicated', 'dedicated')",0.2110997,0.2492375,0.0381378
75,-1.9181472,-1.9428886,"('meek', 'impulsive')",-1.9181472,-1.9428886,-0.0247414
76,0.26066628,0.4465353,"('anxious', 'daring')",0.2606663,0.4465353,0.185869
77,-0.47740924,-0.18586867,"('unmotivated', 'motivated')",-0.4774092,-0.1858687,0.2915405
78,0.018672531,0.05479353,"('nonresilient', 'resilient')",0.0186725,0.0547935,0.036121
79,0.16242582,0.0009978926,"('wavering', 'unwavering')",0.1624258,0.0009979,-0.1614279
80,0.0281429,0.19984272,"('dominated', 'dominating')",0.0281429,0.1998427,0.1716998
81,-0.23123273,0.020844936,"('submissive', 'aggressive')",-0.2312327,0.0208449,0.2520776
82,4.8546176,4.9351377,"('poor', 'rich')",4.8546176,4.9351377,0.0805201
83,-0.45445362,-0.51279205,"('powerless', 'powerful')",-0.4544536,-0.5127921,-0.0583385
84,0.24308874,0.32022506,"('inferior', 'superior')",0.2430887,0.3202251,0.0771364
85,0.14042819,-0.17016135,"('insignificant', 'prestigious')",0.1404282,-0.1701614,-0.3105896
86,0.7937766,0.6905916,"('uninfluential', 'influential')",0.7937766,0.6905916,-0.103185
87,-0.20331964,-0.040053524,"('unsuccessful', 'successful')",-0.2033196,-0.0400535,0.1632661
88,0.6444726,0.6577296,"('low', 'eminent')",0.6444726,0.6577296,0.013257
