,harmony_male,harmony_female,tuple,average_male,average_female,female-male
42,-2.487288,-2.3711402,"('unreliable', 'reliable')",-2.487288,-2.3711402,0.1161478
43,1.3153803,1.2489417,"('irresponsible', 'responsible')",1.3153803,1.2489417,-0.0664386
44,-1.7087022,-1.8468558,"('prejudiced', 'unprejudiced')",-1.7087022,-1.8468558,-0.1381536
45,0.33403927,0.32458308,"('incompetent', 'competent')",0.3340393,0.3245831,-0.0094562
46,-0.5717533,-0.54388636,"('uncompetitive', 'competitive')",-0.5717533,-0.5438864,0.0278669
47,5.0270157,5.2056136,"('stupid', 'smart')",5.0270157,5.2056136,0.1785979
48,0.98347133,0.92811567,"('unintelligent', 'intelligent')",0.9834713,0.9281157,-0.0553556
49,0.43272388,0.6513483,"('unable', 'able')",0.4327239,0.6513483,0.2186244
50,-0.29824638,-0.19356135,"('clumsy', 'skillful')",-0.2982464,-0.1935613,0.1046851
51,0.90273196,0.8779143,"('uneducated', 'educated')",0.902732,0.8779143,-0.0248177
52,-0.1586286,-0.115608215,"('irrational', 'rational')",-0.1586286,-0.1156082,0.0430204
53,0.18578665,0.102249265,"('uncreative', 'creative')",0.1857866,0.1022493,-0.0835373
54,0.96627903,1.2988136,"('incapable', 'capable')",0.966279,1.2988136,0.3325346
55,1.1794944,1.1469092,"('incompetent', 'clever')",1.1794944,1.1469092,-0.0325852
56,0.5231174,0.60002625,"('impractical', 'practical')",0.5231174,0.6000262,0.0769088
57,-2.5110734,-2.5980556,"('unimaginative', 'imaginative')",-2.5110734,-2.5980556,-0.0869822
58,0.06974995,-0.08399841,"('undiscriminating', 'discriminating')",0.06975,-0.0839984,-0.1537484
59,0.012502287,0.092958085,"('foolish', 'wise')",0.0125023,0.0929581,0.0804558
60,1.0278306,1.0408615,"('inefficient', 'efficient')",1.0278306,1.0408615,0.0130309
61,0.71584237,0.5035278,"('illogical', 'logical')",0.7158424,0.5035278,-0.2123146
62,1.5156503,1.7128304,"('incompetent', 'brilliant')",1.5156503,1.7128304,0.1971801
63,0.82874316,0.93035686,"('unperceptive', 'insightful')",0.8287432,0.9303569,0.1016137
64,-6.404226,-6.224025,"('shy', 'confident')",-6.4042258,-6.2240248,0.180201
65,0.38141868,0.5084496,"('insecure', 'secure')",0.3814187,0.5084496,0.1270309
66,-0.43606913,-0.4740011,"('inactive', 'active')",-0.4360691,-0.4740011,-0.037932
67,-0.31109107,-0.3744833,"('doubtful', 'determined')",-0.3110911,-0.3744833,-0.0633922
68,-0.5347625,-0.32215384,"('dependent', 'independent')",-0.5347625,-0.3221538,0.2126087
69,-2.1792037,-2.129684,"('lazy', 'industrious')",-2.1792037,-2.129684,0.0495197
70,1.4385734,1.5174731,"('lethargic', 'energetic')",1.4385734,1.5174731,0.0788997
71,0.43383533,0.5336353,"('diffident', 'self-confident')",0.4338353,0.5336353,0.0998
72,0.8865958,1.0491414,"('unambitious', 'ambitious')",0.8865958,1.0491414,0.1625456
73,-3.0182407,-2.82166,"('helpless', 'self-reliant')",-3.0182407,-2.82166,0.1965807
74,0.5191097,0.3245198,"('undedicated', 'dedicated')",0.5191097,0.3245198,-0.1945899
75,-1.5100175,-1.2969357,"('meek', 'impulsive')",-1.5100175,-1.2969357,0.2130818
76,0.6177423,0.5054923,"('anxious', 'daring')",0.6177423,0.5054923,-0.11225
77,-1.1723294,-0.93074524,"('unmotivated', 'motivated')",-1.1723294,-0.9307452,0.2415842
78,-0.39470854,-0.3728274,"('nonresilient', 'resilient')",-0.3947085,-0.3728274,0.0218811
79,-0.3990042,-0.34719133,"('wavering', 'unwavering')",-0.3990042,-0.3471913,0.0518129
80,0.4646243,0.33852282,"('dominated', 'dominating')",0.4646243,0.3385228,-0.1261015
81,0.08071847,0.096549585,"('submissive', 'aggressive')",0.0807185,0.0965496,0.0158311
82,6.251663,6.599647,"('poor', 'rich')",6.2516632,6.599647,0.3479838
83,-0.35846636,-0.3054444,"('powerless', 'powerful')",-0.3584664,-0.3054444,0.053022
84,0.5001371,0.49131188,"('inferior', 'superior')",0.5001371,0.4913119,-0.0088252
85,-0.9148193,-1.0850762,"('insignificant', 'prestigious')",-0.9148193,-1.0850762,-0.1702569
86,0.84616125,0.6791271,"('uninfluential', 'influential')",0.8461612,0.6791271,-0.1670341
87,0.4580846,0.5824818,"('unsuccessful', 'successful')",0.4580846,0.5824818,0.1243972
88,0.5393641,0.44477066,"('low', 'eminent')",0.5393641,0.4447707,-0.0945934
