,softdrink_male,softdrink_female,tuple,average_male,average_female,female-male
47,1.4528815,1.4777342,"('stupid', 'smart')",1.4528815,1.4777342,0.0248527
48,-0.43129265,-0.38579533,"('unintelligent', 'intelligent')",-0.4312927,-0.3857953,0.0454974
49,-0.16712996,0.010801144,"('unable', 'able')",-0.16713,0.0108011,0.1779311
50,0.1634696,0.089600846,"('clumsy', 'skillful')",0.1634696,0.0896008,-0.0738688
51,-0.75463897,-0.8218201,"('uneducated', 'educated')",-0.754639,-0.8218201,-0.0671811
52,0.52164495,0.19757664,"('irrational', 'rational')",0.5216449,0.1975766,-0.3240683
53,-0.81685174,-0.97006714,"('uncreative', 'creative')",-0.8168517,-0.9700671,-0.1532154
54,-0.13800451,-0.30760336,"('incapable', 'capable')",-0.1380045,-0.3076034,-0.1695989
55,0.17991501,0.36063284,"('incompetent', 'clever')",0.179915,0.3606328,0.1807178
56,0.8570901,0.96789736,"('impractical', 'practical')",0.8570901,0.9678974,0.1108073
57,-1.1476694,-1.169128,"('unimaginative', 'imaginative')",-1.1476694,-1.1691279,-0.0214585
58,-0.5737551,-0.60558945,"('undiscriminating', 'discriminating')",-0.5737551,-0.6055894,-0.0318343
59,0.43871734,0.28860435,"('foolish', 'wise')",0.4387173,0.2886043,-0.150113
60,0.50207573,0.772823,"('inefficient', 'efficient')",0.5020757,0.772823,0.2707473
61,-0.03658516,-0.20134309,"('illogical', 'logical')",-0.0365852,-0.2013431,-0.1647579
62,0.32570723,0.43281493,"('incompetent', 'brilliant')",0.3257072,0.4328149,0.1071077
63,-0.7833861,-0.6981003,"('unperceptive', 'insightful')",-0.7833861,-0.6981003,0.0852858
64,-1.1110064,-1.0718915,"('shy', 'confident')",-1.1110064,-1.0718915,0.0391149
65,-0.34196398,-0.26695406,"('insecure', 'secure')",-0.341964,-0.2669541,0.0750099
66,-0.4686943,-0.67303586,"('inactive', 'active')",-0.4686943,-0.6730359,-0.2043416
67,1.0696377,1.095833,"('doubtful', 'determined')",1.0696377,1.0958329,0.0261952
68,-1.0388376,-0.9842432,"('dependent', 'independent')",-1.0388376,-0.9842432,0.0545944
69,0.39386111,0.33767867,"('lazy', 'industrious')",0.3938611,0.3376787,-0.0561824
70,-0.40501183,-0.282557,"('lethargic', 'energetic')",-0.4050118,-0.282557,0.1224548
71,-0.10796468,-0.15284179,"('diffident', 'self-confident')",-0.1079647,-0.1528418,-0.0448771
72,-1.0867666,-1.1175812,"('unambitious', 'ambitious')",-1.0867666,-1.1175812,-0.0308146
73,-0.16495538,-0.22124113,"('helpless', 'self-reliant')",-0.1649554,-0.2212411,-0.0562857
74,-0.19249524,-0.18502356,"('undedicated', 'dedicated')",-0.1924952,-0.1850236,0.0074716
75,-0.31897497,-0.32114348,"('meek', 'impulsive')",-0.318975,-0.3211435,-0.0021685
76,0.21268848,0.36812365,"('anxious', 'daring')",0.2126885,0.3681237,0.1554352
77,-0.4405434,-0.34697077,"('unmotivated', 'motivated')",-0.4405434,-0.3469708,0.0935726
78,-0.896287,-0.90306395,"('nonresilient', 'resilient')",-0.896287,-0.903064,-0.006777
79,-1.0130876,-1.1262203,"('wavering', 'unwavering')",-1.0130876,-1.1262203,-0.1131327
80,0.25192314,0.24020171,"('dominated', 'dominating')",0.2519231,0.2402017,-0.0117214
81,-0.03952013,0.024655603,"('submissive', 'aggressive')",-0.0395201,0.0246556,0.0641757
82,0.7308003,0.78522927,"('poor', 'rich')",0.7308003,0.7852293,0.054429
83,-0.11284491,-0.0980558,"('powerless', 'powerful')",-0.1128449,-0.0980558,0.0147891
84,0.37495798,0.2831534,"('inferior', 'superior')",0.374958,0.2831534,-0.0918046
85,-0.046727613,-0.27071092,"('insignificant', 'prestigious')",-0.0467276,-0.2707109,-0.2239833
86,-0.9626766,-1.0925747,"('uninfluential', 'influential')",-0.9626766,-1.0925747,-0.1298981
87,0.6649159,0.49931127,"('unsuccessful', 'successful')",0.6649159,0.4993113,-0.1656046
88,-0.52219266,-0.61560625,"('low', 'eminent')",-0.5221927,-0.6156062,-0.0934135
