,sherwin_male,sherwin_female,tuple,williams_male,williams_female,co_male,co_female,average_male,average_female,female-male
60,-2.756687,-2.6133118,"('inefficient', 'efficient')",-1.9361908,-1.9256498,-0.58813727,-0.41987935,-1.7603383,-1.6529469,0.1073914
61,-0.5965211,-0.6266264,"('illogical', 'logical')",0.97302055,0.71255124,0.21879897,0.065163836,0.1984328,0.0503629,-0.1480699
62,-1.5021814,-1.327172,"('incompetent', 'brilliant')",-0.78708404,-0.671513,-0.17473331,-0.05395611,-0.8213329,-0.6842137,0.1371192
63,-0.9553291,-0.81658745,"('unperceptive', 'insightful')",0.41590682,0.37374172,0.34088355,0.34284726,-0.0661796,-0.0333328,0.0328468
64,-0.10075815,-0.13683242,"('shy', 'confident')",-0.14057483,-0.15790021,-6.000326,-5.768527,-2.0805531,-2.0210865,0.0594666
65,-2.0849183,-1.9443742,"('insecure', 'secure')",-1.7945657,-1.7158318,-0.12669985,-0.026976593,-1.3353945,-1.2290608,0.1063337
66,1.2025045,1.1737175,"('inactive', 'active')",0.3274695,0.22244832,0.48121473,0.38020316,0.6703962,0.592123,-0.0782732
67,0.353564,0.30859318,"('doubtful', 'determined')",-0.08883862,-0.06835606,-0.27304715,-0.15501903,-0.0027739,0.028406,0.0311799
68,0.24050905,0.19679056,"('dependent', 'independent')",0.017049588,-0.03750933,-1.5358651,-1.4736018,-0.4261022,-0.4381069,-0.0120047
69,2.3354867,2.1856456,"('lazy', 'industrious')",2.182985,1.9742671,-1.001322,-0.9431826,1.1723832,1.0722434,-0.1001398
70,-1.4099002,-1.1627091,"('lethargic', 'energetic')",-0.30144352,-0.064089425,0.3006732,0.34854972,-0.4702235,-0.2927496,0.1774739
71,1.3168049,1.2543225,"('diffident', 'self-confident')",1.7971376,1.7055755,0.61610496,0.5682886,1.2433492,1.1760622,-0.067287
72,-1.0625852,-0.932451,"('unambitious', 'ambitious')",-0.27232495,-0.3019219,-0.30193955,-0.26370066,-0.5456165,-0.4993579,0.0462586
73,0.70298314,0.72674906,"('helpless', 'self-reliant')",0.92809564,0.85997695,-3.0800781,-2.930227,-0.4829998,-0.4478337,0.0351661
74,-0.088778555,0.05929189,"('undedicated', 'dedicated')",1.2562371,1.2789758,0.09353671,0.11860692,0.4203318,0.4856249,0.0652931
75,0.9192646,0.8299529,"('meek', 'impulsive')",0.013099969,-0.028375927,-0.5642904,-0.5361164,0.1226914,0.0884869,-0.0342045
76,-1.2540936,-1.0083684,"('anxious', 'daring')",-1.3629273,-1.012869,-0.4031658,-0.23617113,-1.006729,-0.7524695,0.2542595
77,-2.0378482,-1.9574598,"('unmotivated', 'motivated')",-0.6390017,-0.7816335,-1.3012795,-1.2729056,-1.3260431,-1.337333,-0.0112899
78,0.28285563,0.39574677,"('nonresilient', 'resilient')",0.20568036,0.13248518,-0.21840097,-0.30385882,0.090045,0.0747911,-0.0152539
79,1.2407448,1.2388566,"('wavering', 'unwavering')",1.098655,1.1511285,-0.19992633,-0.17451924,0.7131578,0.7384886,0.0253308
80,-1.1937178,-1.1082314,"('dominated', 'dominating')",-1.4892379,-1.3879328,-0.5051217,-0.5741785,-1.0626925,-1.0234476,0.0392449
81,-2.8685133,-2.7108405,"('submissive', 'aggressive')",-1.0644596,-0.9848571,-1.1041943,-1.1151505,-1.6790557,-1.6036161,0.0754396
82,-1.374871,-1.4196426,"('poor', 'rich')",-2.5480747,-2.5460393,5.117027,4.94199,0.398027,0.325436,-0.072591
83,-0.41568008,-0.27191365,"('powerless', 'powerful')",-0.044374812,0.017617647,-1.1611961,-1.1055713,-0.540417,-0.4532891,0.0871279
84,0.4273973,0.4875118,"('inferior', 'superior')",0.09271321,0.018918827,0.43215242,0.3976734,0.317421,0.301368,-0.016053
85,2.4644017,2.2908874,"('insignificant', 'prestigious')",2.818671,2.5934417,-0.3053227,-0.38366908,1.6592499,1.50022,-0.1590299
86,-1.0570643,-0.8706446,"('uninfluential', 'influential')",0.65628564,0.7405849,-0.063012265,-0.19401588,-0.154597,-0.1080252,0.0465718
87,0.3666431,0.36170042,"('unsuccessful', 'successful')",0.7149289,0.5176291,0.35547444,0.16688514,0.4790155,0.3487382,-0.1302773
88,-0.2668199,-0.15478607,"('low', 'eminent')",-0.08188666,-0.1898088,-0.51400673,-0.5925713,-0.2875711,-0.3123887,-0.0248176
