,tart_male,tart_female,tuple,average_male,average_female,female-male
39,0.22650957,0.28310463,"('exploitative', 'cooperative')",0.2265096,0.2831046,0.056595
40,-1.918678,-1.8383284,"('stingy', 'generous')",-1.918678,-1.8383284,0.0803496
41,-0.04357588,-0.061832875,"('unforgiving', 'forgiving')",-0.0435759,-0.0618329,-0.018257
42,-0.7129403,-0.6102967,"('unreliable', 'reliable')",-0.7129403,-0.6102967,0.1026436
43,0.58570844,0.6264185,"('irresponsible', 'responsible')",0.5857084,0.6264185,0.0407101
44,-0.5379011,-0.31921938,"('prejudiced', 'unprejudiced')",-0.5379011,-0.3192194,0.2186817
45,1.1115376,1.0352864,"('incompetent', 'competent')",1.1115376,1.0352864,-0.0762512
46,0.45135,0.37407357,"('uncompetitive', 'competitive')",0.45135,0.3740736,-0.0772764
47,2.419948,2.430417,"('stupid', 'smart')",2.4199481,2.4304171,0.010469
48,-0.12035365,-0.12545638,"('unintelligent', 'intelligent')",-0.1203536,-0.1254564,-0.0051028
49,-0.14863184,-0.014954884,"('unable', 'able')",-0.1486318,-0.0149549,0.1336769
50,-0.27818644,-0.296278,"('clumsy', 'skillful')",-0.2781864,-0.296278,-0.0180916
51,-0.35189587,-0.4347494,"('uneducated', 'educated')",-0.3518959,-0.4347494,-0.0828535
52,-0.70778984,-0.80390424,"('irrational', 'rational')",-0.7077898,-0.8039042,-0.0961144
53,-1.2955009,-1.4089891,"('uncreative', 'creative')",-1.2955009,-1.4089891,-0.1134882
54,0.23709956,0.12377573,"('incapable', 'capable')",0.2370996,0.1237757,-0.1133239
55,1.2241825,1.2691483,"('incompetent', 'clever')",1.2241825,1.2691483,0.0449658
56,1.21145,1.2262893,"('impractical', 'practical')",1.21145,1.2262893,0.0148393
57,-1.1431178,-1.1920582,"('unimaginative', 'imaginative')",-1.1431178,-1.1920582,-0.0489404
58,-0.061629638,-0.10584746,"('undiscriminating', 'discriminating')",-0.0616296,-0.1058475,-0.0442179
59,-0.5510446,-0.5087365,"('foolish', 'wise')",-0.5510446,-0.5087365,0.0423081
60,1.4086787,1.5830138,"('inefficient', 'efficient')",1.4086787,1.5830138,0.1743351
61,0.5055784,0.34971136,"('illogical', 'logical')",0.5055784,0.3497114,-0.155867
62,1.0084337,1.1996689,"('incompetent', 'brilliant')",1.0084337,1.1996689,0.1912352
63,-0.29087296,-0.16977923,"('unperceptive', 'insightful')",-0.290873,-0.1697792,0.1210938
64,-2.0015602,-1.8619084,"('shy', 'confident')",-2.0015602,-1.8619084,0.1396518
65,1.058442,1.031621,"('insecure', 'secure')",1.058442,1.031621,-0.026821
66,-1.332432,-1.4098573,"('inactive', 'active')",-1.332432,-1.4098573,-0.0774253
67,0.050211508,0.13473251,"('doubtful', 'determined')",0.0502115,0.1347325,0.084521
68,-0.69827163,-0.6366504,"('dependent', 'independent')",-0.6982716,-0.6366504,0.0616212
69,-1.3349711,-1.2670863,"('lazy', 'industrious')",-1.3349711,-1.2670863,0.0678848
70,0.743305,0.7343624,"('lethargic', 'energetic')",0.743305,0.7343624,-0.0089426
71,0.03899051,0.07209724,"('diffident', 'self-confident')",0.0389905,0.0720972,0.0331067
72,-0.9131885,-0.8891581,"('unambitious', 'ambitious')",-0.9131885,-0.8891581,0.0240304
73,-1.3322266,-1.2918655,"('helpless', 'self-reliant')",-1.3322266,-1.2918655,0.0403611
74,0.23933858,0.11398509,"('undedicated', 'dedicated')",0.2393386,0.1139851,-0.1253535
75,-1.0544041,-0.9869691,"('meek', 'impulsive')",-1.0544041,-0.9869691,0.067435
76,0.49479562,0.64210784,"('anxious', 'daring')",0.4947956,0.6421078,0.1473122
77,-0.9862508,-0.7999206,"('unmotivated', 'motivated')",-0.9862508,-0.7999206,0.1863302
78,-0.48318774,-0.4484024,"('nonresilient', 'resilient')",-0.4831877,-0.4484024,0.0347853
79,-1.6084075,-1.592598,"('wavering', 'unwavering')",-1.6084075,-1.592598,0.0158095
80,0.74708486,0.6601158,"('dominated', 'dominating')",0.7470849,0.6601158,-0.0869691
81,0.2406611,0.33702782,"('submissive', 'aggressive')",0.2406611,0.3370278,0.0963667
82,2.0738323,1.9379907,"('poor', 'rich')",2.0738323,1.9379907,-0.1358416
83,-0.43171427,-0.38423473,"('powerless', 'powerful')",-0.4317143,-0.3842347,0.0474796
84,-0.2868915,-0.33862394,"('inferior', 'superior')",-0.2868915,-0.3386239,-0.0517324
85,-1.842608,-1.7969273,"('insignificant', 'prestigious')",-1.842608,-1.7969273,0.0456807
86,0.0021554688,-0.30416518,"('uninfluential', 'influential')",0.0021555,-0.3041652,-0.3063207
87,0.42323968,0.3146984,"('unsuccessful', 'successful')",0.4232397,0.3146984,-0.1085413
88,-0.79709685,-0.720831,"('low', 'eminent')",-0.7970968,-0.720831,0.0762658
