,cameo_male,cameo_female,tuple,average_male,average_female,female-male
41,0.66075927,0.48816523,"('unforgiving', 'forgiving')",0.6607593,0.4881652,-0.1725941
42,-1.7066776,-1.7925668,"('unreliable', 'reliable')",-1.7066776,-1.7925668,-0.0858892
43,0.9574594,1.1105908,"('irresponsible', 'responsible')",0.9574594,1.1105908,0.1531314
44,-1.0243657,-1.0607165,"('prejudiced', 'unprejudiced')",-1.0243657,-1.0607165,-0.0363508
45,0.47487515,0.23837712,"('incompetent', 'competent')",0.4748752,0.2383771,-0.2364981
46,-0.31324542,-0.35194018,"('uncompetitive', 'competitive')",-0.3132454,-0.3519402,-0.0386948
47,4.3867097,4.566399,"('stupid', 'smart')",4.3867097,4.5663991,0.1796894
48,0.30920017,0.41977268,"('unintelligent', 'intelligent')",0.3092002,0.4197727,0.1105725
49,-0.32566744,-0.20868877,"('unable', 'able')",-0.3256674,-0.2086888,0.1169786
50,-0.32880816,-0.34612083,"('clumsy', 'skillful')",-0.3288082,-0.3461208,-0.0173126
51,0.49625343,0.50320804,"('uneducated', 'educated')",0.4962534,0.503208,0.0069546
52,-0.1684294,-0.33622435,"('irrational', 'rational')",-0.1684294,-0.3362243,-0.1677949
53,-0.19189098,-0.23695552,"('uncreative', 'creative')",-0.191891,-0.2369555,-0.0450645
54,0.71067625,0.799833,"('incapable', 'capable')",0.7106763,0.799833,0.0891567
55,0.94955695,1.0297335,"('incompetent', 'clever')",0.9495569,1.0297335,0.0801766
56,0.36463374,0.36178905,"('impractical', 'practical')",0.3646337,0.361789,-0.0028447
57,-1.5415604,-1.8215458,"('unimaginative', 'imaginative')",-1.5415604,-1.8215458,-0.2799854
58,0.59643465,0.5365773,"('undiscriminating', 'discriminating')",0.5964347,0.5365773,-0.0598574
59,-0.010837849,-0.016303636,"('foolish', 'wise')",-0.0108378,-0.0163036,-0.0054658
60,0.26608664,0.53548384,"('inefficient', 'efficient')",0.2660866,0.5354838,0.2693972
61,0.24608007,0.13742787,"('illogical', 'logical')",0.2460801,0.1374279,-0.1086522
62,0.4319167,0.623984,"('incompetent', 'brilliant')",0.4319167,0.623984,0.1920673
63,0.15690354,0.27341032,"('unperceptive', 'insightful')",0.1569035,0.2734103,0.1165068
64,-5.768641,-5.7601995,"('shy', 'confident')",-5.768641,-5.7601995,0.0084415
65,0.5703655,0.7178054,"('insecure', 'secure')",0.5703655,0.7178054,0.1474399
66,-0.038038645,-0.24342337,"('inactive', 'active')",-0.0380386,-0.2434234,-0.2053848
67,-0.7433876,-0.65872985,"('doubtful', 'determined')",-0.7433876,-0.6587299,0.0846577
68,-0.80443305,-0.6910399,"('dependent', 'independent')",-0.804433,-0.6910399,0.1133931
69,-1.9172695,-2.0154858,"('lazy', 'industrious')",-1.9172695,-2.0154858,-0.0982163
70,1.841649,1.7518682,"('lethargic', 'energetic')",1.8416491,1.7518682,-0.0897809
71,0.24016891,0.23845758,"('diffident', 'self-confident')",0.2401689,0.2384576,-0.0017113
72,0.90333706,1.1646086,"('unambitious', 'ambitious')",0.9033371,1.1646086,0.2612715
73,-2.5238583,-2.4701853,"('helpless', 'self-reliant')",-2.5238583,-2.4701853,0.053673
74,0.4379661,0.26813048,"('undedicated', 'dedicated')",0.4379661,0.2681305,-0.1698356
75,-0.60057604,-0.64821875,"('meek', 'impulsive')",-0.600576,-0.6482188,-0.0476428
76,0.6932419,0.78773856,"('anxious', 'daring')",0.6932419,0.7877386,0.0944967
77,-1.6336088,-1.4901059,"('unmotivated', 'motivated')",-1.6336088,-1.4901059,0.1435029
78,-1.0280237,-1.0671276,"('nonresilient', 'resilient')",-1.0280237,-1.0671276,-0.0391039
79,-0.17987809,-0.27344453,"('wavering', 'unwavering')",-0.1798781,-0.2734445,-0.0935664
80,0.22790766,0.1255032,"('dominated', 'dominating')",0.2279077,0.1255032,-0.1024045
81,0.09701675,0.15375237,"('submissive', 'aggressive')",0.0970168,0.1537524,0.0567356
82,5.8149395,5.9342055,"('poor', 'rich')",5.8149395,5.9342055,0.119266
83,-0.19850981,-0.16059673,"('powerless', 'powerful')",-0.1985098,-0.1605967,0.0379131
84,0.40650547,0.4133395,"('inferior', 'superior')",0.4065055,0.4133395,0.006834
85,-1.1818168,-1.2756515,"('insignificant', 'prestigious')",-1.1818168,-1.2756515,-0.0938347
86,0.74460524,0.64417034,"('uninfluential', 'influential')",0.7446052,0.6441703,-0.1004349
87,-0.09728511,-0.084797636,"('unsuccessful', 'successful')",-0.0972851,-0.0847976,0.0124875
88,0.063730754,0.054476384,"('low', 'eminent')",0.0637308,0.0544764,-0.0092544
