,twine_male,twine_female,tuple,average_male,average_female,female-male
26,1.1184056,0.79091054,"('hardhearted', 'benevolent')",1.1184056,0.7909105,-0.3274951
27,-0.066972345,0.03869258,"('hardhearted', 'softhearted')",-0.0669723,0.0386926,0.1056649
28,0.24485143,0.1785111,"('disloyal', 'loyal')",0.2448514,0.1785111,-0.0663403
29,-0.64889413,-0.7578447,"('unfair', 'fair')",-0.6488941,-0.7578447,-0.1089506
30,0.29087025,0.34293216,"('intolerant', 'tolerant')",0.2908702,0.3429322,0.052062
31,-0.9794301,-1.0527369,"('evil', 'good')",-0.9794301,-1.0527369,-0.0733068
32,0.6309603,0.551811,"('unkind', 'kind')",0.6309603,0.551811,-0.0791493
33,0.10743268,-0.08957183,"('wrong', 'right')",0.1074327,-0.0895718,-0.1970045
34,2.0074813,2.262982,"('mean', 'honorable')",2.0074813,2.2629819,0.2555006
35,-0.42181706,-0.4863195,"('corrupt', 'incorrupt')",-0.4218171,-0.4863195,-0.0645024
36,-0.023148615,-0.24326357,"('hostile', 'amicable')",-0.0231486,-0.2432636,-0.220115
37,0.32239524,0.38596672,"('fake', 'genuine')",0.3223952,0.3859667,0.0635715
38,0.068092376,-0.01559485,"('untruthful', 'truthful')",0.0680924,-0.0155949,-0.0836873
39,0.3240907,0.5791711,"('exploitative', 'cooperative')",0.3240907,0.5791711,0.2550804
40,-1.8753667,-1.8789706,"('stingy', 'generous')",-1.8753667,-1.8789706,-0.0036039
41,0.17434624,-0.0030363034,"('unforgiving', 'forgiving')",0.1743462,-0.0030363,-0.1773825
42,-1.4708812,-1.4971666,"('unreliable', 'reliable')",-1.4708812,-1.4971666,-0.0262854
43,0.05872267,0.040009398,"('irresponsible', 'responsible')",0.0587227,0.0400094,-0.0187133
44,-1.0381508,-0.93026173,"('prejudiced', 'unprejudiced')",-1.0381508,-0.9302617,0.1078891
45,0.12980296,-0.24653338,"('incompetent', 'competent')",0.129803,-0.2465334,-0.3763364
46,-0.3034647,-0.5769404,"('uncompetitive', 'competitive')",-0.3034647,-0.5769404,-0.2734757
47,2.4440582,2.5826674,"('stupid', 'smart')",2.4440582,2.5826674,0.1386092
48,-0.6635427,-0.6305499,"('unintelligent', 'intelligent')",-0.6635427,-0.6305499,0.0329928
49,-0.6986146,-0.5922926,"('unable', 'able')",-0.6986146,-0.5922926,0.106322
50,-0.34430152,-0.3694206,"('clumsy', 'skillful')",-0.3443015,-0.3694206,-0.0251191
51,-0.40585208,-0.4632341,"('uneducated', 'educated')",-0.4058521,-0.4632341,-0.057382
52,-0.5354628,-0.5879912,"('irrational', 'rational')",-0.5354628,-0.5879912,-0.0525284
53,-0.6934663,-0.8388739,"('uncreative', 'creative')",-0.6934663,-0.8388739,-0.1454076
54,-0.44886243,-0.60642004,"('incapable', 'capable')",-0.4488624,-0.60642,-0.1575576
55,-0.08640663,-0.06913048,"('incompetent', 'clever')",-0.0864066,-0.0691305,0.0172761
56,0.97909063,0.86160845,"('impractical', 'practical')",0.9790906,0.8616084,-0.1174822
57,-1.1591359,-1.6533508,"('unimaginative', 'imaginative')",-1.1591359,-1.6533508,-0.4942149
58,0.37740982,0.105599254,"('undiscriminating', 'discriminating')",0.3774098,0.1055993,-0.2718105
59,-0.43924415,-0.3772235,"('foolish', 'wise')",-0.4392442,-0.3772235,0.0620207
60,0.16320251,0.33546585,"('inefficient', 'efficient')",0.1632025,0.3354658,0.1722633
61,-0.121927366,-0.29298562,"('illogical', 'logical')",-0.1219274,-0.2929856,-0.1710582
62,-0.22671129,-0.21132573,"('incompetent', 'brilliant')",-0.2267113,-0.2113257,0.0153856
63,-0.15662186,-0.27996847,"('unperceptive', 'insightful')",-0.1566219,-0.2799685,-0.1233466
64,-3.021265,-3.15947,"('shy', 'confident')",-3.021265,-3.1594701,-0.1382051
65,0.44302374,0.41723573,"('insecure', 'secure')",0.4430237,0.4172357,-0.025788
66,-1.2757913,-1.4431398,"('inactive', 'active')",-1.2757913,-1.4431398,-0.1673485
67,0.021156447,0.07941396,"('doubtful', 'determined')",0.0211564,0.079414,0.0582576
68,-1.322688,-1.1628089,"('dependent', 'independent')",-1.322688,-1.1628089,0.1598791
69,-0.39588478,-0.4320287,"('lazy', 'industrious')",-0.3958848,-0.4320287,-0.0361439
70,-0.26953685,-0.40802282,"('lethargic', 'energetic')",-0.2695369,-0.4080228,-0.1384859
71,1.3714156,1.2412204,"('diffident', 'self-confident')",1.3714156,1.2412204,-0.1301952
72,-0.62459385,-0.6327589,"('unambitious', 'ambitious')",-0.6245939,-0.6327589,-0.008165
73,-1.6621711,-1.503096,"('helpless', 'self-reliant')",-1.6621711,-1.503096,0.1590751
74,-0.11393499,-0.110159725,"('undedicated', 'dedicated')",-0.113935,-0.1101597,0.0037753
75,-0.83629173,-0.9878976,"('meek', 'impulsive')",-0.8362917,-0.9878976,-0.1516059
76,-0.6472395,-0.51995206,"('anxious', 'daring')",-0.6472395,-0.5199521,0.1272874
77,-1.1858796,-1.1342856,"('unmotivated', 'motivated')",-1.1858796,-1.1342856,0.051594
78,0.123741314,0.04926507,"('nonresilient', 'resilient')",0.1237413,0.0492651,-0.0744762
79,-0.19683377,-0.24126363,"('wavering', 'unwavering')",-0.1968338,-0.2412636,-0.0444298
80,-0.24489799,-0.3645524,"('dominated', 'dominating')",-0.244898,-0.3645524,-0.1196544
81,-0.5957438,-0.65686667,"('submissive', 'aggressive')",-0.5957438,-0.6568667,-0.0611229
82,1.8431615,1.8525376,"('poor', 'rich')",1.8431615,1.8525376,0.0093761
83,-0.37989357,-0.36308137,"('powerless', 'powerful')",-0.3798936,-0.3630814,0.0168122
84,0.3709711,0.39659837,"('inferior', 'superior')",0.3709711,0.3965984,0.0256273
85,-0.93771183,-0.78425425,"('insignificant', 'prestigious')",-0.9377118,-0.7842543,0.1534575
86,-0.24369025,-0.6504252,"('uninfluential', 'influential')",-0.2436903,-0.6504252,-0.4067349
87,0.3226815,0.09831098,"('unsuccessful', 'successful')",0.3226815,0.098311,-0.2243705
88,-0.8111116,-0.852489,"('low', 'eminent')",-0.8111116,-0.852489,-0.0413774
