,justification_male,justification_female,tuple,average_male,average_female,female-male
29,-0.71713364,-0.8465792,"('unfair', 'fair')",-0.7171336,-0.8465792,-0.1294456
30,0.85071045,0.8691984,"('intolerant', 'tolerant')",0.8507105,0.8691984,0.0184879
31,-1.3497303,-1.359087,"('evil', 'good')",-1.3497303,-1.359087,-0.0093567
32,0.8487936,0.8084666,"('unkind', 'kind')",0.8487936,0.8084666,-0.040327
33,-0.71569467,-0.7240732,"('wrong', 'right')",-0.7156947,-0.7240732,-0.0083785
34,4.575784,4.630243,"('mean', 'honorable')",4.5757842,4.6302428,0.0544586
35,-0.77312833,-0.98768294,"('corrupt', 'incorrupt')",-0.7731283,-0.9876829,-0.2145546
36,-0.9923782,-1.0641774,"('hostile', 'amicable')",-0.9923782,-1.0641774,-0.0717992
37,0.89593995,0.8879167,"('fake', 'genuine')",0.8959399,0.8879167,-0.0080232
38,-0.26329684,-0.2439689,"('untruthful', 'truthful')",-0.2632968,-0.2439689,0.0193279
39,0.5209358,0.4790317,"('exploitative', 'cooperative')",0.5209358,0.4790317,-0.0419041
40,-1.2295579,-1.3847363,"('stingy', 'generous')",-1.2295579,-1.3847363,-0.1551784
41,-0.07554168,-0.05220394,"('unforgiving', 'forgiving')",-0.0755417,-0.0522039,0.0233378
42,-2.042717,-2.0731099,"('unreliable', 'reliable')",-2.042717,-2.0731099,-0.0303929
43,0.9485842,0.9720804,"('irresponsible', 'responsible')",0.9485842,0.9720804,0.0234962
44,-0.8168657,-0.79201734,"('prejudiced', 'unprejudiced')",-0.8168657,-0.7920173,0.0248484
45,0.010272558,0.0013737725,"('incompetent', 'competent')",0.0102726,0.0013738,-0.0088988
46,-0.38537934,-0.4273054,"('uncompetitive', 'competitive')",-0.3853793,-0.4273054,-0.0419261
47,4.947961,5.05784,"('stupid', 'smart')",4.9479609,5.0578399,0.109879
48,0.32620862,0.27694786,"('unintelligent', 'intelligent')",0.3262086,0.2769479,-0.0492607
49,0.21245787,0.23125724,"('unable', 'able')",0.2124579,0.2312572,0.0187993
50,-0.34605604,-0.4228832,"('clumsy', 'skillful')",-0.346056,-0.4228832,-0.0768272
51,0.67907196,0.57895553,"('uneducated', 'educated')",0.679072,0.5789555,-0.1001165
52,-0.771041,-0.84338516,"('irrational', 'rational')",-0.771041,-0.8433852,-0.0723442
53,-0.21430294,-0.30023995,"('uncreative', 'creative')",-0.2143029,-0.30024,-0.0859371
54,0.936937,0.9420304,"('incapable', 'capable')",0.936937,0.9420304,0.0050934
55,0.8823298,0.89248574,"('incompetent', 'clever')",0.8823298,0.8924857,0.0101559
56,0.5318027,0.55426997,"('impractical', 'practical')",0.5318027,0.55427,0.0224673
57,-2.6937423,-2.6153176,"('unimaginative', 'imaginative')",-2.6937423,-2.6153176,0.0784247
58,0.219042,0.21042612,"('undiscriminating', 'discriminating')",0.219042,0.2104261,-0.0086159
59,-0.34875906,-0.36320895,"('foolish', 'wise')",-0.3487591,-0.3632089,-0.0144498
60,0.7101484,0.8142614,"('inefficient', 'efficient')",0.7101484,0.8142614,0.104113
61,0.13504423,-0.037861332,"('illogical', 'logical')",0.1350442,-0.0378613,-0.1729055
62,0.43318725,0.51486844,"('incompetent', 'brilliant')",0.4331872,0.5148684,0.0816812
63,0.049764782,0.039288845,"('unperceptive', 'insightful')",0.0497648,0.0392888,-0.010476
64,-6.102793,-6.030995,"('shy', 'confident')",-6.1027932,-6.0309949,0.0717983
65,0.46656024,0.48240057,"('insecure', 'secure')",0.4665602,0.4824006,0.0158404
66,-0.2876282,-0.32943395,"('inactive', 'active')",-0.2876282,-0.3294339,-0.0418057
67,-0.2969773,-0.23918267,"('doubtful', 'determined')",-0.2969773,-0.2391827,0.0577946
68,-0.425218,-0.52560943,"('dependent', 'independent')",-0.425218,-0.5256094,-0.1003914
69,-2.1565266,-2.1352315,"('lazy', 'industrious')",-2.1565266,-2.1352315,0.0212951
70,1.4084417,1.3638903,"('lethargic', 'energetic')",1.4084417,1.3638903,-0.0445514
71,0.49758676,0.5152129,"('diffident', 'self-confident')",0.4975868,0.5152129,0.0176261
72,0.83289975,0.9574485,"('unambitious', 'ambitious')",0.8328997,0.9574485,0.1245488
73,-2.9729707,-2.9336927,"('helpless', 'self-reliant')",-2.9729707,-2.9336927,0.039278
74,0.14176571,0.036899287,"('undedicated', 'dedicated')",0.1417657,0.0368993,-0.1048664
75,-0.77419263,-0.6808083,"('meek', 'impulsive')",-0.7741926,-0.6808083,0.0933843
76,1.098828,1.0548,"('anxious', 'daring')",1.098828,1.0548,-0.044028
77,-1.3966908,-1.2396424,"('unmotivated', 'motivated')",-1.3966908,-1.2396424,0.1570484
78,-0.6459885,-0.6552324,"('nonresilient', 'resilient')",-0.6459885,-0.6552324,-0.0092439
79,-0.105577886,-0.1640221,"('wavering', 'unwavering')",-0.1055779,-0.1640221,-0.0584442
80,-0.14453043,-0.19377851,"('dominated', 'dominating')",-0.1445304,-0.1937785,-0.0492481
81,0.37391862,0.42698303,"('submissive', 'aggressive')",0.3739186,0.426983,0.0530644
82,6.113247,6.148795,"('poor', 'rich')",6.1132469,6.1487951,0.0355482
83,-0.08198968,-0.029483952,"('powerless', 'powerful')",-0.0819897,-0.029484,0.0525057
84,0.5199822,0.5110305,"('inferior', 'superior')",0.5199822,0.5110305,-0.0089517
85,-0.5288447,-0.5824298,"('insignificant', 'prestigious')",-0.5288447,-0.5824298,-0.0535851
86,0.29674372,0.2887699,"('uninfluential', 'influential')",0.2967437,0.2887699,-0.0079738
87,-0.5967108,-0.5064857,"('unsuccessful', 'successful')",-0.5967108,-0.5064857,0.0902251
88,0.2530917,0.24852312,"('low', 'eminent')",0.2530917,0.2485231,-0.0045686
