,premier_male,premier_female,tuple,average_male,average_female,female-male
40,-1.5242034,-1.7154195,"('stingy', 'generous')",-1.5242034,-1.7154195,-0.1912161
41,-0.006489238,0.0017800946,"('unforgiving', 'forgiving')",-0.0064892,0.0017801,0.0082693
42,-2.5583282,-2.6014555,"('unreliable', 'reliable')",-2.5583282,-2.6014555,-0.0431273
43,0.91736436,0.9937474,"('irresponsible', 'responsible')",0.9173644,0.9937474,0.076383
44,-0.77895665,-0.82778543,"('prejudiced', 'unprejudiced')",-0.7789567,-0.8277854,-0.0488287
45,0.01736613,0.038629718,"('incompetent', 'competent')",0.0173661,0.0386297,0.0212636
46,-0.6605842,-0.65595,"('uncompetitive', 'competitive')",-0.6605842,-0.65595,0.0046342
47,5.2083936,5.3816867,"('stupid', 'smart')",5.2083936,5.3816867,0.1732931
48,0.060806785,0.09494541,"('unintelligent', 'intelligent')",0.0608068,0.0949454,0.0341386
49,-0.20273826,-0.13540697,"('unable', 'able')",-0.2027383,-0.135407,0.0673313
50,-0.530555,-0.50906116,"('clumsy', 'skillful')",-0.530555,-0.5090612,0.0214938
51,0.5191465,0.49796373,"('uneducated', 'educated')",0.5191465,0.4979637,-0.0211828
52,-0.48029155,-0.6009993,"('irrational', 'rational')",-0.4802915,-0.6009993,-0.1207078
53,0.084778495,0.073286414,"('uncreative', 'creative')",0.0847785,0.0732864,-0.0114921
54,1.0346941,1.1039497,"('incapable', 'capable')",1.0346941,1.1039497,0.0692556
55,0.5638102,0.5817489,"('incompetent', 'clever')",0.5638102,0.5817489,0.0179387
56,0.28369492,0.3444985,"('impractical', 'practical')",0.2836949,0.3444985,0.0608036
57,-2.7540536,-2.6924496,"('unimaginative', 'imaginative')",-2.7540536,-2.6924496,0.061604
58,0.23231374,0.2630962,"('undiscriminating', 'discriminating')",0.2323137,0.2630962,0.0307825
59,0.031328917,0.11018208,"('foolish', 'wise')",0.0313289,0.1101821,0.0788532
60,0.37009883,0.54972106,"('inefficient', 'efficient')",0.3700988,0.5497211,0.1796223
61,0.29601502,0.22437716,"('illogical', 'logical')",0.296015,0.2243772,-0.0716378
62,0.28968173,0.42688575,"('incompetent', 'brilliant')",0.2896817,0.4268858,0.1372041
63,-0.18146741,-0.017831739,"('unperceptive', 'insightful')",-0.1814674,-0.0178317,0.1636357
64,-6.224051,-6.1472883,"('shy', 'confident')",-6.224051,-6.1472883,0.0767627
65,-0.08231434,-0.008139078,"('insecure', 'secure')",-0.0823143,-0.0081391,0.0741752
66,0.28588945,0.30802613,"('inactive', 'active')",0.2858894,0.3080261,0.0221367
67,-0.48087227,-0.33568347,"('doubtful', 'determined')",-0.4808723,-0.3356835,0.1451888
68,-0.70148754,-0.6613368,"('dependent', 'independent')",-0.7014875,-0.6613368,0.0401507
69,-1.6018022,-1.5840021,"('lazy', 'industrious')",-1.6018022,-1.5840021,0.0178001
70,1.1379125,1.1763754,"('lethargic', 'energetic')",1.1379125,1.1763754,0.0384629
71,0.8967559,0.9318297,"('diffident', 'self-confident')",0.8967559,0.9318297,0.0350738
72,0.72529507,0.8542058,"('unambitious', 'ambitious')",0.7252951,0.8542058,0.1289107
73,-2.856108,-2.847029,"('helpless', 'self-reliant')",-2.856108,-2.847029,0.009079
74,-0.09460846,-0.14339751,"('undedicated', 'dedicated')",-0.0946085,-0.1433975,-0.048789
75,-0.87944365,-0.7758837,"('meek', 'impulsive')",-0.8794436,-0.7758837,0.1035599
76,0.5798403,0.5647178,"('anxious', 'daring')",0.5798403,0.5647178,-0.0151225
77,-1.0781964,-0.8304412,"('unmotivated', 'motivated')",-1.0781964,-0.8304412,0.2477552
78,-0.8453072,-0.8459222,"('nonresilient', 'resilient')",-0.8453072,-0.8459222,-0.000615
79,-0.29670104,-0.23074989,"('wavering', 'unwavering')",-0.296701,-0.2307499,0.0659511
80,-0.32341623,-0.31477422,"('dominated', 'dominating')",-0.3234162,-0.3147742,0.008642
81,-0.40208825,-0.33882216,"('submissive', 'aggressive')",-0.4020883,-0.3388222,0.0632661
82,5.717443,5.7482443,"('poor', 'rich')",5.717443,5.7482443,0.0308013
83,-0.019074842,0.052678626,"('powerless', 'powerful')",-0.0190748,0.0526786,0.0717534
84,0.7325149,0.74435616,"('inferior', 'superior')",0.7325149,0.7443562,0.0118413
85,0.15336701,0.080674976,"('insignificant', 'prestigious')",0.153367,0.080675,-0.072692
86,0.3461507,0.33986315,"('uninfluential', 'influential')",0.3461507,0.3398632,-0.0062875
87,-0.25200647,-0.10421742,"('unsuccessful', 'successful')",-0.2520065,-0.1042174,0.1477891
88,0.28966933,0.29126796,"('low', 'eminent')",0.2896693,0.291268,0.0015987
