,sculpting_male,sculpting_female,tuple,average_male,average_female,female-male
35,0.7844082,0.7416051,"('corrupt', 'incorrupt')",0.7844082,0.7416051,-0.0428031
36,0.33540058,0.3195476,"('hostile', 'amicable')",0.3354006,0.3195476,-0.015853
37,-0.7731382,-0.7721951,"('fake', 'genuine')",-0.7731382,-0.7721951,0.0009431
38,-0.23612039,-0.22750251,"('untruthful', 'truthful')",-0.2361204,-0.2275025,0.0086179
39,-0.59587467,-0.6184111,"('exploitative', 'cooperative')",-0.5958747,-0.6184111,-0.0225364
40,-1.1641083,-1.2594248,"('stingy', 'generous')",-1.1641083,-1.2594248,-0.0953165
41,-0.6290779,-0.694221,"('unforgiving', 'forgiving')",-0.6290779,-0.694221,-0.0651431
42,-0.85439676,-0.77698535,"('unreliable', 'reliable')",-0.8543968,-0.7769853,0.0774115
43,-1.4458339,-1.4232005,"('irresponsible', 'responsible')",-1.4458339,-1.4232005,0.0226334
44,0.6624145,0.69923234,"('prejudiced', 'unprejudiced')",0.6624145,0.6992323,0.0368178
45,-1.4960387,-1.5069549,"('incompetent', 'competent')",-1.4960387,-1.5069549,-0.0109162
46,-1.6165334,-1.6232376,"('uncompetitive', 'competitive')",-1.6165334,-1.6232376,-0.0067042
47,0.83799464,0.87836903,"('stupid', 'smart')",0.8379946,0.878369,0.0403744
48,-0.82125884,-0.87985027,"('unintelligent', 'intelligent')",-0.8212588,-0.8798503,-0.0585915
49,0.2723069,0.35095978,"('unable', 'able')",0.2723069,0.3509598,0.0786529
50,0.47356582,0.5490503,"('clumsy', 'skillful')",0.4735658,0.5490503,0.0754845
51,-0.4886029,-0.48397255,"('uneducated', 'educated')",-0.4886029,-0.4839725,0.0046304
52,0.08311078,0.00356137,"('irrational', 'rational')",0.0831108,0.0035614,-0.0795494
53,1.3737129,1.3282069,"('uncreative', 'creative')",1.3737129,1.3282069,-0.045506
54,0.9475713,0.9671515,"('incapable', 'capable')",0.9475713,0.9671515,0.0195802
55,-1.5130198,-1.4943715,"('incompetent', 'clever')",-1.5130198,-1.4943715,0.0186483
56,0.2077457,0.2384924,"('impractical', 'practical')",0.2077457,0.2384924,0.0307467
57,-0.057370648,-0.16532993,"('unimaginative', 'imaginative')",-0.0573706,-0.1653299,-0.1079593
58,0.6564973,0.6209962,"('undiscriminating', 'discriminating')",0.6564973,0.6209962,-0.0355011
59,0.33526722,0.3082666,"('foolish', 'wise')",0.3352672,0.3082666,-0.0270006
60,-0.4705671,-0.44498,"('inefficient', 'efficient')",-0.4705671,-0.44498,0.0255871
61,-0.3280548,-0.37032816,"('illogical', 'logical')",-0.3280548,-0.3703282,-0.0422734
62,-0.8129343,-0.758391,"('incompetent', 'brilliant')",-0.8129343,-0.758391,0.0545433
63,-1.2226347,-1.1918695,"('unperceptive', 'insightful')",-1.2226347,-1.1918695,0.0307652
64,-2.384382,-2.398304,"('shy', 'confident')",-2.384382,-2.398304,-0.013922
65,-1.1818819,-1.228337,"('insecure', 'secure')",-1.1818819,-1.228337,-0.0464551
66,-0.26287496,-0.21336785,"('inactive', 'active')",-0.262875,-0.2133678,0.0495072
67,0.47115332,0.48293364,"('doubtful', 'determined')",0.4711533,0.4829336,0.0117803
68,-0.124465376,-0.10176881,"('dependent', 'independent')",-0.1244654,-0.1017688,0.0226966
69,0.7569469,0.8489617,"('lazy', 'industrious')",0.7569469,0.8489617,0.0920148
70,-1.153554,-1.1650122,"('lethargic', 'energetic')",-1.153554,-1.1650122,-0.0114582
71,0.18954803,0.23399326,"('diffident', 'self-confident')",0.189548,0.2339933,0.0444453
72,0.36400956,0.2993118,"('unambitious', 'ambitious')",0.3640096,0.2993118,-0.0646978
73,-0.32763073,-0.31736493,"('helpless', 'self-reliant')",-0.3276307,-0.3173649,0.0102658
74,-0.12465846,-0.11884145,"('undedicated', 'dedicated')",-0.1246585,-0.1188414,0.0058171
75,1.0303583,1.0696573,"('meek', 'impulsive')",1.0303583,1.0696573,0.039299
76,0.42976654,0.44989815,"('anxious', 'daring')",0.4297665,0.4498982,0.0201317
77,-0.075730845,-0.0057566892,"('unmotivated', 'motivated')",-0.0757308,-0.0057567,0.0699741
78,-0.34135732,-0.26682433,"('nonresilient', 'resilient')",-0.3413573,-0.2668243,0.074533
79,0.6557134,0.7126584,"('wavering', 'unwavering')",0.6557134,0.7126584,0.056945
80,-1.2813246,-1.2726777,"('dominated', 'dominating')",-1.2813246,-1.2726777,0.0086469
81,-1.452018,-1.4885792,"('submissive', 'aggressive')",-1.452018,-1.4885792,-0.0365612
82,1.4928734,1.5443492,"('poor', 'rich')",1.4928734,1.5443492,0.0514758
83,-0.41211927,-0.40861598,"('powerless', 'powerful')",-0.4121193,-0.408616,0.0035033
84,0.6390481,0.5853434,"('inferior', 'superior')",0.6390481,0.5853434,-0.0537047
85,1.3216566,1.3132541,"('insignificant', 'prestigious')",1.3216566,1.3132541,-0.0084025
86,-1.0758933,-1.1596874,"('uninfluential', 'influential')",-1.0758933,-1.1596874,-0.0837941
87,0.24429798,0.24010357,"('unsuccessful', 'successful')",0.244298,0.2401036,-0.0041944
88,-0.05859957,-0.07184345,"('low', 'eminent')",-0.0585996,-0.0718435,-0.0132439
