,lasagna_male,lasagna_female,tuple,average_male,average_female,female-male
26,0.4452452,0.37348694,"('hardhearted', 'benevolent')",0.4452452,0.3734869,-0.0717583
27,0.6772508,0.70327,"('hardhearted', 'softhearted')",0.6772508,0.70327,0.0260192
28,-0.4418533,-0.62796915,"('disloyal', 'loyal')",-0.4418533,-0.6279691,-0.1861158
29,-0.48934293,-0.40277687,"('unfair', 'fair')",-0.4893429,-0.4027769,0.086566
30,-0.5974276,-0.7924509,"('intolerant', 'tolerant')",-0.5974276,-0.7924509,-0.1950233
31,-0.5036069,-0.2849576,"('evil', 'good')",-0.5036069,-0.2849576,0.2186493
32,0.5680493,0.36865598,"('unkind', 'kind')",0.5680493,0.368656,-0.1993933
33,0.5763574,0.55328107,"('wrong', 'right')",0.5763574,0.5532811,-0.0230763
34,0.8902155,0.8717749,"('mean', 'honorable')",0.8902155,0.8717749,-0.0184406
35,1.2366875,1.4197674,"('corrupt', 'incorrupt')",1.2366875,1.4197674,0.1830799
36,0.24970871,0.27796674,"('hostile', 'amicable')",0.2497087,0.2779667,0.028258
37,-0.03717951,-0.20262873,"('fake', 'genuine')",-0.0371795,-0.2026287,-0.1654492
38,0.2514066,0.28045675,"('untruthful', 'truthful')",0.2514066,0.2804568,0.0290502
39,-0.57023,-0.6916378,"('exploitative', 'cooperative')",-0.57023,-0.6916378,-0.1214078
40,-0.29992273,-0.23954435,"('stingy', 'generous')",-0.2999227,-0.2395443,0.0603784
41,-0.09091224,-0.09854817,"('unforgiving', 'forgiving')",-0.0909122,-0.0985482,-0.007636
42,-0.7099781,-0.6917928,"('unreliable', 'reliable')",-0.7099781,-0.6917928,0.0181853
43,-1.1133181,-1.3576138,"('irresponsible', 'responsible')",-1.1133181,-1.3576138,-0.2442957
44,0.1951089,0.19889978,"('prejudiced', 'unprejudiced')",0.1951089,0.1988998,0.0037909
45,-0.8165628,-0.7310747,"('incompetent', 'competent')",-0.8165628,-0.7310747,0.0854881
46,-1.0020918,-1.140091,"('uncompetitive', 'competitive')",-1.0020918,-1.1400909,-0.1379991
47,0.92736596,0.9194829,"('stupid', 'smart')",0.927366,0.9194829,-0.0078831
48,-0.06743461,-0.09173525,"('unintelligent', 'intelligent')",-0.0674346,-0.0917353,-0.0243007
49,-0.12152248,-0.011547163,"('unable', 'able')",-0.1215225,-0.0115472,0.1099753
50,-0.5880188,-0.62024295,"('clumsy', 'skillful')",-0.5880188,-0.620243,-0.0322242
51,-1.1349514,-1.1556287,"('uneducated', 'educated')",-1.1349514,-1.1556287,-0.0206773
52,0.36218858,0.31217012,"('irrational', 'rational')",0.3621886,0.3121701,-0.0500185
53,-0.94598615,-0.92385685,"('uncreative', 'creative')",-0.9459862,-0.9238569,0.0221293
54,0.3661921,0.35331404,"('incapable', 'capable')",0.3661921,0.353314,-0.0128781
55,-0.82593,-0.8452774,"('incompetent', 'clever')",-0.82593,-0.8452774,-0.0193474
56,0.18047825,0.09227371,"('impractical', 'practical')",0.1804782,0.0922737,-0.0882045
57,-1.8535984,-1.9525621,"('unimaginative', 'imaginative')",-1.8535984,-1.9525621,-0.0989637
58,-1.2607273,-1.3087655,"('undiscriminating', 'discriminating')",-1.2607273,-1.3087655,-0.0480382
59,0.32575372,0.37167305,"('foolish', 'wise')",0.3257537,0.371673,0.0459193
60,-0.30908278,-0.43006578,"('inefficient', 'efficient')",-0.3090828,-0.4300658,-0.120983
61,-0.5782593,-0.7004415,"('illogical', 'logical')",-0.5782593,-0.7004415,-0.1221822
62,-0.22920802,-0.3438074,"('incompetent', 'brilliant')",-0.229208,-0.3438074,-0.1145994
63,-0.5073041,-0.53825945,"('unperceptive', 'insightful')",-0.5073041,-0.5382594,-0.0309553
64,-1.6166426,-1.5961285,"('shy', 'confident')",-1.6166426,-1.5961285,0.0205141
65,-1.3420125,-1.4854615,"('insecure', 'secure')",-1.3420125,-1.4854615,-0.143449
66,-0.26302594,-0.26634708,"('inactive', 'active')",-0.2630259,-0.2663471,-0.0033212
67,-0.085069895,-0.14871578,"('doubtful', 'determined')",-0.0850699,-0.1487158,-0.0636459
68,-0.65894395,-0.6029639,"('dependent', 'independent')",-0.658944,-0.6029639,0.0559801
69,1.0854635,1.149496,"('lazy', 'industrious')",1.0854635,1.149496,0.0640325
70,-1.0146338,-1.1599983,"('lethargic', 'energetic')",-1.0146338,-1.1599983,-0.1453645
71,0.723652,0.7970982,"('diffident', 'self-confident')",0.723652,0.7970982,0.0734462
72,-1.0203353,-1.0902601,"('unambitious', 'ambitious')",-1.0203353,-1.0902601,-0.0699248
73,-0.30920583,-0.3075335,"('helpless', 'self-reliant')",-0.3092058,-0.3075335,0.0016723
74,0.27497447,0.26713425,"('undedicated', 'dedicated')",0.2749745,0.2671342,-0.0078403
75,0.7628911,0.9344268,"('meek', 'impulsive')",0.7628911,0.9344268,0.1715357
76,-0.35448647,-0.38316083,"('anxious', 'daring')",-0.3544865,-0.3831608,-0.0286743
77,-0.8811547,-0.8951845,"('unmotivated', 'motivated')",-0.8811547,-0.8951845,-0.0140298
78,0.20268503,0.27004272,"('nonresilient', 'resilient')",0.202685,0.2700427,0.0673577
79,0.50670457,0.74789226,"('wavering', 'unwavering')",0.5067046,0.7478923,0.2411877
80,-0.7357851,-0.7990891,"('dominated', 'dominating')",-0.7357851,-0.7990891,-0.063304
81,-0.59340435,-0.66453475,"('submissive', 'aggressive')",-0.5934044,-0.6645347,-0.0711303
82,0.63483655,0.5632754,"('poor', 'rich')",0.6348366,0.5632754,-0.0715612
83,-0.15616716,-0.24783061,"('powerless', 'powerful')",-0.1561672,-0.2478306,-0.0916634
84,0.2172538,0.10081701,"('inferior', 'superior')",0.2172538,0.100817,-0.1164368
85,0.5659034,0.6367399,"('insignificant', 'prestigious')",0.5659034,0.6367399,0.0708365
86,-1.4837321,-1.5427734,"('uninfluential', 'influential')",-1.4837321,-1.5427734,-0.0590413
87,-0.37568134,-0.51015776,"('unsuccessful', 'successful')",-0.3756813,-0.5101578,-0.1344765
88,-0.031897683,-0.1888669,"('low', 'eminent')",-0.0318977,-0.1888669,-0.1569692
