,spectacles_male,spectacles_female,tuple,average_male,average_female,female-male
27,-0.10556515,-0.08340962,"('hardhearted', 'softhearted')",-0.1055652,-0.0834096,0.0221556
28,0.5483708,0.4532118,"('disloyal', 'loyal')",0.5483708,0.4532118,-0.095159
29,-1.0012506,-1.1247644,"('unfair', 'fair')",-1.0012506,-1.1247644,-0.1235138
30,0.7019618,0.8742345,"('intolerant', 'tolerant')",0.7019618,0.8742345,0.1722727
31,-2.003173,-1.9766186,"('evil', 'good')",-2.0031731,-1.9766186,0.0265545
32,1.1065756,0.9267794,"('unkind', 'kind')",1.1065756,0.9267794,-0.1797962
33,-0.38442835,-0.48444542,"('wrong', 'right')",-0.3844284,-0.4844454,-0.100017
34,1.8880233,2.317351,"('mean', 'honorable')",1.8880233,2.3173511,0.4293278
35,-1.2437152,-1.3621726,"('corrupt', 'incorrupt')",-1.2437152,-1.3621726,-0.1184574
36,-1.7203954,-1.7846961,"('hostile', 'amicable')",-1.7203954,-1.7846961,-0.0643007
37,0.3611757,0.3960301,"('fake', 'genuine')",0.3611757,0.3960301,0.0348544
38,0.10929663,0.05008894,"('untruthful', 'truthful')",0.1092966,0.0500889,-0.0592077
39,0.36192933,0.56610495,"('exploitative', 'cooperative')",0.3619293,0.5661049,0.2041756
40,-1.2738131,-1.4280292,"('stingy', 'generous')",-1.2738131,-1.4280292,-0.1542161
41,0.58591145,0.55286586,"('unforgiving', 'forgiving')",0.5859115,0.5528659,-0.0330456
42,-1.0332586,-1.0451806,"('unreliable', 'reliable')",-1.0332586,-1.0451806,-0.011922
43,0.7268354,0.7625226,"('irresponsible', 'responsible')",0.7268354,0.7625226,0.0356872
44,-1.5399257,-1.3537582,"('prejudiced', 'unprejudiced')",-1.5399257,-1.3537582,0.1861675
45,0.9320048,0.8839988,"('incompetent', 'competent')",0.9320048,0.8839988,-0.048006
46,0.543598,0.43226933,"('uncompetitive', 'competitive')",0.543598,0.4322693,-0.1113287
47,3.1997778,3.4701364,"('stupid', 'smart')",3.1997778,3.4701364,0.2703586
48,0.27767754,0.29807857,"('unintelligent', 'intelligent')",0.2776775,0.2980786,0.0204011
49,-0.33498773,0.018102633,"('unable', 'able')",-0.3349877,0.0181026,0.3530903
50,-0.23172602,-0.30333564,"('clumsy', 'skillful')",-0.231726,-0.3033356,-0.0716096
51,0.57675356,0.4593972,"('uneducated', 'educated')",0.5767536,0.4593972,-0.1173564
52,-0.9968189,-1.0048616,"('irrational', 'rational')",-0.9968189,-1.0048616,-0.0080427
53,-0.5012209,-0.62491316,"('uncreative', 'creative')",-0.5012209,-0.6249132,-0.1236923
54,0.02143569,-0.0074186884,"('incapable', 'capable')",0.0214357,-0.0074187,-0.0288544
55,0.80991715,0.93421096,"('incompetent', 'clever')",0.8099172,0.934211,0.1242938
56,1.8609725,1.8765767,"('impractical', 'practical')",1.8609725,1.8765767,0.0156042
57,-0.63852626,-1.0308051,"('unimaginative', 'imaginative')",-0.6385263,-1.0308051,-0.3922788
58,0.95290756,0.69077635,"('undiscriminating', 'discriminating')",0.9529076,0.6907763,-0.2621313
59,-1.003825,-0.89962745,"('foolish', 'wise')",-1.0038249,-0.8996274,0.1041975
60,1.6185997,1.9007657,"('inefficient', 'efficient')",1.6185997,1.9007657,0.282166
61,0.5603138,0.36984494,"('illogical', 'logical')",0.5603138,0.3698449,-0.1904689
62,0.80549306,1.0405687,"('incompetent', 'brilliant')",0.8054931,1.0405687,0.2350756
63,0.5868914,0.5929528,"('unperceptive', 'insightful')",0.5868914,0.5929528,0.0060614
64,-2.192322,-2.2235513,"('shy', 'confident')",-2.192322,-2.2235513,-0.0312293
65,0.9542385,0.91158104,"('insecure', 'secure')",0.9542385,0.911581,-0.0426575
66,-0.86913145,-1.0561377,"('inactive', 'active')",-0.8691314,-1.0561377,-0.1870063
67,0.2185359,0.17135255,"('doubtful', 'determined')",0.2185359,0.1713526,-0.0471833
68,-0.61122704,-0.4325614,"('dependent', 'independent')",-0.611227,-0.4325614,0.1786656
69,-0.86018795,-0.81118745,"('lazy', 'industrious')",-0.8601879,-0.8111874,0.0490005
70,0.5301212,0.41655466,"('lethargic', 'energetic')",0.5301212,0.4165547,-0.1135665
71,-0.14342196,-0.06874101,"('diffident', 'self-confident')",-0.143422,-0.068741,0.074681
72,1.0164821,0.8515422,"('unambitious', 'ambitious')",1.0164821,0.8515422,-0.1649399
73,-1.8426505,-1.7778922,"('helpless', 'self-reliant')",-1.8426505,-1.7778922,0.0647583
74,1.0902352,0.9241772,"('undedicated', 'dedicated')",1.0902352,0.9241772,-0.166058
75,-1.1175312,-1.2032316,"('meek', 'impulsive')",-1.1175312,-1.2032316,-0.0857004
76,0.9680038,0.9800726,"('anxious', 'daring')",0.9680038,0.9800726,0.0120688
77,-0.62510556,-0.46474773,"('unmotivated', 'motivated')",-0.6251056,-0.4647477,0.1603579
78,-0.08680566,-0.117394455,"('nonresilient', 'resilient')",-0.0868057,-0.1173945,-0.0305888
79,-1.0790907,-1.1463856,"('wavering', 'unwavering')",-1.0790907,-1.1463856,-0.0672949
80,0.9033606,0.76121765,"('dominated', 'dominating')",0.9033606,0.7612177,-0.1421429
81,0.8071259,0.80552864,"('submissive', 'aggressive')",0.8071259,0.8055286,-0.0015973
82,2.9839375,3.0922954,"('poor', 'rich')",2.9839375,3.0922954,0.1083579
83,-0.3126944,-0.41006643,"('powerless', 'powerful')",-0.3126944,-0.4100664,-0.097372
84,-0.009614288,0.01665559,"('inferior', 'superior')",-0.0096143,0.0166556,0.0262699
85,-1.2386439,-1.2782215,"('insignificant', 'prestigious')",-1.2386439,-1.2782215,-0.0395776
86,0.5029251,0.18089725,"('uninfluential', 'influential')",0.5029251,0.1808973,-0.3220278
87,0.9930274,0.8012873,"('unsuccessful', 'successful')",0.9930274,0.8012873,-0.1917401
88,0.29416493,0.1282768,"('low', 'eminent')",0.2941649,0.1282768,-0.1658881
