,decongestant_male,decongestant_female,tuple,average_male,average_female,female-male
37,-0.3161788,-0.3052448,"('fake', 'genuine')",-0.3161788,-0.3052448,0.010934
38,-0.67236763,-0.657965,"('untruthful', 'truthful')",-0.6723676,-0.657965,0.0144026
39,0.12567785,0.0905487,"('exploitative', 'cooperative')",0.1256779,0.0905487,-0.0351292
40,-0.92158186,-0.9324625,"('stingy', 'generous')",-0.9215819,-0.9324625,-0.0108806
41,-0.4749477,-0.50918937,"('unforgiving', 'forgiving')",-0.4749477,-0.5091894,-0.0342417
42,-0.44560906,-0.35407993,"('unreliable', 'reliable')",-0.4456091,-0.3540799,0.0915292
43,-1.0764029,-1.0693908,"('irresponsible', 'responsible')",-1.0764029,-1.0693908,0.0070121
44,1.3608555,1.3865403,"('prejudiced', 'unprejudiced')",1.3608555,1.3865403,0.0256848
45,-1.2616391,-1.2645377,"('incompetent', 'competent')",-1.2616391,-1.2645377,-0.0028986
46,-0.774219,-0.82968235,"('uncompetitive', 'competitive')",-0.774219,-0.8296824,-0.0554634
47,0.82042456,0.86367834,"('stupid', 'smart')",0.8204246,0.8636783,0.0432537
48,-0.4784677,-0.48321724,"('unintelligent', 'intelligent')",-0.4784677,-0.4832172,-0.0047495
49,0.016228594,0.12659135,"('unable', 'able')",0.0162286,0.1265914,0.1103628
50,-0.073280916,-0.06914094,"('clumsy', 'skillful')",-0.0732809,-0.0691409,0.00414
51,-0.52105594,-0.60510105,"('uneducated', 'educated')",-0.5210559,-0.605101,-0.0840451
52,-0.10716087,-0.32688642,"('irrational', 'rational')",-0.1071609,-0.3268864,-0.2197255
53,-1.4449416,-1.5988485,"('uncreative', 'creative')",-1.4449416,-1.5988485,-0.1539069
54,-1.1377943,-1.1730086,"('incapable', 'capable')",-1.1377943,-1.1730086,-0.0352143
55,-0.76823896,-0.80199134,"('incompetent', 'clever')",-0.768239,-0.8019913,-0.0337523
56,0.23065066,0.21541227,"('impractical', 'practical')",0.2306507,0.2154123,-0.0152384
57,-1.4064174,-1.4805218,"('unimaginative', 'imaginative')",-1.4064174,-1.4805218,-0.0741044
58,-0.66710424,-0.7327102,"('undiscriminating', 'discriminating')",-0.6671042,-0.7327102,-0.065606
59,-0.2069076,-0.20593497,"('foolish', 'wise')",-0.2069076,-0.205935,0.0009726
60,-0.03135269,0.044271328,"('inefficient', 'efficient')",-0.0313527,0.0442713,0.075624
61,-0.53858256,-0.72680324,"('illogical', 'logical')",-0.5385826,-0.7268032,-0.1882206
62,-0.40400824,-0.33871216,"('incompetent', 'brilliant')",-0.4040082,-0.3387122,0.065296
63,-0.739742,-0.7276008,"('unperceptive', 'insightful')",-0.739742,-0.7276008,0.0121412
64,-0.9748992,-0.9560408,"('shy', 'confident')",-0.9748992,-0.9560408,0.0188584
65,-0.24096288,-0.2883075,"('insecure', 'secure')",-0.2409629,-0.2883075,-0.0473446
66,-1.416223,-1.407591,"('inactive', 'active')",-1.416223,-1.407591,0.008632
67,1.1891884,1.2553666,"('doubtful', 'determined')",1.1891884,1.2553666,0.0661782
68,0.30479196,0.32169673,"('dependent', 'independent')",0.304792,0.3216967,0.0169047
69,0.36556426,0.45897636,"('lazy', 'industrious')",0.3655643,0.4589764,0.0934121
70,-0.7552579,-0.7250968,"('lethargic', 'energetic')",-0.7552579,-0.7250968,0.0301611
71,-0.58992577,-0.559043,"('diffident', 'self-confident')",-0.5899258,-0.559043,0.0308828
72,-0.88650525,-0.816413,"('unambitious', 'ambitious')",-0.8865052,-0.816413,0.0700922
73,-0.19753127,-0.21545333,"('helpless', 'self-reliant')",-0.1975313,-0.2154533,-0.017922
74,-0.9592607,-0.95757794,"('undedicated', 'dedicated')",-0.9592607,-0.9575779,0.0016828
75,-0.44642973,-0.34081888,"('meek', 'impulsive')",-0.4464297,-0.3408189,0.1056108
76,0.082909085,0.124981314,"('anxious', 'daring')",0.0829091,0.1249813,0.0420722
77,-0.5598155,-0.5703771,"('unmotivated', 'motivated')",-0.5598155,-0.5703771,-0.0105616
78,-0.53775704,-0.544521,"('nonresilient', 'resilient')",-0.537757,-0.544521,-0.006764
79,-1.1170832,-1.1029543,"('wavering', 'unwavering')",-1.1170832,-1.1029543,0.0141289
80,0.26744077,0.28669453,"('dominated', 'dominating')",0.2674408,0.2866945,0.0192537
81,0.22993338,0.3314811,"('submissive', 'aggressive')",0.2299334,0.3314811,0.1015477
82,0.27223647,0.25503463,"('poor', 'rich')",0.2722365,0.2550346,-0.0172019
83,-0.28732875,-0.29655075,"('powerless', 'powerful')",-0.2873287,-0.2965508,-0.0092221
84,0.7309759,0.6958149,"('inferior', 'superior')",0.7309759,0.6958149,-0.035161
85,-0.16850822,-0.28179106,"('insignificant', 'prestigious')",-0.1685082,-0.2817911,-0.1132829
86,-2.1697495,-2.2983804,"('uninfluential', 'influential')",-2.1697495,-2.2983804,-0.1286309
87,-0.18597123,-0.2479981,"('unsuccessful', 'successful')",-0.1859712,-0.2479981,-0.0620269
88,0.056564655,-0.046897534,"('low', 'eminent')",0.0565647,-0.0468975,-0.1034622
