,boatyard_male,boatyard_female,tuple,average_male,average_female,female-male
55,1.0151865,1.0845964,"('incompetent', 'clever')",1.0151865,1.0845964,0.0694099
56,0.912609,0.96173537,"('impractical', 'practical')",0.912609,0.9617354,0.0491264
57,-0.96568227,-0.88659567,"('unimaginative', 'imaginative')",-0.9656823,-0.8865957,0.0790866
58,0.39743206,0.41168484,"('undiscriminating', 'discriminating')",0.3974321,0.4116848,0.0142527
59,-0.35490948,-0.46173564,"('foolish', 'wise')",-0.3549095,-0.4617356,-0.1068261
60,0.43645388,0.5496488,"('inefficient', 'efficient')",0.4364539,0.5496488,0.1131949
61,0.42738274,0.2892077,"('illogical', 'logical')",0.4273827,0.2892077,-0.138175
62,0.5302481,0.67763776,"('incompetent', 'brilliant')",0.5302481,0.6776378,0.1473897
63,0.047882263,0.19225499,"('unperceptive', 'insightful')",0.0478823,0.192255,0.1443727
64,-2.8424804,-2.8947935,"('shy', 'confident')",-2.8424804,-2.8947935,-0.0523131
65,0.2468485,0.2675051,"('insecure', 'secure')",0.2468485,0.2675051,0.0206566
66,-0.023269173,-0.10012885,"('inactive', 'active')",-0.0232692,-0.1001289,-0.0768597
67,0.6070108,0.6358962,"('doubtful', 'determined')",0.6070108,0.6358962,0.0288854
68,-0.87402,-0.9308467,"('dependent', 'independent')",-0.87402,-0.9308467,-0.0568267
69,-1.079675,-1.1337401,"('lazy', 'industrious')",-1.079675,-1.1337401,-0.0540651
70,0.511904,0.5696367,"('lethargic', 'energetic')",0.511904,0.5696367,0.0577327
71,0.4915073,0.51525235,"('diffident', 'self-confident')",0.4915073,0.5152524,0.0237451
72,-0.33438036,-0.4404252,"('unambitious', 'ambitious')",-0.3343804,-0.4404252,-0.1060448
73,-1.920834,-1.8927294,"('helpless', 'self-reliant')",-1.9208339,-1.8927294,0.0281045
74,0.34554422,0.30018738,"('undedicated', 'dedicated')",0.3455442,0.3001874,-0.0453568
75,-0.62736815,-0.56792945,"('meek', 'impulsive')",-0.6273682,-0.5679294,0.0594388
76,0.44486722,0.65879613,"('anxious', 'daring')",0.4448672,0.6587961,0.2139289
77,-0.5870518,-0.38434318,"('unmotivated', 'motivated')",-0.5870518,-0.3843432,0.2027086
78,-0.35800466,-0.27376026,"('nonresilient', 'resilient')",-0.3580047,-0.2737603,0.0842444
79,-0.65582454,-0.6266696,"('wavering', 'unwavering')",-0.6558245,-0.6266696,0.0291549
80,0.08677815,0.10539073,"('dominated', 'dominating')",0.0867781,0.1053907,0.0186126
81,-0.084953256,0.038290393,"('submissive', 'aggressive')",-0.0849533,0.0382904,0.1232437
82,3.0881085,3.2177527,"('poor', 'rich')",3.0881085,3.2177527,0.1296442
83,-0.45772555,-0.5198827,"('powerless', 'powerful')",-0.4577256,-0.5198827,-0.0621571
84,0.35252872,0.30381802,"('inferior', 'superior')",0.3525287,0.303818,-0.0487107
85,-0.5512227,-0.6492571,"('insignificant', 'prestigious')",-0.5512227,-0.6492571,-0.0980344
86,0.027876973,-0.077630445,"('uninfluential', 'influential')",0.027877,-0.0776304,-0.1055074
87,-0.1371381,-0.0719964,"('unsuccessful', 'successful')",-0.1371381,-0.0719964,0.0651417
88,-0.9496631,-0.9385022,"('low', 'eminent')",-0.9496631,-0.9385022,0.0111609
