,photographer_male,photographer_female,tuple,average_male,average_female,female-male
30,0.8624925,1.0437198,"('intolerant', 'tolerant')",0.8624925,1.0437198,0.1812273
31,-1.6181767,-1.7388241,"('evil', 'good')",-1.6181767,-1.7388241,-0.1206474
32,1.6936059,1.6014429,"('unkind', 'kind')",1.6936059,1.6014429,-0.092163
33,-0.17002028,-0.26559076,"('wrong', 'right')",-0.1700203,-0.2655908,-0.0955705
34,4.6295166,4.819749,"('mean', 'honorable')",4.6295166,4.8197489,0.1902323
35,-1.0145409,-1.3316834,"('corrupt', 'incorrupt')",-1.0145409,-1.3316834,-0.3171425
36,-0.93915004,-1.2715291,"('hostile', 'amicable')",-0.93915,-1.2715291,-0.3323791
37,0.32669404,0.40928954,"('fake', 'genuine')",0.326694,0.4092895,0.0825955
38,0.4961698,0.5358459,"('untruthful', 'truthful')",0.4961698,0.5358459,0.0396761
39,-0.26542056,-0.21209034,"('exploitative', 'cooperative')",-0.2654206,-0.2120903,0.0533303
40,-2.0067942,-2.0947478,"('stingy', 'generous')",-2.0067942,-2.0947478,-0.0879536
41,0.11218013,0.09321636,"('unforgiving', 'forgiving')",0.1121801,0.0932164,-0.0189637
42,-2.3329785,-2.1275787,"('unreliable', 'reliable')",-2.3329785,-2.1275787,0.2053998
43,1.6653044,1.8944803,"('irresponsible', 'responsible')",1.6653044,1.8944803,0.2291759
44,-1.1812867,-1.188991,"('prejudiced', 'unprejudiced')",-1.1812867,-1.188991,-0.0077043
45,0.1605207,0.21863519,"('incompetent', 'competent')",0.1605207,0.2186352,0.0581145
46,-0.97108006,-0.7223543,"('uncompetitive', 'competitive')",-0.9710801,-0.7223543,0.2487258
47,5.3630023,5.5539184,"('stupid', 'smart')",5.3630023,5.5539184,0.1909161
48,0.5072634,0.5923639,"('unintelligent', 'intelligent')",0.5072634,0.5923639,0.0851005
49,-0.052190386,0.15336326,"('unable', 'able')",-0.0521904,0.1533633,0.2055537
50,0.012072589,-0.057296313,"('clumsy', 'skillful')",0.0120726,-0.0572963,-0.0693689
51,0.3632068,0.48281997,"('uneducated', 'educated')",0.3632068,0.48282,0.1196132
52,-0.45593736,-0.7612779,"('irrational', 'rational')",-0.4559374,-0.7612779,-0.3053405
53,0.7496378,0.6819446,"('uncreative', 'creative')",0.7496378,0.6819446,-0.0676932
54,1.2204014,1.3851559,"('incapable', 'capable')",1.2204014,1.3851559,0.1647545
55,0.4689554,0.7306899,"('incompetent', 'clever')",0.4689554,0.7306899,0.2617345
56,1.1307434,1.2759598,"('impractical', 'practical')",1.1307434,1.2759598,0.1452164
57,-2.5277343,-2.40563,"('unimaginative', 'imaginative')",-2.5277343,-2.4056301,0.1221042
58,0.09355283,0.17863607,"('undiscriminating', 'discriminating')",0.0935528,0.1786361,0.0850833
59,0.11802186,0.056074727,"('foolish', 'wise')",0.1180219,0.0560747,-0.0619472
60,0.98184466,1.3295435,"('inefficient', 'efficient')",0.9818447,1.3295435,0.3476988
61,-0.05733084,-0.14904615,"('illogical', 'logical')",-0.0573308,-0.1490462,-0.0917154
62,0.6781773,1.0511292,"('incompetent', 'brilliant')",0.6781773,1.0511292,0.3729519
63,0.21071535,0.43488187,"('unperceptive', 'insightful')",0.2107154,0.4348819,0.2241665
64,-6.320733,-6.0263205,"('shy', 'confident')",-6.3207331,-6.0263205,0.2944126
65,-0.068724416,-0.00021544099,"('insecure', 'secure')",-0.0687244,-0.0002154,0.068509
66,-0.4298742,-0.5149205,"('inactive', 'active')",-0.4298742,-0.5149205,-0.0850463
67,-0.18793625,-0.18241253,"('doubtful', 'determined')",-0.1879362,-0.1824125,0.0055237
68,-0.5654654,-0.40084374,"('dependent', 'independent')",-0.5654654,-0.4008437,0.1646217
69,-1.6614066,-1.7813458,"('lazy', 'industrious')",-1.6614066,-1.7813458,-0.1199392
70,0.9926242,1.2255269,"('lethargic', 'energetic')",0.9926242,1.2255269,0.2329027
71,1.1682819,1.114808,"('diffident', 'self-confident')",1.1682819,1.114808,-0.0534739
72,0.7888828,0.97945017,"('unambitious', 'ambitious')",0.7888828,0.9794502,0.1905674
73,-2.7636085,-2.5924604,"('helpless', 'self-reliant')",-2.7636085,-2.5924604,0.1711481
74,0.40484276,0.48777258,"('undedicated', 'dedicated')",0.4048428,0.4877726,0.0829298
75,-0.5024031,-0.44955602,"('meek', 'impulsive')",-0.5024031,-0.449556,0.0528471
76,0.20350549,0.32671472,"('anxious', 'daring')",0.2035055,0.3267147,0.1232092
77,-1.1000968,-0.8540355,"('unmotivated', 'motivated')",-1.1000968,-0.8540355,0.2460613
78,-0.63403875,-0.619257,"('nonresilient', 'resilient')",-0.6340387,-0.619257,0.0147817
79,-0.21114224,-0.27919427,"('wavering', 'unwavering')",-0.2111422,-0.2791943,-0.0680521
80,-0.38428771,-0.36574998,"('dominated', 'dominating')",-0.3842877,-0.36575,0.0185377
81,-0.32877025,-0.10875028,"('submissive', 'aggressive')",-0.3287703,-0.1087503,0.22002
82,6.3161635,6.457286,"('poor', 'rich')",6.3161635,6.4572859,0.1411224
83,0.09488396,0.19671866,"('powerless', 'powerful')",0.094884,0.1967187,0.1018347
84,0.12824689,0.065078445,"('inferior', 'superior')",0.1282469,0.0650784,-0.0631685
85,-0.60819435,-0.8883093,"('insignificant', 'prestigious')",-0.6081944,-0.8883093,-0.2801149
86,0.77783537,0.9043801,"('uninfluential', 'influential')",0.7778354,0.9043801,0.1265447
87,-0.26710674,-0.084636256,"('unsuccessful', 'successful')",-0.2671067,-0.0846363,0.1824704
88,0.32645944,0.44023696,"('low', 'eminent')",0.3264594,0.440237,0.1137776
