,desire_male,desire_female,tuple,average_male,average_female,female-male
46,-0.427762,-0.40478748,"('uncompetitive', 'competitive')",-0.427762,-0.4047875,0.0229745
47,4.9518256,5.1348486,"('stupid', 'smart')",4.9518256,5.1348486,0.183023
48,0.28801087,0.30779648,"('unintelligent', 'intelligent')",0.2880109,0.3077965,0.0197856
49,-0.2019958,-0.14026739,"('unable', 'able')",-0.2019958,-0.1402674,0.0617284
50,-0.5531031,-0.5778229,"('clumsy', 'skillful')",-0.5531031,-0.5778229,-0.0247198
51,0.4669438,0.38347527,"('uneducated', 'educated')",0.4669438,0.3834753,-0.0834685
52,-0.66780007,-0.7687863,"('irrational', 'rational')",-0.6678001,-0.7687863,-0.1009862
53,-0.32278016,-0.37596,"('uncreative', 'creative')",-0.3227802,-0.37596,-0.0531798
54,0.7010324,0.76445043,"('incapable', 'capable')",0.7010324,0.7644504,0.063418
55,0.7829382,0.8333033,"('incompetent', 'clever')",0.7829382,0.8333033,0.0503651
56,0.32536396,0.34096676,"('impractical', 'practical')",0.325364,0.3409668,0.0156028
57,-2.624647,-2.6542823,"('unimaginative', 'imaginative')",-2.6246469,-2.6542823,-0.0296354
58,-0.020921342,-0.03274115,"('undiscriminating', 'discriminating')",-0.0209213,-0.0327412,-0.0118199
59,-0.5129186,-0.516839,"('foolish', 'wise')",-0.5129186,-0.516839,-0.0039204
60,0.33833748,0.52885056,"('inefficient', 'efficient')",0.3383375,0.5288506,0.1905131
61,0.12793109,0.01447003,"('illogical', 'logical')",0.1279311,0.01447,-0.1134611
62,0.35100016,0.4570173,"('incompetent', 'brilliant')",0.3510002,0.4570173,0.1060171
63,-0.21856165,-0.14738293,"('unperceptive', 'insightful')",-0.2185616,-0.1473829,0.0711787
64,-6.0500736,-6.065545,"('shy', 'confident')",-6.0500736,-6.0655451,-0.0154715
65,0.33362165,0.42685372,"('insecure', 'secure')",0.3336217,0.4268537,0.093232
66,-0.2664762,-0.40189117,"('inactive', 'active')",-0.2664762,-0.4018912,-0.135415
67,-0.53328055,-0.47892177,"('doubtful', 'determined')",-0.5332806,-0.4789218,0.0543588
68,-0.74626654,-0.7785255,"('dependent', 'independent')",-0.7462665,-0.7785255,-0.032259
69,-2.1716719,-2.2269654,"('lazy', 'industrious')",-2.1716719,-2.2269654,-0.0552935
70,1.3246777,1.2879325,"('lethargic', 'energetic')",1.3246777,1.2879325,-0.0367452
71,0.37978917,0.37606266,"('diffident', 'self-confident')",0.3797892,0.3760627,-0.0037265
72,0.67512685,0.7989514,"('unambitious', 'ambitious')",0.6751269,0.7989514,0.1238245
73,-2.9831476,-3.0017831,"('helpless', 'self-reliant')",-2.9831476,-3.0017831,-0.0186355
74,0.0226668,-0.111489624,"('undedicated', 'dedicated')",0.0226668,-0.1114896,-0.1341564
75,-0.7856157,-0.74072695,"('meek', 'impulsive')",-0.7856157,-0.7407269,0.0448888
76,0.9592316,0.9681974,"('anxious', 'daring')",0.9592316,0.9681974,0.0089658
77,-1.4382032,-1.2262502,"('unmotivated', 'motivated')",-1.4382032,-1.2262502,0.211953
78,-0.8183266,-0.8088923,"('nonresilient', 'resilient')",-0.8183266,-0.8088923,0.0094343
79,-0.46849754,-0.5041792,"('wavering', 'unwavering')",-0.4684975,-0.5041792,-0.0356817
80,-0.1556469,-0.23638332,"('dominated', 'dominating')",-0.1556469,-0.2363833,-0.0807364
81,0.31779236,0.38532615,"('submissive', 'aggressive')",0.3177924,0.3853261,0.0675337
82,5.8941116,6.020221,"('poor', 'rich')",5.8941116,6.0202212,0.1261096
83,-0.2869777,-0.23315537,"('powerless', 'powerful')",-0.2869777,-0.2331554,0.0538223
84,0.511388,0.5070291,"('inferior', 'superior')",0.511388,0.5070291,-0.0043589
85,-0.6777881,-0.7753096,"('insignificant', 'prestigious')",-0.6777881,-0.7753096,-0.0975215
86,0.14602502,0.09867701,"('uninfluential', 'influential')",0.146025,0.098677,-0.047348
87,-0.9471402,-0.88425875,"('unsuccessful', 'successful')",-0.9471402,-0.8842587,0.0628815
88,0.16762237,0.12242725,"('low', 'eminent')",0.1676224,0.1224272,-0.0451952
