,wink_male,wink_female,tuple,average_male,average_female,female-male
52,-0.51838243,-0.4695335,"('irrational', 'rational')",-0.5183824,-0.4695335,0.0488489
53,0.614102,0.5794492,"('uncreative', 'creative')",0.614102,0.5794492,-0.0346528
54,1.3874812,1.4824061,"('incapable', 'capable')",1.3874812,1.4824061,0.0949249
55,1.5963715,1.5397604,"('incompetent', 'clever')",1.5963715,1.5397604,-0.0566111
56,1.110092,1.04623,"('impractical', 'practical')",1.110092,1.04623,-0.063862
57,-2.01139,-1.9551815,"('unimaginative', 'imaginative')",-2.01139,-1.9551815,0.0562085
58,-0.089799196,-0.08102641,"('undiscriminating', 'discriminating')",-0.0897992,-0.0810264,0.0087728
59,0.15831417,0.27833465,"('foolish', 'wise')",0.1583142,0.2783346,0.1200204
60,1.289037,1.2381653,"('inefficient', 'efficient')",1.289037,1.2381653,-0.0508717
61,0.6645764,0.5570375,"('illogical', 'logical')",0.6645764,0.5570375,-0.1075389
62,2.2735875,2.2418287,"('incompetent', 'brilliant')",2.2735875,2.2418287,-0.0317588
63,1.60944,1.6210257,"('unperceptive', 'insightful')",1.60944,1.6210257,0.0115857
64,-4.651124,-4.657395,"('shy', 'confident')",-4.651124,-4.6573949,-0.0062709
65,1.5090891,1.4264491,"('insecure', 'secure')",1.5090891,1.4264491,-0.08264
66,-0.027930032,0.012906298,"('inactive', 'active')",-0.02793,0.0129063,0.0408363
67,-0.77547103,-0.7363244,"('doubtful', 'determined')",-0.775471,-0.7363244,0.0391466
68,-0.015406121,-0.012361512,"('dependent', 'independent')",-0.0154061,-0.0123615,0.0030446
69,-1.7349511,-1.7361931,"('lazy', 'industrious')",-1.7349511,-1.7361931,-0.001242
70,2.0715594,2.052876,"('lethargic', 'energetic')",2.0715594,2.052876,-0.0186834
71,0.69504666,0.7925526,"('diffident', 'self-confident')",0.6950467,0.7925526,0.0975059
72,0.8974105,0.8892977,"('unambitious', 'ambitious')",0.8974105,0.8892977,-0.0081128
73,-2.6694844,-2.64415,"('helpless', 'self-reliant')",-2.6694844,-2.64415,0.0253344
74,0.5137129,0.40490365,"('undedicated', 'dedicated')",0.5137129,0.4049037,-0.1088092
75,-0.9256911,-0.8333999,"('meek', 'impulsive')",-0.9256911,-0.8333999,0.0922912
76,1.4397835,1.390788,"('anxious', 'daring')",1.4397835,1.390788,-0.0489955
77,-0.53228915,-0.53537935,"('unmotivated', 'motivated')",-0.5322891,-0.5353794,-0.0030903
78,-0.106833056,-0.111041695,"('nonresilient', 'resilient')",-0.1068331,-0.1110417,-0.0042086
79,-0.16762105,-0.09294898,"('wavering', 'unwavering')",-0.167621,-0.092949,0.074672
80,0.5520553,0.48464698,"('dominated', 'dominating')",0.5520553,0.484647,-0.0674083
81,0.80989325,0.8450892,"('submissive', 'aggressive')",0.8098933,0.8450892,0.0351959
82,6.28654,6.4979916,"('poor', 'rich')",6.28654,6.4979916,0.2114516
83,-0.21542262,-0.25041443,"('powerless', 'powerful')",-0.2154226,-0.2504144,-0.0349918
84,-0.0955074,-0.04696313,"('inferior', 'superior')",-0.0955074,-0.0469631,0.0485443
85,-1.5846786,-1.5598427,"('insignificant', 'prestigious')",-1.5846786,-1.5598427,0.0248359
86,0.82079107,0.829294,"('uninfluential', 'influential')",0.8207911,0.829294,0.0085029
87,0.39783075,0.53480285,"('unsuccessful', 'successful')",0.3978308,0.5348029,0.1369721
88,0.23494942,0.32155487,"('low', 'eminent')",0.2349494,0.3215549,0.0866055
