,vanity_male,vanity_female,tuple,average_male,average_female,female-male
21,-0.20248958,-0.18487726,"('immoral', 'moral')",-0.2024896,-0.1848773,0.0176123
22,-0.07068515,-0.18915477,"('untrustworthy', 'trustworthy')",-0.0706851,-0.1891548,-0.1184697
23,6.0458736,6.118055,"('insincere', 'sincere')",6.0458736,6.1180549,0.0721813
24,1.6839715,1.7063574,"('dishonest', 'honest')",1.6839715,1.7063574,0.0223859
25,0.1540839,0.23954442,"('egoistic', 'altruistic')",0.1540839,0.2395444,0.0854605
26,0.5090737,0.33551162,"('hardhearted', 'benevolent')",0.5090737,0.3355116,-0.1735621
27,1.8614459,1.6321716,"('hardhearted', 'softhearted')",1.8614459,1.6321716,-0.2292743
28,1.0336794,0.9250042,"('disloyal', 'loyal')",1.0336794,0.9250042,-0.1086752
29,-0.24330057,-0.3629887,"('unfair', 'fair')",-0.2433006,-0.3629887,-0.1196881
30,0.92491037,0.7538305,"('intolerant', 'tolerant')",0.9249104,0.7538305,-0.1710799
31,-0.6724292,-0.5029468,"('evil', 'good')",-0.6724292,-0.5029468,0.1694824
32,1.1551872,1.028448,"('unkind', 'kind')",1.1551872,1.028448,-0.1267392
33,-0.80873513,-0.65266925,"('wrong', 'right')",-0.8087351,-0.6526693,0.1560658
34,4.2872734,4.552996,"('mean', 'honorable')",4.2872734,4.5529962,0.2657228
35,-0.6064575,-0.67597145,"('corrupt', 'incorrupt')",-0.6064575,-0.6759714,-0.0695139
36,-0.41039833,-0.43465346,"('hostile', 'amicable')",-0.4103983,-0.4346535,-0.0242552
37,0.83761144,0.7981211,"('fake', 'genuine')",0.8376114,0.7981211,-0.0394903
38,-0.46676463,-0.41725734,"('untruthful', 'truthful')",-0.4667646,-0.4172573,0.0495073
39,-0.15535438,-0.15183245,"('exploitative', 'cooperative')",-0.1553544,-0.1518324,0.003522
40,-1.0605745,-1.1547154,"('stingy', 'generous')",-1.0605745,-1.1547154,-0.0941409
41,0.20837909,-0.037817337,"('unforgiving', 'forgiving')",0.2083791,-0.0378173,-0.2461964
42,-1.7220447,-1.8408138,"('unreliable', 'reliable')",-1.7220447,-1.8408138,-0.1187691
43,1.2597748,1.1589369,"('irresponsible', 'responsible')",1.2597748,1.1589369,-0.1008379
44,-1.3293995,-1.4660378,"('prejudiced', 'unprejudiced')",-1.3293995,-1.4660378,-0.1366383
45,0.50697446,0.34660634,"('incompetent', 'competent')",0.5069745,0.3466063,-0.1603682
46,-0.69874495,-0.85421264,"('uncompetitive', 'competitive')",-0.698745,-0.8542126,-0.1554676
47,5.432937,5.5223956,"('stupid', 'smart')",5.4329371,5.5223956,0.0894585
48,0.8854887,0.8214401,"('unintelligent', 'intelligent')",0.8854887,0.8214401,-0.0640486
49,-0.25760415,-0.087512635,"('unable', 'able')",-0.2576042,-0.0875126,0.1700916
50,0.18949811,0.22996259,"('clumsy', 'skillful')",0.1894981,0.2299626,0.0404645
51,0.43027338,0.35238755,"('uneducated', 'educated')",0.4302734,0.3523875,-0.0778859
52,-0.34583384,-0.23291853,"('irrational', 'rational')",-0.3458338,-0.2329185,0.1129153
53,0.49496797,0.5593978,"('uncreative', 'creative')",0.494968,0.5593978,0.0644298
54,1.1187506,1.2520432,"('incapable', 'capable')",1.1187506,1.2520432,0.1332926
55,0.83004236,0.79292214,"('incompetent', 'clever')",0.8300424,0.7929221,-0.0371203
56,0.25803816,0.24315056,"('impractical', 'practical')",0.2580382,0.2431506,-0.0148876
57,-2.385676,-2.5463567,"('unimaginative', 'imaginative')",-2.3856759,-2.5463567,-0.1606808
58,0.13711944,0.012956489,"('undiscriminating', 'discriminating')",0.1371194,0.0129565,-0.1241629
59,0.07773539,0.2708957,"('foolish', 'wise')",0.0777354,0.2708957,0.1931603
60,0.009937704,0.04669317,"('inefficient', 'efficient')",0.0099377,0.0466932,0.0367555
61,0.59147084,0.42858124,"('illogical', 'logical')",0.5914708,0.4285812,-0.1628896
62,0.9199989,0.98541415,"('incompetent', 'brilliant')",0.9199989,0.9854141,0.0654152
63,0.7491489,0.7868179,"('unperceptive', 'insightful')",0.7491489,0.7868179,0.037669
64,-6.0078034,-5.999966,"('shy', 'confident')",-6.0078034,-5.9999661,0.0078373
65,1.0076815,0.8287377,"('insecure', 'secure')",1.0076815,0.8287377,-0.1789438
66,0.18377593,0.10309399,"('inactive', 'active')",0.1837759,0.103094,-0.0806819
67,-0.8645315,-0.8280033,"('doubtful', 'determined')",-0.8645315,-0.8280033,0.0365282
68,-0.5004008,-0.39004427,"('dependent', 'independent')",-0.5004008,-0.3900443,0.1103565
69,-1.70261,-1.5790528,"('lazy', 'industrious')",-1.70261,-1.5790528,0.1235572
70,1.4348917,1.287127,"('lethargic', 'energetic')",1.4348917,1.287127,-0.1477647
71,0.1700365,0.42885652,"('diffident', 'self-confident')",0.1700365,0.4288565,0.25882
72,0.8095663,0.88627785,"('unambitious', 'ambitious')",0.8095663,0.8862779,0.0767116
73,-2.9700003,-2.7830653,"('helpless', 'self-reliant')",-2.9700003,-2.7830653,0.186935
74,-0.025142293,-0.08519371,"('undedicated', 'dedicated')",-0.0251423,-0.0851937,-0.0600514
75,-0.6000603,-0.5096719,"('meek', 'impulsive')",-0.6000603,-0.5096719,0.0903884
76,1.1310643,0.97500885,"('anxious', 'daring')",1.1310643,0.9750088,-0.1560555
77,-1.271272,-1.2202257,"('unmotivated', 'motivated')",-1.2712719,-1.2202257,0.0510462
78,-0.32864106,-0.39479166,"('nonresilient', 'resilient')",-0.3286411,-0.3947917,-0.0661506
79,0.47477737,0.44163838,"('wavering', 'unwavering')",0.4747774,0.4416384,-0.033139
80,-0.07651733,-0.3048225,"('dominated', 'dominating')",-0.0765173,-0.3048225,-0.2283052
81,0.023211159,-0.14519833,"('submissive', 'aggressive')",0.0232112,-0.1451983,-0.1684095
82,6.237742,6.519983,"('poor', 'rich')",6.2377419,6.5199828,0.2822409
83,-0.7589694,-0.7584399,"('powerless', 'powerful')",-0.7589694,-0.7584399,0.0005295
84,0.2595044,0.22798496,"('inferior', 'superior')",0.2595044,0.227985,-0.0315194
85,-1.0164063,-0.88070244,"('insignificant', 'prestigious')",-1.0164063,-0.8807024,0.1357039
86,0.29390678,0.22315852,"('uninfluential', 'influential')",0.2939068,0.2231585,-0.0707483
87,-0.09165971,0.09925838,"('unsuccessful', 'successful')",-0.0916597,0.0992584,0.1909181
88,0.005583969,0.08772117,"('low', 'eminent')",0.005584,0.0877212,0.0821372
