,arch_male,arch_female,tuple,average_male,average_female,female-male
45,-0.050052203,-0.21725477,"('incompetent', 'competent')",-0.0500522,-0.2172548,-0.1672026
46,-0.9297564,-0.8101921,"('uncompetitive', 'competitive')",-0.9297564,-0.8101921,0.1195643
47,5.080175,5.248969,"('stupid', 'smart')",5.0801749,5.2489691,0.1687942
48,0.5583701,0.5847949,"('unintelligent', 'intelligent')",0.5583701,0.5847949,0.0264248
49,0.1998393,0.5051193,"('unable', 'able')",0.1998393,0.5051193,0.30528
50,-0.33504432,-0.28702596,"('clumsy', 'skillful')",-0.3350443,-0.287026,0.0480183
51,0.41373608,0.41887754,"('uneducated', 'educated')",0.4137361,0.4188775,0.0051414
52,-0.5584822,-0.5697012,"('irrational', 'rational')",-0.5584822,-0.5697012,-0.011219
53,0.060312904,0.027718268,"('uncreative', 'creative')",0.0603129,0.0277183,-0.0325946
54,0.8132237,1.2001362,"('incapable', 'capable')",0.8132237,1.2001362,0.3869125
55,0.28820485,0.26812956,"('incompetent', 'clever')",0.2882048,0.2681296,-0.0200752
56,0.6646455,0.5515478,"('impractical', 'practical')",0.6646455,0.5515478,-0.1130977
57,-2.473077,-2.481607,"('unimaginative', 'imaginative')",-2.4730771,-2.481607,-0.0085299
58,-0.04052165,-0.149919,"('undiscriminating', 'discriminating')",-0.0405217,-0.149919,-0.1093973
59,0.11989731,0.20760621,"('foolish', 'wise')",0.1198973,0.2076062,0.0877089
60,0.66939557,0.7988655,"('inefficient', 'efficient')",0.6693956,0.7988655,0.1294699
61,-0.0672815,-0.2750587,"('illogical', 'logical')",-0.0672815,-0.2750587,-0.2077772
62,0.67655605,0.88566124,"('incompetent', 'brilliant')",0.6765561,0.8856612,0.2091051
63,-0.031894833,0.03328747,"('unperceptive', 'insightful')",-0.0318948,0.0332875,0.0651823
64,-6.1512165,-6.104884,"('shy', 'confident')",-6.1512165,-6.1048841,0.0463324
65,0.06785385,0.042399183,"('insecure', 'secure')",0.0678539,0.0423992,-0.0254547
66,0.18540242,0.057438057,"('inactive', 'active')",0.1854024,0.0574381,-0.1279643
67,-0.24723373,-0.27571452,"('doubtful', 'determined')",-0.2472337,-0.2757145,-0.0284808
68,-0.78732944,-0.67225987,"('dependent', 'independent')",-0.7873294,-0.6722599,0.1150695
69,-1.607587,-1.6243893,"('lazy', 'industrious')",-1.607587,-1.6243893,-0.0168023
70,0.87153494,0.8916342,"('lethargic', 'energetic')",0.8715349,0.8916342,0.0200993
71,0.31608844,0.2567812,"('diffident', 'self-confident')",0.3160884,0.2567812,-0.0593072
72,0.9284392,0.9879469,"('unambitious', 'ambitious')",0.9284392,0.9879469,0.0595077
73,-2.7458105,-2.709349,"('helpless', 'self-reliant')",-2.7458105,-2.7093489,0.0364616
74,0.13172674,-0.06213548,"('undedicated', 'dedicated')",0.1317267,-0.0621355,-0.1938622
75,-0.53906906,-0.41459417,"('meek', 'impulsive')",-0.5390691,-0.4145942,0.1244749
76,0.20417759,0.1846531,"('anxious', 'daring')",0.2041776,0.1846531,-0.0195245
77,-1.3904542,-1.1973261,"('unmotivated', 'motivated')",-1.3904542,-1.1973261,0.1931281
78,-0.7951741,-0.7682427,"('nonresilient', 'resilient')",-0.7951741,-0.7682427,0.0269314
79,-0.28225127,-0.14585885,"('wavering', 'unwavering')",-0.2822513,-0.1458589,0.1363924
80,-0.57027304,-0.7549567,"('dominated', 'dominating')",-0.570273,-0.7549567,-0.1846837
81,-0.21049897,-0.10582896,"('submissive', 'aggressive')",-0.210499,-0.105829,0.10467
82,6.259471,6.5635777,"('poor', 'rich')",6.2594709,6.5635777,0.3041068
83,-0.41401052,-0.51864207,"('powerless', 'powerful')",-0.4140105,-0.5186421,-0.1046316
84,0.4597374,0.4927047,"('inferior', 'superior')",0.4597374,0.4927047,0.0329673
85,-1.0710013,-1.128374,"('insignificant', 'prestigious')",-1.0710013,-1.128374,-0.0573727
86,0.26880714,0.24530026,"('uninfluential', 'influential')",0.2688071,0.2453003,-0.0235068
87,-0.19163516,-0.13693793,"('unsuccessful', 'successful')",-0.1916352,-0.1369379,0.0546973
88,0.12884775,0.15715885,"('low', 'eminent')",0.1288477,0.1571589,0.0283112
