,pony_male,pony_female,tuple,average_male,average_female,female-male
45,0.3145576,0.46363258,"('incompetent', 'competent')",0.3145576,0.4636326,0.149075
46,-0.42652196,-0.34210473,"('uncompetitive', 'competitive')",-0.426522,-0.3421047,0.0844173
47,5.2340856,5.4607368,"('stupid', 'smart')",5.2340856,5.4607368,0.2266512
48,0.87373406,0.872378,"('unintelligent', 'intelligent')",0.8737341,0.872378,-0.0013561
49,0.2955102,0.51092356,"('unable', 'able')",0.2955102,0.5109236,0.2154134
50,0.25008565,0.4152853,"('clumsy', 'skillful')",0.2500857,0.4152853,0.1651996
51,0.73378,0.8241488,"('uneducated', 'educated')",0.73378,0.8241488,0.0903688
52,-0.35485855,-0.3171511,"('irrational', 'rational')",-0.3548585,-0.3171511,0.0377074
53,0.6634136,0.7056877,"('uncreative', 'creative')",0.6634136,0.7056877,0.0422741
54,1.2608867,1.4141538,"('incapable', 'capable')",1.2608867,1.4141538,0.1532671
55,0.9219798,0.96432245,"('incompetent', 'clever')",0.9219798,0.9643224,0.0423426
56,0.7991145,0.8629668,"('impractical', 'practical')",0.7991145,0.8629668,0.0638523
57,-2.3950126,-2.2831144,"('unimaginative', 'imaginative')",-2.3950126,-2.2831144,0.1118982
58,-0.1258793,-0.06376162,"('undiscriminating', 'discriminating')",-0.1258793,-0.0637616,0.0621177
59,0.20238619,0.3412315,"('foolish', 'wise')",0.2023862,0.3412315,0.1388453
60,0.45583624,0.49158293,"('inefficient', 'efficient')",0.4558362,0.4915829,0.0357467
61,0.33001795,0.31936407,"('illogical', 'logical')",0.330018,0.3193641,-0.0106539
62,1.5154276,1.6486729,"('incompetent', 'brilliant')",1.5154276,1.6486729,0.1332453
63,0.97351086,1.154669,"('unperceptive', 'insightful')",0.9735109,1.154669,0.1811581
64,-5.3604903,-5.3235445,"('shy', 'confident')",-5.3604903,-5.3235445,0.0369458
65,1.0321023,1.0085554,"('insecure', 'secure')",1.0321023,1.0085554,-0.0235469
66,0.23824827,0.310671,"('inactive', 'active')",0.2382483,0.310671,0.0724227
67,-0.8722787,-0.81105757,"('doubtful', 'determined')",-0.8722787,-0.8110576,0.0612211
68,-0.16046853,-0.057836935,"('dependent', 'independent')",-0.1604685,-0.0578369,0.1026316
69,-1.4687563,-1.4683967,"('lazy', 'industrious')",-1.4687563,-1.4683967,0.0003596
70,1.5684366,1.6770935,"('lethargic', 'energetic')",1.5684366,1.6770935,0.1086569
71,0.5617598,0.7293816,"('diffident', 'self-confident')",0.5617598,0.7293816,0.1676218
72,0.89112055,0.91097075,"('unambitious', 'ambitious')",0.8911206,0.9109707,0.0198501
73,-2.706268,-2.673009,"('helpless', 'self-reliant')",-2.7062681,-2.6730089,0.0332592
74,0.18826862,0.18252027,"('undedicated', 'dedicated')",0.1882686,0.1825203,-0.0057483
75,-0.76393884,-0.72067595,"('meek', 'impulsive')",-0.7639388,-0.7206759,0.0432629
76,0.99100167,0.9553126,"('anxious', 'daring')",0.9910017,0.9553126,-0.0356891
77,-0.9477615,-0.8956178,"('unmotivated', 'motivated')",-0.9477615,-0.8956178,0.0521437
78,-0.30896768,-0.26872167,"('nonresilient', 'resilient')",-0.3089677,-0.2687217,0.040246
79,0.11513283,0.20671485,"('wavering', 'unwavering')",0.1151328,0.2067149,0.0915821
80,0.077658065,0.03800153,"('dominated', 'dominating')",0.0776581,0.0380015,-0.0396566
81,0.2521327,0.32534716,"('submissive', 'aggressive')",0.2521327,0.3253472,0.0732145
82,6.2040324,6.5664434,"('poor', 'rich')",6.2040324,6.5664434,0.362411
83,-0.45743287,-0.45568186,"('powerless', 'powerful')",-0.4574329,-0.4556819,0.001751
84,0.09646153,0.15465643,"('inferior', 'superior')",0.0964615,0.1546564,0.0581949
85,-1.2733783,-1.2450129,"('insignificant', 'prestigious')",-1.2733783,-1.2450129,0.0283654
86,0.31929937,0.46692425,"('uninfluential', 'influential')",0.3192994,0.4669243,0.1476249
87,0.05148982,0.32647616,"('unsuccessful', 'successful')",0.0514898,0.3264762,0.2749864
88,-0.111169316,0.072642796,"('low', 'eminent')",-0.1111693,0.0726428,0.1838121
