,click_male,click_female,tuple,average_male,average_female,female-male
72,0.9628899,1.0975258,"('unambitious', 'ambitious')",0.9628899,1.0975258,0.1346359
73,-2.5911138,-2.4461124,"('helpless', 'self-reliant')",-2.5911138,-2.4461124,0.1450014
74,0.5094827,0.5276984,"('undedicated', 'dedicated')",0.5094827,0.5276984,0.0182157
75,-1.2254614,-1.1643302,"('meek', 'impulsive')",-1.2254614,-1.1643302,0.0611312
76,0.93318444,0.8238685,"('anxious', 'daring')",0.9331844,0.8238685,-0.1093159
77,-1.3314565,-1.0231831,"('unmotivated', 'motivated')",-1.3314565,-1.0231831,0.3082734
78,-0.65157366,-0.5268707,"('nonresilient', 'resilient')",-0.6515737,-0.5268707,0.124703
79,-0.61873585,-0.66255105,"('wavering', 'unwavering')",-0.6187358,-0.662551,-0.0438152
80,0.63741297,0.6254954,"('dominated', 'dominating')",0.637413,0.6254954,-0.0119176
81,0.7125536,0.89413506,"('submissive', 'aggressive')",0.7125536,0.8941351,0.1815815
82,6.422319,6.6326737,"('poor', 'rich')",6.4223189,6.6326737,0.2103548
83,-0.43273854,-0.42906612,"('powerless', 'powerful')",-0.4327385,-0.4290661,0.0036724
84,0.016016472,0.114051476,"('inferior', 'superior')",0.0160165,0.1140515,0.098035
85,-1.7539785,-2.1292427,"('insignificant', 'prestigious')",-1.7539785,-2.1292427,-0.3752642
86,1.2310913,1.3338289,"('uninfluential', 'influential')",1.2310913,1.3338289,0.1027376
87,0.54264826,0.8831519,"('unsuccessful', 'successful')",0.5426483,0.8831519,0.3405036
88,0.21443622,0.3968326,"('low', 'eminent')",0.2144362,0.3968326,0.1823964
