,fedora_male,fedora_female,tuple,average_male,average_female,female-male
34,1.789146,1.7705903,"('mean', 'honorable')",1.7891459,1.7705903,-0.0185556
35,-0.5195797,-0.74340904,"('corrupt', 'incorrupt')",-0.5195797,-0.743409,-0.2238293
36,-0.76066506,-0.9858244,"('hostile', 'amicable')",-0.7606651,-0.9858244,-0.2251593
37,-0.06880829,-0.17691964,"('fake', 'genuine')",-0.0688083,-0.1769196,-0.1081113
38,-0.19660191,-0.24408148,"('untruthful', 'truthful')",-0.1966019,-0.2440815,-0.0474796
39,0.6360824,0.72926074,"('exploitative', 'cooperative')",0.6360824,0.7292607,0.0931783
40,-1.0115229,-1.0545796,"('stingy', 'generous')",-1.0115229,-1.0545796,-0.0430567
41,0.46745992,0.49113932,"('unforgiving', 'forgiving')",0.4674599,0.4911393,0.0236794
42,-1.436106,-1.3039645,"('unreliable', 'reliable')",-1.436106,-1.3039645,0.1321415
43,0.3074817,0.28853312,"('irresponsible', 'responsible')",0.3074817,0.2885331,-0.0189486
44,-0.70125306,-0.6955905,"('prejudiced', 'unprejudiced')",-0.7012531,-0.6955905,0.0056626
45,-0.4718802,-0.32044646,"('incompetent', 'competent')",-0.4718802,-0.3204465,0.1514337
46,-0.3977369,-0.29060236,"('uncompetitive', 'competitive')",-0.3977369,-0.2906024,0.1071345
47,2.445241,2.3343456,"('stupid', 'smart')",2.445241,2.3343456,-0.1108954
48,-0.06542523,0.0114985835,"('unintelligent', 'intelligent')",-0.0654252,0.0114986,0.0769238
49,-0.16782877,-0.05422943,"('unable', 'able')",-0.1678288,-0.0542294,0.1135994
50,-0.22048451,-0.31406245,"('clumsy', 'skillful')",-0.2204845,-0.3140624,-0.0935779
51,-0.6217328,-0.6089973,"('uneducated', 'educated')",-0.6217328,-0.6089973,0.0127355
52,-0.5546718,-0.8646806,"('irrational', 'rational')",-0.5546718,-0.8646806,-0.3100088
53,-0.99098635,-1.0812185,"('uncreative', 'creative')",-0.9909863,-1.0812185,-0.0902322
54,0.2517827,0.05914765,"('incapable', 'capable')",0.2517827,0.0591476,-0.1926351
55,0.28015321,0.49454397,"('incompetent', 'clever')",0.2801532,0.494544,0.2143908
56,0.5158886,0.6288908,"('impractical', 'practical')",0.5158886,0.6288908,0.1130022
57,-1.7060204,-1.5748535,"('unimaginative', 'imaginative')",-1.7060204,-1.5748535,0.1311669
58,0.106496856,0.104162976,"('undiscriminating', 'discriminating')",0.1064969,0.104163,-0.0023339
59,0.18496074,0.040229693,"('foolish', 'wise')",0.1849607,0.0402297,-0.144731
60,0.30391175,0.5233072,"('inefficient', 'efficient')",0.3039117,0.5233072,0.2193955
61,-0.41252267,-0.5925081,"('illogical', 'logical')",-0.4125227,-0.5925081,-0.1799854
62,0.39148962,0.5135587,"('incompetent', 'brilliant')",0.3914896,0.5135587,0.1220691
63,0.1207424,0.17057411,"('unperceptive', 'insightful')",0.1207424,0.1705741,0.0498317
64,-2.7965086,-2.6704166,"('shy', 'confident')",-2.7965086,-2.6704166,0.126092
65,0.11914374,0.27197424,"('insecure', 'secure')",0.1191437,0.2719742,0.1528305
66,-0.8115981,-1.0397785,"('inactive', 'active')",-0.8115981,-1.0397785,-0.2281804
67,0.3030937,0.3404361,"('doubtful', 'determined')",0.3030937,0.3404361,0.0373424
68,-0.89599174,-0.86700696,"('dependent', 'independent')",-0.8959917,-0.867007,0.0289847
69,-0.49931473,-0.70691484,"('lazy', 'industrious')",-0.4993147,-0.7069148,-0.2076001
70,-0.040596828,0.06804479,"('lethargic', 'energetic')",-0.0405968,0.0680448,0.1086416
71,-0.01034576,-0.12887591,"('diffident', 'self-confident')",-0.0103458,-0.1288759,-0.1185301
72,0.20176357,0.17991835,"('unambitious', 'ambitious')",0.2017636,0.1799183,-0.0218453
73,-0.97659606,-1.0369153,"('helpless', 'self-reliant')",-0.9765961,-1.0369153,-0.0603192
74,0.40107054,0.37305957,"('undedicated', 'dedicated')",0.4010705,0.3730596,-0.0280109
75,-0.17414442,-0.17953749,"('meek', 'impulsive')",-0.1741444,-0.1795375,-0.0053931
76,0.24790576,0.4353239,"('anxious', 'daring')",0.2479058,0.4353239,0.1874181
77,-1.183846,-1.0960717,"('unmotivated', 'motivated')",-1.183846,-1.0960717,0.0877743
78,-0.20822579,-0.22368672,"('nonresilient', 'resilient')",-0.2082258,-0.2236867,-0.0154609
79,-0.35950458,-0.46691096,"('wavering', 'unwavering')",-0.3595046,-0.466911,-0.1074064
80,-0.16277164,-0.1081254,"('dominated', 'dominating')",-0.1627716,-0.1081254,0.0546462
81,-0.10954976,0.12839693,"('submissive', 'aggressive')",-0.1095498,0.1283969,0.2379467
82,2.3470492,2.267765,"('poor', 'rich')",2.3470492,2.267765,-0.0792842
83,-0.1150243,-0.161328,"('powerless', 'powerful')",-0.1150243,-0.161328,-0.0463037
84,0.49237022,0.36693603,"('inferior', 'superior')",0.4923702,0.366936,-0.1254342
85,0.01657239,-0.25672868,"('insignificant', 'prestigious')",0.0165724,-0.2567287,-0.2733011
86,-0.45264912,-0.5212258,"('uninfluential', 'influential')",-0.4526491,-0.5212258,-0.0685767
87,0.33025068,0.17485994,"('unsuccessful', 'successful')",0.3302507,0.1748599,-0.1553908
88,-0.028421108,-0.13664599,"('low', 'eminent')",-0.0284211,-0.136646,-0.1082249
