,magic_male,magic_female,tuple,average_male,average_female,female-male
77,-1.1268445,-0.9516676,"('unmotivated', 'motivated')",-1.1268445,-0.9516676,0.1751769
78,-0.69552505,-0.6140699,"('nonresilient', 'resilient')",-0.6955251,-0.6140699,0.0814552
79,-0.35838905,-0.20244342,"('wavering', 'unwavering')",-0.358389,-0.2024434,0.1559456
80,0.13871542,0.05536327,"('dominated', 'dominating')",0.1387154,0.0553633,-0.0833521
81,-0.10397793,-0.17032716,"('submissive', 'aggressive')",-0.1039779,-0.1703272,-0.0663493
82,6.508973,6.7606153,"('poor', 'rich')",6.5089731,6.7606153,0.2516422
83,-0.680579,-0.62021416,"('powerless', 'powerful')",-0.680579,-0.6202142,0.0603648
84,0.35970497,0.35023805,"('inferior', 'superior')",0.359705,0.3502381,-0.0094669
85,-0.73349947,-0.8457635,"('insignificant', 'prestigious')",-0.7334995,-0.8457635,-0.112264
86,0.578706,0.5637836,"('uninfluential', 'influential')",0.578706,0.5637836,-0.0149224
87,0.5234863,0.7553079,"('unsuccessful', 'successful')",0.5234863,0.7553079,0.2318216
88,0.10939477,0.13724159,"('low', 'eminent')",0.1093948,0.1372416,0.0278468
