,basil_male,basil_female,tuple,average_male,average_female,female-male
39,0.040406603,0.13845403,"('exploitative', 'cooperative')",0.0404066,0.138454,0.0980474
40,-0.8456599,-0.83291596,"('stingy', 'generous')",-0.8456599,-0.832916,0.0127439
41,0.10851303,0.030005604,"('unforgiving', 'forgiving')",0.108513,0.0300056,-0.0785074
42,-1.2216115,-1.2357054,"('unreliable', 'reliable')",-1.2216115,-1.2357054,-0.0140939
43,1.6389128,1.5846027,"('irresponsible', 'responsible')",1.6389128,1.5846027,-0.0543101
44,-1.345992,-1.544284,"('prejudiced', 'unprejudiced')",-1.345992,-1.544284,-0.198292
45,0.8529489,0.95993465,"('incompetent', 'competent')",0.8529489,0.9599347,0.1069858
46,-0.15521167,-0.084817,"('uncompetitive', 'competitive')",-0.1552117,-0.084817,0.0703947
47,5.471668,5.6586194,"('stupid', 'smart')",5.4716678,5.6586194,0.1869516
48,1.1784717,1.1677635,"('unintelligent', 'intelligent')",1.1784717,1.1677635,-0.0107082
49,0.4561714,0.6729296,"('unable', 'able')",0.4561714,0.6729296,0.2167582
50,0.21711728,0.3657151,"('clumsy', 'skillful')",0.2171173,0.3657151,0.1485978
51,1.2483741,1.2725985,"('uneducated', 'educated')",1.2483741,1.2725985,0.0242244
52,-0.5007641,-0.38664672,"('irrational', 'rational')",-0.5007641,-0.3866467,0.1141174
53,0.7232573,0.80139035,"('uncreative', 'creative')",0.7232573,0.8013903,0.078133
54,1.2447599,1.4545926,"('incapable', 'capable')",1.2447599,1.4545926,0.2098327
55,1.3688073,1.3463533,"('incompetent', 'clever')",1.3688073,1.3463533,-0.022454
56,1.030676,1.0685068,"('impractical', 'practical')",1.030676,1.0685068,0.0378308
57,-2.1721027,-2.024505,"('unimaginative', 'imaginative')",-2.1721027,-2.0245049,0.1475978
58,-0.023872651,-0.019903516,"('undiscriminating', 'discriminating')",-0.0238727,-0.0199035,0.0039692
59,0.1926332,0.38030007,"('foolish', 'wise')",0.1926332,0.3803001,0.1876669
60,0.88206726,0.87833756,"('inefficient', 'efficient')",0.8820673,0.8783376,-0.0037297
61,0.7634144,0.73121953,"('illogical', 'logical')",0.7634144,0.7312195,-0.0321949
62,2.0065773,2.1045108,"('incompetent', 'brilliant')",2.0065773,2.1045108,0.0979335
63,1.3623564,1.6020615,"('unperceptive', 'insightful')",1.3623564,1.6020615,0.2397051
64,-5.029347,-5.0311165,"('shy', 'confident')",-5.0293469,-5.0311165,-0.0017696
65,1.4344155,1.3210745,"('insecure', 'secure')",1.4344155,1.3210745,-0.113341
66,0.26200718,0.31514275,"('inactive', 'active')",0.2620072,0.3151428,0.0531356
67,-0.7593989,-0.71176463,"('doubtful', 'determined')",-0.7593989,-0.7117646,0.0476343
68,0.025923071,0.08897139,"('dependent', 'independent')",0.0259231,0.0889714,0.0630483
69,-1.592335,-1.548597,"('lazy', 'industrious')",-1.592335,-1.548597,0.043738
70,1.9457659,2.0117676,"('lethargic', 'energetic')",1.9457659,2.0117676,0.0660017
71,0.54745024,0.8178775,"('diffident', 'self-confident')",0.5474502,0.8178775,0.2704273
72,0.92328995,0.8911014,"('unambitious', 'ambitious')",0.92329,0.8911014,-0.0321886
73,-2.8442464,-2.8097248,"('helpless', 'self-reliant')",-2.8442464,-2.8097248,0.0345216
74,0.5799893,0.5498758,"('undedicated', 'dedicated')",0.5799893,0.5498758,-0.0301135
75,-0.76055825,-0.71915877,"('meek', 'impulsive')",-0.7605582,-0.7191588,0.0413994
76,1.3021083,1.2187104,"('anxious', 'daring')",1.3021083,1.2187104,-0.0833979
77,-0.66219306,-0.63053954,"('unmotivated', 'motivated')",-0.6621931,-0.6305395,0.0316536
78,-0.2584297,-0.17266044,"('nonresilient', 'resilient')",-0.2584297,-0.1726604,0.0857693
79,-0.11200009,-0.010112852,"('wavering', 'unwavering')",-0.1120001,-0.0101129,0.1018872
80,0.35807613,0.27719426,"('dominated', 'dominating')",0.3580761,0.2771943,-0.0808818
81,0.5101094,0.5251994,"('submissive', 'aggressive')",0.5101094,0.5251994,0.01509
82,6.3782835,6.721044,"('poor', 'rich')",6.3782835,6.7210441,0.3427606
83,-0.40516853,-0.45146316,"('powerless', 'powerful')",-0.4051685,-0.4514632,-0.0462947
84,0.22854277,0.21784595,"('inferior', 'superior')",0.2285428,0.2178459,-0.0106969
85,-1.5142583,-1.4820237,"('insignificant', 'prestigious')",-1.5142583,-1.4820237,0.0322346
86,0.79606664,0.89445543,"('uninfluential', 'influential')",0.7960666,0.8944554,0.0983888
87,0.5016702,0.7299645,"('unsuccessful', 'successful')",0.5016702,0.7299645,0.2282943
88,0.13725711,0.3268156,"('low', 'eminent')",0.1372571,0.3268156,0.1895585
