,anybody_male,anybody_female,tuple,average_male,average_female,female-male
58,0.20111203,0.149908,"('undiscriminating', 'discriminating')",0.201112,0.149908,-0.051204
59,-0.15015094,-0.09528784,"('foolish', 'wise')",-0.1501509,-0.0952878,0.0548631
60,0.3225083,0.2940195,"('inefficient', 'efficient')",0.3225083,0.2940195,-0.0284888
61,0.32006726,0.13470067,"('illogical', 'logical')",0.3200673,0.1347007,-0.1853666
62,0.21835843,0.23471917,"('incompetent', 'brilliant')",0.2183584,0.2347192,0.0163608
63,0.083412126,0.04309074,"('unperceptive', 'insightful')",0.0834121,0.0430907,-0.0403214
64,-6.5147758,-6.5369825,"('shy', 'confident')",-6.5147758,-6.5369825,-0.0222067
65,-0.018815601,-0.018330246,"('insecure', 'secure')",-0.0188156,-0.0183302,0.0004854
66,-0.095190704,-0.10987258,"('inactive', 'active')",-0.0951907,-0.1098726,-0.0146819
67,-0.59322387,-0.50377905,"('doubtful', 'determined')",-0.5932239,-0.5037791,0.0894448
68,-0.72663534,-0.82384294,"('dependent', 'independent')",-0.7266353,-0.8238429,-0.0972076
69,-2.271737,-2.1555843,"('lazy', 'industrious')",-2.2717371,-2.1555843,0.1161528
70,1.0691444,0.93716985,"('lethargic', 'energetic')",1.0691444,0.9371698,-0.1319746
71,0.80011016,0.86434436,"('diffident', 'self-confident')",0.8001102,0.8643444,0.0642342
72,0.33251017,0.46043187,"('unambitious', 'ambitious')",0.3325102,0.4604319,0.1279217
73,-3.0339358,-3.0477245,"('helpless', 'self-reliant')",-3.0339358,-3.0477245,-0.0137887
74,0.28916427,0.10379422,"('undedicated', 'dedicated')",0.2891643,0.1037942,-0.1853701
75,-0.8277915,-0.6914939,"('meek', 'impulsive')",-0.8277915,-0.6914939,0.1362976
76,1.0560089,0.94027567,"('anxious', 'daring')",1.0560089,0.9402757,-0.1157332
77,-1.6704139,-1.5805771,"('unmotivated', 'motivated')",-1.6704139,-1.5805771,0.0898368
78,-0.65020496,-0.702858,"('nonresilient', 'resilient')",-0.650205,-0.702858,-0.052653
79,-0.2735286,-0.28581938,"('wavering', 'unwavering')",-0.2735286,-0.2858194,-0.0122908
80,-0.18641533,-0.32229865,"('dominated', 'dominating')",-0.1864153,-0.3222986,-0.1358833
81,0.24439463,0.18459973,"('submissive', 'aggressive')",0.2443946,0.1845997,-0.0597949
82,6.461871,6.4914217,"('poor', 'rich')",6.4618711,6.4914217,0.0295506
83,-0.21919864,-0.21023244,"('powerless', 'powerful')",-0.2191986,-0.2102324,0.0089662
84,0.81104755,0.8244165,"('inferior', 'superior')",0.8110476,0.8244165,0.0133689
85,-0.030202717,-0.06875108,"('insignificant', 'prestigious')",-0.0302027,-0.0687511,-0.0385484
86,0.3746389,0.31002548,"('uninfluential', 'influential')",0.3746389,0.3100255,-0.0646134
87,-0.44694817,-0.36415,"('unsuccessful', 'successful')",-0.4469482,-0.36415,0.0827982
88,0.7882812,0.68228143,"('low', 'eminent')",0.7882812,0.6822814,-0.1059998
