,fedora_male,fedora_female,tuple,average_male,average_female,female-male
37,-0.106210515,-0.20422104,"('fake', 'genuine')",-0.1062105,-0.204221,-0.0980105
38,0.06172667,0.08531577,"('untruthful', 'truthful')",0.0617267,0.0853158,0.0235891
39,0.2896123,0.3932833,"('exploitative', 'cooperative')",0.2896123,0.3932833,0.103671
40,-1.2270219,-1.4698024,"('stingy', 'generous')",-1.2270219,-1.4698024,-0.2427805
41,0.6138242,0.7071242,"('unforgiving', 'forgiving')",0.6138242,0.7071242,0.0933
42,-1.4057904,-1.2441483,"('unreliable', 'reliable')",-1.4057904,-1.2441483,0.1616421
43,0.4065801,0.37268955,"('irresponsible', 'responsible')",0.4065801,0.3726895,-0.0338906
44,-0.9167204,-0.88964987,"('prejudiced', 'unprejudiced')",-0.9167204,-0.8896499,0.0270705
45,-0.02855445,0.03943187,"('incompetent', 'competent')",-0.0285545,0.0394319,0.0679864
46,-0.037589703,0.033277333,"('uncompetitive', 'competitive')",-0.0375897,0.0332773,0.070867
47,2.2737823,2.327165,"('stupid', 'smart')",2.2737823,2.3271649,0.0533826
48,-0.0751661,0.12324448,"('unintelligent', 'intelligent')",-0.0751661,0.1232445,0.1984106
49,0.004258273,0.33989918,"('unable', 'able')",0.0042583,0.3398992,0.3356409
50,-0.10460596,-0.1581005,"('clumsy', 'skillful')",-0.104606,-0.1581005,-0.0534945
51,-0.48926765,-0.26124915,"('uneducated', 'educated')",-0.4892676,-0.2612492,0.2280184
52,-0.83673203,-1.2114968,"('irrational', 'rational')",-0.836732,-1.2114968,-0.3747648
53,-0.7107652,-0.8646409,"('uncreative', 'creative')",-0.7107652,-0.8646409,-0.1538757
54,0.37784162,0.21542323,"('incapable', 'capable')",0.3778416,0.2154232,-0.1624184
55,0.29863128,0.6238144,"('incompetent', 'clever')",0.2986313,0.6238144,0.3251831
56,0.66872823,0.9145519,"('impractical', 'practical')",0.6687282,0.9145519,0.2458237
57,-1.2901399,-1.3792773,"('unimaginative', 'imaginative')",-1.2901399,-1.3792773,-0.0891374
58,0.2552339,0.19732583,"('undiscriminating', 'discriminating')",0.2552339,0.1973258,-0.0579081
59,0.050052337,-0.12916291,"('foolish', 'wise')",0.0500523,-0.1291629,-0.1792152
60,0.31705406,0.78412366,"('inefficient', 'efficient')",0.3170541,0.7841237,0.4670696
61,-0.54047924,-0.66873544,"('illogical', 'logical')",-0.5404792,-0.6687354,-0.1282562
62,0.46608108,0.82407355,"('incompetent', 'brilliant')",0.4660811,0.8240736,0.3579925
63,0.34741297,0.3841523,"('unperceptive', 'insightful')",0.347413,0.3841523,0.0367393
64,-2.8824067,-2.8001864,"('shy', 'confident')",-2.8824067,-2.8001864,0.0822203
65,0.04134976,0.3382593,"('insecure', 'secure')",0.0413498,0.3382593,0.2969095
66,-0.9333913,-1.1903247,"('inactive', 'active')",-0.9333913,-1.1903247,-0.2569334
67,0.26068696,0.4430737,"('doubtful', 'determined')",0.260687,0.4430737,0.1823867
68,-0.64581645,-0.51337194,"('dependent', 'independent')",-0.6458164,-0.5133719,0.1324445
69,-1.0225961,-1.3043712,"('lazy', 'industrious')",-1.0225961,-1.3043712,-0.2817751
70,0.029418308,0.15196884,"('lethargic', 'energetic')",0.0294183,0.1519688,0.1225505
71,0.092856705,-0.08302273,"('diffident', 'self-confident')",0.0928567,-0.0830227,-0.1758794
72,0.29497835,0.39145347,"('unambitious', 'ambitious')",0.2949784,0.3914535,0.0964751
73,-0.9480335,-1.1218479,"('helpless', 'self-reliant')",-0.9480335,-1.1218479,-0.1738144
74,0.36294958,0.22428603,"('undedicated', 'dedicated')",0.3629496,0.224286,-0.1386636
75,0.07574739,0.000111650676,"('meek', 'impulsive')",0.0757474,0.0001117,-0.0756357
76,0.17892776,0.50858754,"('anxious', 'daring')",0.1789278,0.5085875,0.3296597
77,-1.1181215,-0.9596814,"('unmotivated', 'motivated')",-1.1181215,-0.9596814,0.1584401
78,-0.07748796,-0.11893411,"('nonresilient', 'resilient')",-0.077488,-0.1189341,-0.0414461
79,-0.29844907,-0.47471917,"('wavering', 'unwavering')",-0.2984491,-0.4747192,-0.1762701
80,-0.35173875,-0.30216163,"('dominated', 'dominating')",-0.3517388,-0.3021616,0.0495772
81,-0.29441506,0.1796847,"('submissive', 'aggressive')",-0.2944151,0.1796847,0.4740998
82,2.8813875,2.9387136,"('poor', 'rich')",2.8813875,2.9387136,0.0573261
83,-0.3174963,-0.28516236,"('powerless', 'powerful')",-0.3174963,-0.2851624,0.0323339
84,0.3501357,0.28273556,"('inferior', 'superior')",0.3501357,0.2827356,-0.0674001
85,0.08847383,-0.58260715,"('insignificant', 'prestigious')",0.0884738,-0.5826072,-0.671081
86,-0.11003797,-0.25381324,"('uninfluential', 'influential')",-0.110038,-0.2538132,-0.1437752
87,0.09804973,0.0028387606,"('unsuccessful', 'successful')",0.0980497,0.0028388,-0.0952109
88,0.0345732,-0.15847701,"('low', 'eminent')",0.0345732,-0.158477,-0.1930502
