,vanity_male,vanity_female,tuple,average_male,average_female,female-male
63,-0.37421167,-0.30520934,"('unperceptive', 'insightful')",-0.3742117,-0.3052093,0.0690024
64,-6.5629864,-6.831024,"('shy', 'confident')",-6.5629864,-6.8310242,-0.2680378
65,-0.2959858,-0.35330504,"('insecure', 'secure')",-0.2959858,-0.353305,-0.0573192
66,0.09295779,-0.0060201436,"('inactive', 'active')",0.0929578,-0.0060201,-0.0989779
67,-0.65907156,-0.5828935,"('doubtful', 'determined')",-0.6590716,-0.5828935,0.0761781
68,-0.8214408,-0.84385115,"('dependent', 'independent')",-0.8214408,-0.8438511,-0.0224103
69,-1.5745571,-1.5790598,"('lazy', 'industrious')",-1.5745571,-1.5790598,-0.0045027
70,0.8074515,0.64006793,"('lethargic', 'energetic')",0.8074515,0.6400679,-0.1673836
71,0.67605364,0.6335315,"('diffident', 'self-confident')",0.6760536,0.6335315,-0.0425221
72,0.449722,0.5017731,"('unambitious', 'ambitious')",0.449722,0.5017731,0.0520511
73,-2.7841337,-2.8231182,"('helpless', 'self-reliant')",-2.7841337,-2.8231182,-0.0389845
74,-0.3273333,-0.4370938,"('undedicated', 'dedicated')",-0.3273333,-0.4370938,-0.1097605
75,-0.33796006,-0.28085047,"('meek', 'impulsive')",-0.3379601,-0.2808505,0.0571096
76,0.5515646,0.4700815,"('anxious', 'daring')",0.5515646,0.4700815,-0.0814831
77,-1.5691872,-1.452267,"('unmotivated', 'motivated')",-1.5691872,-1.4522671,0.1169201
78,-0.7828851,-0.81523246,"('nonresilient', 'resilient')",-0.7828851,-0.8152325,-0.0323474
79,0.10723404,0.26139474,"('wavering', 'unwavering')",0.107234,0.2613947,0.1541607
80,-0.8152144,-1.0280173,"('dominated', 'dominating')",-0.8152144,-1.0280173,-0.2128029
81,-0.67898434,-0.7804516,"('submissive', 'aggressive')",-0.6789843,-0.7804516,-0.1014673
82,6.054953,6.2666874,"('poor', 'rich')",6.0549531,6.2666874,0.2117343
83,-0.45468092,-0.46201116,"('powerless', 'powerful')",-0.4546809,-0.4620112,-0.0073303
84,0.62277615,0.66641235,"('inferior', 'superior')",0.6227762,0.6664124,0.0436362
85,0.210974,0.3539819,"('insignificant', 'prestigious')",0.210974,0.3539819,0.1430079
86,-0.13851199,-0.19621786,"('uninfluential', 'influential')",-0.138512,-0.1962179,-0.0577059
87,-0.64553964,-0.5622462,"('unsuccessful', 'successful')",-0.6455396,-0.5622462,0.0832934
88,0.030851394,0.028227402,"('low', 'eminent')",0.0308514,0.0282274,-0.002624
