,farming_male,farming_female,tuple,average_male,average_female,female-male
33,-0.12332474,-0.26429498,"('wrong', 'right')",-0.1233247,-0.264295,-0.1409703
34,4.3965697,4.625514,"('mean', 'honorable')",4.3965697,4.625514,0.2289443
35,-0.68283343,-0.9609431,"('corrupt', 'incorrupt')",-0.6828334,-0.9609431,-0.2781097
36,-0.44124243,-0.6990126,"('hostile', 'amicable')",-0.4412424,-0.6990126,-0.2577702
37,0.6058844,0.59851766,"('fake', 'genuine')",0.6058844,0.5985177,-0.0073667
38,-0.25820586,-0.23221038,"('untruthful', 'truthful')",-0.2582059,-0.2322104,0.0259955
39,0.10240307,0.18251103,"('exploitative', 'cooperative')",0.1024031,0.182511,0.0801079
40,-2.0408545,-2.1453319,"('stingy', 'generous')",-2.0408545,-2.1453319,-0.1044774
41,0.19817853,0.13180448,"('unforgiving', 'forgiving')",0.1981785,0.1318045,-0.066374
42,-2.3031259,-2.2488728,"('unreliable', 'reliable')",-2.3031259,-2.2488728,0.0542531
43,0.8544718,1.0170406,"('irresponsible', 'responsible')",0.8544718,1.0170406,0.1625688
44,-1.0746727,-1.0235076,"('prejudiced', 'unprejudiced')",-1.0746727,-1.0235076,0.0511651
45,0.22600591,0.111644045,"('incompetent', 'competent')",0.2260059,0.111644,-0.1143619
46,-0.9919537,-0.92667776,"('uncompetitive', 'competitive')",-0.9919537,-0.9266778,0.0652759
47,4.827218,5.0386305,"('stupid', 'smart')",4.8272181,5.0386305,0.2114124
48,0.31220463,0.3568084,"('unintelligent', 'intelligent')",0.3122046,0.3568084,0.0446038
49,-0.46341425,-0.23798004,"('unable', 'able')",-0.4634143,-0.23798,0.2254343
50,-0.4065317,-0.43801445,"('clumsy', 'skillful')",-0.4065317,-0.4380144,-0.0314827
51,-0.24396092,-0.1458529,"('uneducated', 'educated')",-0.2439609,-0.1458529,0.098108
52,-0.008504749,-0.28127542,"('irrational', 'rational')",-0.0085047,-0.2812754,-0.2727707
53,0.18071347,0.11815849,"('uncreative', 'creative')",0.1807135,0.1181585,-0.062555
54,0.8281128,0.94037926,"('incapable', 'capable')",0.8281128,0.9403793,0.1122665
55,0.44267073,0.5724397,"('incompetent', 'clever')",0.4426707,0.5724397,0.129769
56,0.5719157,0.6306099,"('impractical', 'practical')",0.5719157,0.6306099,0.0586942
57,-2.728193,-2.733998,"('unimaginative', 'imaginative')",-2.728193,-2.7339981,-0.0058051
58,-0.2155313,-0.1804018,"('undiscriminating', 'discriminating')",-0.2155313,-0.1804018,0.0351295
59,0.13256977,0.092497915,"('foolish', 'wise')",0.1325698,0.0924979,-0.0400719
60,0.07107658,0.40785065,"('inefficient', 'efficient')",0.0710766,0.4078507,0.3367741
61,0.31018794,0.1782493,"('illogical', 'logical')",0.3101879,0.1782493,-0.1319386
62,0.31011248,0.5450506,"('incompetent', 'brilliant')",0.3101125,0.5450506,0.2349381
63,-0.12615001,0.007509444,"('unperceptive', 'insightful')",-0.12615,0.0075094,0.1336594
64,-6.0773883,-6.043378,"('shy', 'confident')",-6.0773883,-6.0433779,0.0340104
65,-0.044268787,0.16355509,"('insecure', 'secure')",-0.0442688,0.1635551,0.2078239
66,0.055655822,-0.059378993,"('inactive', 'active')",0.0556558,-0.059379,-0.1150348
67,-0.30787542,-0.17322688,"('doubtful', 'determined')",-0.3078754,-0.1732269,0.1346485
68,-1.442616,-1.2395371,"('dependent', 'independent')",-1.442616,-1.2395371,0.2030789
69,-1.2265195,-1.4241136,"('lazy', 'industrious')",-1.2265195,-1.4241136,-0.1975941
70,0.92472506,1.0220507,"('lethargic', 'energetic')",0.9247251,1.0220507,0.0973256
71,1.1656394,1.0590408,"('diffident', 'self-confident')",1.1656394,1.0590408,-0.1065986
72,0.41359824,0.5898763,"('unambitious', 'ambitious')",0.4135982,0.5898763,0.1762781
73,-2.9007647,-2.8574386,"('helpless', 'self-reliant')",-2.9007647,-2.8574386,0.0433261
74,-0.20757192,-0.2748806,"('undedicated', 'dedicated')",-0.2075719,-0.2748806,-0.0673087
75,-0.90435565,-0.84492314,"('meek', 'impulsive')",-0.9043556,-0.8449231,0.0594325
76,-0.080713876,0.18472368,"('anxious', 'daring')",-0.0807139,0.1847237,0.2654376
77,-1.218891,-1.0458264,"('unmotivated', 'motivated')",-1.218891,-1.0458264,0.1730646
78,-0.6444293,-0.72090256,"('nonresilient', 'resilient')",-0.6444293,-0.7209026,-0.0764733
79,-0.39133158,-0.39762774,"('wavering', 'unwavering')",-0.3913316,-0.3976277,-0.0062961
80,-0.3124408,-0.23864962,"('dominated', 'dominating')",-0.3124408,-0.2386496,0.0737912
81,-0.717869,-0.4425673,"('submissive', 'aggressive')",-0.717869,-0.4425673,0.2753017
82,6.1885605,6.361636,"('poor', 'rich')",6.1885605,6.3616362,0.1730757
83,-0.52405953,-0.46459112,"('powerless', 'powerful')",-0.5240595,-0.4645911,0.0594684
84,-0.24194917,-0.115135096,"('inferior', 'superior')",-0.2419492,-0.1151351,0.1268141
85,-0.73480344,-0.8697925,"('insignificant', 'prestigious')",-0.7348034,-0.8697925,-0.1349891
86,0.3468526,0.2900557,"('uninfluential', 'influential')",0.3468526,0.2900557,-0.0567969
87,-0.38327974,-0.30690134,"('unsuccessful', 'successful')",-0.3832797,-0.3069013,0.0763784
88,-0.5342598,-0.3619728,"('low', 'eminent')",-0.5342598,-0.3619728,0.172287
