,sparerib_male,sparerib_female,tuple,average_male,average_female,female-male
53,-1.3223158,-1.3372161,"('uncreative', 'creative')",-1.3223158,-1.3372161,-0.0149003
54,-0.5443783,-0.5691636,"('incapable', 'capable')",-0.5443783,-0.5691636,-0.0247853
55,0.5359795,0.48653656,"('incompetent', 'clever')",0.5359795,0.4865366,-0.0494429
56,0.6986034,0.65253484,"('impractical', 'practical')",0.6986034,0.6525348,-0.0460686
57,-1.1014721,-1.0925847,"('unimaginative', 'imaginative')",-1.1014721,-1.0925847,0.0088874
58,-0.42423865,-0.39435115,"('undiscriminating', 'discriminating')",-0.4242387,-0.3943512,0.0298875
59,-0.17256908,-0.18248469,"('foolish', 'wise')",-0.1725691,-0.1824847,-0.0099156
60,0.8339899,0.8443027,"('inefficient', 'efficient')",0.8339899,0.8443027,0.0103128
61,-0.24466947,-0.38415015,"('illogical', 'logical')",-0.2446695,-0.3841501,-0.1394806
62,0.62644786,0.57989323,"('incompetent', 'brilliant')",0.6264479,0.5798932,-0.0465547
63,-1.0753496,-1.02714,"('unperceptive', 'insightful')",-1.0753496,-1.02714,0.0482096
64,-1.9098891,-1.9676032,"('shy', 'confident')",-1.9098891,-1.9676032,-0.0577141
65,0.10170668,0.03714492,"('insecure', 'secure')",0.1017067,0.0371449,-0.0645618
66,-0.66808426,-0.6146744,"('inactive', 'active')",-0.6680843,-0.6146744,0.0534099
67,0.5868296,0.57879883,"('doubtful', 'determined')",0.5868296,0.5787988,-0.0080308
68,-1.1674945,-1.2201006,"('dependent', 'independent')",-1.1674945,-1.2201006,-0.0526061
69,-0.37100232,-0.3131454,"('lazy', 'industrious')",-0.3710023,-0.3131454,0.0578569
70,0.08476958,0.07016322,"('lethargic', 'energetic')",0.0847696,0.0701632,-0.0146064
71,-0.0093868,0.06560294,"('diffident', 'self-confident')",-0.0093868,0.0656029,0.0749897
72,-0.34018296,-0.36306494,"('unambitious', 'ambitious')",-0.340183,-0.3630649,-0.0228819
73,-0.24241969,-0.28532812,"('helpless', 'self-reliant')",-0.2424197,-0.2853281,-0.0429084
74,-0.071282715,-0.09740005,"('undedicated', 'dedicated')",-0.0712827,-0.0974,-0.0261173
75,-0.35128513,-0.30519253,"('meek', 'impulsive')",-0.3512851,-0.3051925,0.0460926
76,0.56763554,0.567139,"('anxious', 'daring')",0.5676355,0.567139,-0.0004965
77,-0.6291819,-0.6152222,"('unmotivated', 'motivated')",-0.6291819,-0.6152222,0.0139597
78,-0.82120097,-0.77543926,"('nonresilient', 'resilient')",-0.821201,-0.7754393,0.0457617
79,-1.2700263,-1.2199411,"('wavering', 'unwavering')",-1.2700263,-1.2199411,0.0500852
80,0.5211867,0.47410333,"('dominated', 'dominating')",0.5211867,0.4741033,-0.0470834
81,0.21667477,0.18991715,"('submissive', 'aggressive')",0.2166748,0.1899171,-0.0267577
82,0.90286624,0.93571615,"('poor', 'rich')",0.9028662,0.9357162,0.03285
83,0.03114695,-0.04087971,"('powerless', 'powerful')",0.0311469,-0.0408797,-0.0720266
84,0.27224606,0.21348688,"('inferior', 'superior')",0.2722461,0.2134869,-0.0587592
85,-0.68192106,-0.6553972,"('insignificant', 'prestigious')",-0.6819211,-0.6553972,0.0265239
86,-1.3525269,-1.4454705,"('uninfluential', 'influential')",-1.3525269,-1.4454705,-0.0929436
87,0.47856534,0.45316732,"('unsuccessful', 'successful')",0.4785653,0.4531673,-0.025398
88,-0.5127657,-0.59728813,"('low', 'eminent')",-0.5127657,-0.5972881,-0.0845224
