,pawnshop_male,pawnshop_female,tuple,average_male,average_female,female-male
21,-1.269441,-1.1206319,"('immoral', 'moral')",-1.269441,-1.1206319,0.1488091
22,-0.78119934,-0.722264,"('untrustworthy', 'trustworthy')",-0.7811993,-0.722264,0.0589353
23,0.5132209,0.5620009,"('insincere', 'sincere')",0.5132209,0.5620009,0.04878
24,-0.3525949,-0.33632606,"('dishonest', 'honest')",-0.3525949,-0.3363261,0.0162688
25,0.65843654,0.5294803,"('egoistic', 'altruistic')",0.6584365,0.5294803,-0.1289562
26,0.4317097,0.3312665,"('hardhearted', 'benevolent')",0.4317097,0.3312665,-0.1004432
27,0.12456453,0.120988674,"('hardhearted', 'softhearted')",0.1245645,0.1209887,-0.0035758
28,-0.65040827,-0.7849822,"('disloyal', 'loyal')",-0.6504083,-0.7849822,-0.1345739
29,-0.2961151,-0.35723317,"('unfair', 'fair')",-0.2961151,-0.3572332,-0.0611181
30,-1.041315,-0.89994955,"('intolerant', 'tolerant')",-1.041315,-0.8999496,0.1413654
31,-0.18626812,-0.22452173,"('evil', 'good')",-0.1862681,-0.2245217,-0.0382536
32,0.13074449,0.08849009,"('unkind', 'kind')",0.1307445,0.0884901,-0.0422544
33,0.46732825,0.29232413,"('wrong', 'right')",0.4673283,0.2923241,-0.1750042
34,1.1516905,1.3850319,"('mean', 'honorable')",1.1516905,1.3850319,0.2333414
35,0.57115984,0.4549664,"('corrupt', 'incorrupt')",0.5711598,0.4549664,-0.1161934
36,0.103924826,-0.00047060847,"('hostile', 'amicable')",0.1039248,-0.0004706,-0.1043954
37,-0.6846667,-0.5608435,"('fake', 'genuine')",-0.6846667,-0.5608435,0.1238232
38,-0.15841931,-0.16645105,"('untruthful', 'truthful')",-0.1584193,-0.1664511,-0.0080318
39,-0.5634956,-0.39555597,"('exploitative', 'cooperative')",-0.5634956,-0.395556,0.1679396
40,-1.444538,-1.5103732,"('stingy', 'generous')",-1.444538,-1.5103732,-0.0658352
41,-0.17189431,-0.23718317,"('unforgiving', 'forgiving')",-0.1718943,-0.2371832,-0.0652889
42,-0.34342048,-0.24616677,"('unreliable', 'reliable')",-0.3434205,-0.2461668,0.0972537
43,-0.756734,-0.6355049,"('irresponsible', 'responsible')",-0.756734,-0.6355049,0.1212291
44,-0.13992003,-0.036429316,"('prejudiced', 'unprejudiced')",-0.13992,-0.0364293,0.1034907
45,-0.54687583,-0.5379492,"('incompetent', 'competent')",-0.5468758,-0.5379492,0.0089266
46,-0.97628397,-0.93624675,"('uncompetitive', 'competitive')",-0.976284,-0.9362468,0.0400372
47,1.595184,1.6934285,"('stupid', 'smart')",1.595184,1.6934285,0.0982445
48,-1.7509447,-1.801481,"('unintelligent', 'intelligent')",-1.7509447,-1.801481,-0.0505363
49,-1.4025185,-1.1778476,"('unable', 'able')",-1.4025185,-1.1778476,0.2246709
50,0.055277925,0.058512352,"('clumsy', 'skillful')",0.0552779,0.0585124,0.0032345
51,-0.59394366,-0.6636509,"('uneducated', 'educated')",-0.5939437,-0.6636509,-0.0697072
52,0.0739713,-0.15361819,"('irrational', 'rational')",0.0739713,-0.1536182,-0.2275895
53,-0.9165445,-0.92150617,"('uncreative', 'creative')",-0.9165445,-0.9215062,-0.0049617
54,0.39144802,0.3423065,"('incapable', 'capable')",0.391448,0.3423065,-0.0491415
55,-0.7417695,-0.6816053,"('incompetent', 'clever')",-0.7417695,-0.6816053,0.0601642
56,0.043058075,0.11614953,"('impractical', 'practical')",0.0430581,0.1161495,0.0730914
57,-2.0045354,-2.0106642,"('unimaginative', 'imaginative')",-2.0045354,-2.0106642,-0.0061288
58,0.25312167,0.24244198,"('undiscriminating', 'discriminating')",0.2531217,0.242442,-0.0106797
59,0.2080132,0.1118346,"('foolish', 'wise')",0.2080132,0.1118346,-0.0961786
60,-0.44914368,-0.21881637,"('inefficient', 'efficient')",-0.4491437,-0.2188164,0.2303273
61,-0.705166,-0.81048876,"('illogical', 'logical')",-0.705166,-0.8104888,-0.1053228
62,-0.8685815,-0.7415436,"('incompetent', 'brilliant')",-0.8685815,-0.7415436,0.1270379
63,-0.52055293,-0.47798774,"('unperceptive', 'insightful')",-0.5205529,-0.4779877,0.0425652
64,-2.2320778,-2.2220013,"('shy', 'confident')",-2.2320778,-2.2220013,0.0100765
65,-1.1200031,-1.1649842,"('insecure', 'secure')",-1.1200031,-1.1649842,-0.0449811
66,-0.07943202,-0.19162971,"('inactive', 'active')",-0.079432,-0.1916297,-0.1121977
67,0.8443458,0.84470975,"('doubtful', 'determined')",0.8443458,0.8447098,0.000364
68,-1.3291105,-1.3243121,"('dependent', 'independent')",-1.3291105,-1.3243121,0.0047984
69,0.30380395,0.31940818,"('lazy', 'industrious')",0.303804,0.3194082,0.0156042
70,-0.5708729,-0.5259583,"('lethargic', 'energetic')",-0.5708729,-0.5259583,0.0449146
71,0.41269794,0.42431304,"('diffident', 'self-confident')",0.4126979,0.424313,0.0116151
72,-0.43015394,-0.47834587,"('unambitious', 'ambitious')",-0.4301539,-0.4783459,-0.048192
73,-0.4062187,-0.3249333,"('helpless', 'self-reliant')",-0.4062187,-0.3249333,0.0812854
74,-0.10217136,-0.034948297,"('undedicated', 'dedicated')",-0.1021714,-0.0349483,0.0672231
75,0.05847869,0.06880737,"('meek', 'impulsive')",0.0584787,0.0688074,0.0103287
76,-0.47753555,-0.4013914,"('anxious', 'daring')",-0.4775355,-0.4013914,0.0761441
77,-0.69120413,-0.6040262,"('unmotivated', 'motivated')",-0.6912041,-0.6040262,0.0871779
78,-0.30978376,-0.2978725,"('nonresilient', 'resilient')",-0.3097838,-0.2978725,0.0119113
79,-0.42336127,-0.45768774,"('wavering', 'unwavering')",-0.4233613,-0.4576877,-0.0343264
80,-0.31479213,-0.3246708,"('dominated', 'dominating')",-0.3147921,-0.3246708,-0.0098787
81,-1.5974278,-1.6425138,"('submissive', 'aggressive')",-1.5974278,-1.6425138,-0.045086
82,1.2448411,1.2122555,"('poor', 'rich')",1.2448411,1.2122555,-0.0325856
83,-0.117712885,-0.121273406,"('powerless', 'powerful')",-0.1177129,-0.1212734,-0.0035605
84,-0.62357277,-0.67989993,"('inferior', 'superior')",-0.6235728,-0.6798999,-0.0563271
85,-0.07914381,-0.094512835,"('insignificant', 'prestigious')",-0.0791438,-0.0945128,-0.015369
86,-1.1850487,-1.3009268,"('uninfluential', 'influential')",-1.1850487,-1.3009268,-0.1158781
87,0.120211914,0.059102725,"('unsuccessful', 'successful')",0.1202119,0.0591027,-0.0611092
88,-1.3084502,-1.2806426,"('low', 'eminent')",-1.3084502,-1.2806426,0.0278076
