,centex_male,centex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
42,0.5451874,0.6386099,"('unreliable', 'reliable')",-3.1580184,-3.1870306,-1.3064154,-1.2742103,0.0322051
43,-0.3773781,-0.3416171,"('irresponsible', 'responsible')",0.28906432,0.26949006,-0.0441569,-0.0360635,0.0080934
44,0.4463687,0.38911715,"('prejudiced', 'unprejudiced')",-1.4559653,-1.5294404,-0.5047983,-0.5701616,-0.0653633
45,-0.66616446,-0.5861324,"('incompetent', 'competent')",0.30617824,0.18839225,-0.1799931,-0.1988701,-0.018877
46,0.49124843,0.5035812,"('uncompetitive', 'competitive')",-0.5878544,-0.61412126,-0.048303,-0.05527,-0.006967
47,-0.2919057,-0.19347176,"('stupid', 'smart')",5.4400196,5.677191,2.5740569,2.7418594,0.1678025
48,0.5190758,0.5551939,"('unintelligent', 'intelligent')",0.7965642,0.76898634,0.65782,0.6620901,0.0042701
49,0.28171176,0.48812816,"('unable', 'able')",-0.30979067,-0.18760826,-0.0140395,0.1502599,0.1642994
50,-0.15285271,-0.06470804,"('clumsy', 'skillful')",0.1206675,0.107123,-0.0160926,0.0212075,0.0373001
51,-0.44835213,-0.49604708,"('uneducated', 'educated')",0.6094117,0.4859812,0.0805298,-0.0050329,-0.0855627
52,-1.3819886,-1.5641323,"('irrational', 'rational')",0.013099243,-0.08347411,-0.6844447,-0.8238032,-0.1393585
53,-1.3571181,-1.3621248,"('uncreative', 'creative')",0.4647378,0.39955127,-0.4461902,-0.4812868,-0.0350966
54,-0.9636325,-1.0843378,"('incapable', 'capable')",0.6937993,0.7745818,-0.1349166,-0.154878,-0.0199614
55,0.67964995,0.69616413,"('incompetent', 'clever')",0.4148825,0.3073067,0.5472662,0.5017354,-0.0455308
56,0.44567776,0.35989603,"('impractical', 'practical')",-0.026502596,-0.03206743,0.2095876,0.1639143,-0.0456733
57,-0.79760176,-0.9388926,"('unimaginative', 'imaginative')",-2.89817,-3.0367188,-1.8478858,-1.9878057,-0.1399199
58,-0.07190497,-0.12645029,"('undiscriminating', 'discriminating')",0.35415766,0.34256116,0.1411263,0.1080554,-0.0330709
59,-1.3266977,-1.3015083,"('foolish', 'wise')",-0.15087697,-0.0194098,-0.7387874,-0.660459,0.0783284
60,0.6832585,0.74840325,"('inefficient', 'efficient')",0.049999848,0.22987129,0.3666292,0.4891373,0.1225081
61,-0.56888413,-0.6599086,"('illogical', 'logical')",0.47996628,0.23992795,-0.0444589,-0.2099903,-0.1655314
62,0.54851514,0.7192411,"('incompetent', 'brilliant')",0.6586027,0.88242245,0.6035589,0.8008318,0.1972729
63,-0.685607,-0.6184083,"('unperceptive', 'insightful')",0.52402157,0.61017215,-0.0807927,-0.0041181,0.0766746
64,-0.4699757,-0.5071368,"('shy', 'confident')",-6.358732,-6.4533577,-3.4143538,-3.4802473,-0.0658935
65,0.6155552,0.5100962,"('insecure', 'secure')",-0.2593212,-0.25321037,0.178117,0.1284429,-0.0496741
66,-1.2422701,-1.2438668,"('inactive', 'active')",0.05020799,0.07919048,-0.5960311,-0.5823382,0.0136929
67,0.52688885,0.5227059,"('doubtful', 'determined')",-0.33032954,-0.3786335,0.0982797,0.0720362,-0.0262435
68,-0.45396593,-0.46322128,"('dependent', 'independent')",-0.602482,-0.5431656,-0.528224,-0.5031934,0.0250306
69,-0.94668823,-0.8752038,"('lazy', 'industrious')",-1.1328669,-0.9839791,-1.0397775,-0.9295914,0.1101861
70,0.097840354,0.10926481,"('lethargic', 'energetic')",0.049877215,0.12485407,0.0738588,0.1170594,0.0432006
71,-0.4318144,-0.35878897,"('diffident', 'self-confident')",0.1304395,0.097695895,-0.1506875,-0.1305465,0.020141
72,-0.30252174,-0.32947186,"('unambitious', 'ambitious')",-0.57189935,-0.4485305,-0.4372106,-0.3890012,0.0482094
73,0.8113784,0.7488651,"('helpless', 'self-reliant')",-3.6301255,-3.5763376,-1.4093735,-1.4137362,-0.0043627
74,-0.3672955,-0.3923028,"('undedicated', 'dedicated')",-0.18164329,-0.35911614,-0.2744694,-0.3757095,-0.1012401
75,-0.036880925,0.0042958967,"('meek', 'impulsive')",-0.6600463,-0.48404396,-0.3484636,-0.239874,0.1085896
76,1.1771429,1.3040098,"('anxious', 'daring')",-0.15102822,-0.1257472,0.5130574,0.5891313,0.0760739
77,-0.19408971,-0.12657052,"('unmotivated', 'motivated')",-1.0529544,-0.93210363,-0.623522,-0.529337,0.094185
78,-0.7246044,-0.48525876,"('nonresilient', 'resilient')",-0.038127005,0.0010976493,-0.3813657,-0.2420806,0.1392851
79,-1.5486778,-1.5778087,"('wavering', 'unwavering')",-0.60723907,-0.4519887,-1.0779585,-1.0148988,0.0630597
80,0.68534625,0.73511726,"('dominated', 'dominating')",-1.1255146,-1.1385245,-0.2200842,-0.2017036,0.0183806
81,0.90742475,0.83006114,"('submissive', 'aggressive')",-0.35019094,-0.29842067,0.2786169,0.2658202,-0.0127967
82,-0.26409703,-0.2381772,"('poor', 'rich')",6.918038,6.962926,3.3269703,3.3623743,0.035404
83,0.3515449,0.2550773,"('powerless', 'powerful')",-0.80829203,-0.87028354,-0.2283736,-0.3076031,-0.0792295
84,0.42899784,0.44624016,"('inferior', 'superior')",0.76786274,0.7795018,0.5984303,0.612871,0.0144407
85,-1.4720418,-1.6503462,"('insignificant', 'prestigious')",-0.047367245,-0.1574021,-0.7597045,-0.9038742,-0.1441697
86,-1.2815901,-1.4464924,"('uninfluential', 'influential')",-0.15123999,-0.27618498,-0.716415,-0.8613387,-0.1449237
87,-0.2098737,-0.24582595,"('unsuccessful', 'successful')",0.6137741,0.58060384,0.2019502,0.1673889,-0.0345613
88,-0.5719269,-0.76856923,"('low', 'eminent')",-0.07643023,-0.2160007,-0.3241786,-0.492285,-0.1681064
