,model_male,model_female,tuple,average_male,average_female,female-male
20,0.75686866,0.70540816,"('rough', 'thoughtful')",0.7568687,0.7054082,-0.0514605
21,0.5032113,0.5771777,"('immoral', 'moral')",0.5032113,0.5771777,0.0739664
22,0.27169615,0.22549522,"('untrustworthy', 'trustworthy')",0.2716962,0.2254952,-0.046201
23,6.4809856,6.6556215,"('insincere', 'sincere')",6.4809856,6.6556215,0.1746359
24,1.6769849,1.6784995,"('dishonest', 'honest')",1.6769849,1.6784995,0.0015146
25,-0.18284926,-0.09559785,"('egoistic', 'altruistic')",-0.1828493,-0.0955978,0.0872515
26,0.43726814,0.3172109,"('hardhearted', 'benevolent')",0.4372681,0.3172109,-0.1200572
27,1.4475598,1.3559011,"('hardhearted', 'softhearted')",1.4475598,1.3559011,-0.0916587
28,1.1361625,1.0792658,"('disloyal', 'loyal')",1.1361625,1.0792658,-0.0568967
29,-0.13857025,-0.29512715,"('unfair', 'fair')",-0.1385702,-0.2951272,-0.156557
30,1.4370874,1.4020411,"('intolerant', 'tolerant')",1.4370874,1.4020411,-0.0350463
31,-1.8601758,-1.7781149,"('evil', 'good')",-1.8601758,-1.7781149,0.0820609
32,1.5028577,1.4158499,"('unkind', 'kind')",1.5028577,1.4158499,-0.0870078
33,-0.62286127,-0.6263345,"('wrong', 'right')",-0.6228613,-0.6263345,-0.0034732
34,4.073295,4.396405,"('mean', 'honorable')",4.0732951,4.3964052,0.3231101
35,-1.5282137,-1.7167056,"('corrupt', 'incorrupt')",-1.5282137,-1.7167056,-0.1884919
36,-1.320022,-1.4068252,"('hostile', 'amicable')",-1.320022,-1.4068252,-0.0868032
37,0.392979,0.38935074,"('fake', 'genuine')",0.392979,0.3893507,-0.0036283
38,0.079717726,0.15405712,"('untruthful', 'truthful')",0.0797177,0.1540571,0.0743394
39,0.16339509,0.13682486,"('exploitative', 'cooperative')",0.1633951,0.1368249,-0.0265702
40,-1.2342519,-1.348038,"('stingy', 'generous')",-1.2342519,-1.348038,-0.1137861
41,0.32868537,0.22582589,"('unforgiving', 'forgiving')",0.3286854,0.2258259,-0.1028595
42,-1.9787993,-2.0006242,"('unreliable', 'reliable')",-1.9787993,-2.0006242,-0.0218249
43,1.8233572,1.9285634,"('irresponsible', 'responsible')",1.8233572,1.9285634,0.1052062
44,-1.268304,-1.2437593,"('prejudiced', 'unprejudiced')",-1.268304,-1.2437593,0.0245447
45,0.49728945,0.42066878,"('incompetent', 'competent')",0.4972894,0.4206688,-0.0766206
46,0.032322794,-0.0125720985,"('uncompetitive', 'competitive')",0.0323228,-0.0125721,-0.0448949
47,5.3360925,5.5730195,"('stupid', 'smart')",5.3360925,5.5730195,0.236927
48,0.96831995,0.93765587,"('unintelligent', 'intelligent')",0.96832,0.9376559,-0.0306641
49,-0.29275736,-0.09206068,"('unable', 'able')",-0.2927574,-0.0920607,0.2006967
50,-0.5480605,-0.41328865,"('clumsy', 'skillful')",-0.5480605,-0.4132887,0.1347718
51,0.5574717,0.52242327,"('uneducated', 'educated')",0.5574717,0.5224233,-0.0350484
52,-0.8798137,-0.9977641,"('irrational', 'rational')",-0.8798137,-0.9977641,-0.1179504
53,0.18367831,0.30325153,"('uncreative', 'creative')",0.1836783,0.3032515,0.1195732
54,0.88878995,0.9914431,"('incapable', 'capable')",0.88879,0.9914431,0.1026531
55,1.2142953,1.2827966,"('incompetent', 'clever')",1.2142953,1.2827966,0.0685013
56,1.016223,0.99989367,"('impractical', 'practical')",1.016223,0.9998937,-0.0163293
57,-2.4690728,-2.6314533,"('unimaginative', 'imaginative')",-2.4690728,-2.6314533,-0.1623805
58,-0.28959754,-0.29554826,"('undiscriminating', 'discriminating')",-0.2895975,-0.2955483,-0.0059508
59,-0.3262648,-0.20429051,"('foolish', 'wise')",-0.3262648,-0.2042905,0.1219743
60,1.0176677,1.1468163,"('inefficient', 'efficient')",1.0176677,1.1468163,0.1291486
61,0.6150943,0.43121046,"('illogical', 'logical')",0.6150943,0.4312105,-0.1838838
62,1.4037193,1.522535,"('incompetent', 'brilliant')",1.4037193,1.522535,0.1188157
63,0.93955415,0.9876996,"('unperceptive', 'insightful')",0.9395542,0.9876996,0.0481454
64,-5.524245,-5.6139116,"('shy', 'confident')",-5.5242448,-5.6139116,-0.0896668
65,1.0582718,1.0031556,"('insecure', 'secure')",1.0582718,1.0031556,-0.0551162
66,-0.19578433,-0.2823455,"('inactive', 'active')",-0.1957843,-0.2823455,-0.0865612
67,-0.58087975,-0.53576046,"('doubtful', 'determined')",-0.5808797,-0.5357605,0.0451192
68,-0.70752573,-0.6325887,"('dependent', 'independent')",-0.7075257,-0.6325887,0.074937
69,-1.9376335,-1.9064369,"('lazy', 'industrious')",-1.9376335,-1.9064369,0.0311966
70,1.7983214,1.6790917,"('lethargic', 'energetic')",1.7983214,1.6790917,-0.1192297
71,0.28129527,0.4337049,"('diffident', 'self-confident')",0.2812953,0.4337049,0.1524096
72,0.9610657,1.0500951,"('unambitious', 'ambitious')",0.9610657,1.0500951,0.0890294
73,-3.1735446,-3.067696,"('helpless', 'self-reliant')",-3.1735446,-3.0676961,0.1058485
74,0.14501092,0.08890666,"('undedicated', 'dedicated')",0.1450109,0.0889067,-0.0561042
75,-0.9619927,-0.8822367,"('meek', 'impulsive')",-0.9619927,-0.8822367,0.079756
76,0.8785493,0.89784354,"('anxious', 'daring')",0.8785493,0.8978435,0.0192942
77,-1.0480195,-0.9406448,"('unmotivated', 'motivated')",-1.0480195,-0.9406448,0.1073747
78,-0.6569091,-0.6120348,"('nonresilient', 'resilient')",-0.6569091,-0.6120348,0.0448743
79,-0.6926074,-0.6586024,"('wavering', 'unwavering')",-0.6926074,-0.6586024,0.034005
80,0.57993084,0.40352175,"('dominated', 'dominating')",0.5799308,0.4035217,-0.1764091
81,0.50353885,0.37839574,"('submissive', 'aggressive')",0.5035388,0.3783957,-0.1251431
82,5.705574,6.042203,"('poor', 'rich')",5.705574,6.0422029,0.3366289
83,-0.40105265,-0.39797953,"('powerless', 'powerful')",-0.4010527,-0.3979795,0.0030732
84,0.009883221,-0.023193315,"('inferior', 'superior')",0.0098832,-0.0231933,-0.0330765
85,-1.8348135,-1.7039026,"('insignificant', 'prestigious')",-1.8348135,-1.7039026,0.1309109
86,0.7818765,0.6873847,"('uninfluential', 'influential')",0.7818765,0.6873847,-0.0944918
87,0.11117698,0.22829618,"('unsuccessful', 'successful')",0.111177,0.2282962,0.1171192
88,-0.37406456,-0.30038202,"('low', 'eminent')",-0.3740646,-0.300382,0.0736826
