,billing_male,billing_female,tuple,average_male,average_female,female-male
37,0.548692,0.49781078,"('fake', 'genuine')",0.548692,0.4978108,-0.0508812
38,-0.31629092,-0.28711024,"('untruthful', 'truthful')",-0.3162909,-0.2871102,0.0291807
39,0.22211197,0.2435203,"('exploitative', 'cooperative')",0.222112,0.2435203,0.0214083
40,-1.4992204,-1.6464034,"('stingy', 'generous')",-1.4992204,-1.6464034,-0.147183
41,-0.0102851875,-0.027173001,"('unforgiving', 'forgiving')",-0.0102852,-0.027173,-0.0168878
42,-2.6891165,-2.6748743,"('unreliable', 'reliable')",-2.6891165,-2.6748743,0.0142422
43,0.63756454,0.7067559,"('irresponsible', 'responsible')",0.6375645,0.7067559,0.0691914
44,-0.9451003,-0.9124213,"('prejudiced', 'unprejudiced')",-0.9451003,-0.9124213,0.032679
45,-0.5438236,-0.46746457,"('incompetent', 'competent')",-0.5438236,-0.4674646,0.076359
46,-1.1801964,-1.0465816,"('uncompetitive', 'competitive')",-1.1801964,-1.0465816,0.1336148
47,5.2013035,5.35131,"('stupid', 'smart')",5.2013035,5.3513098,0.1500063
48,0.05527971,0.09261905,"('unintelligent', 'intelligent')",0.0552797,0.092619,0.0373393
49,-0.22062162,-0.17901564,"('unable', 'able')",-0.2206216,-0.1790156,0.041606
50,-0.55440223,-0.63673043,"('clumsy', 'skillful')",-0.5544022,-0.6367304,-0.0823282
51,0.12404367,0.19172157,"('uneducated', 'educated')",0.1240437,0.1917216,0.0676779
52,0.14597604,-0.10187284,"('irrational', 'rational')",0.145976,-0.1018728,-0.2478488
53,0.0959743,-0.04118173,"('uncreative', 'creative')",0.0959743,-0.0411817,-0.137156
54,1.0248436,0.99928284,"('incapable', 'capable')",1.0248436,0.9992828,-0.0255608
55,-0.021415219,0.13381007,"('incompetent', 'clever')",-0.0214152,0.1338101,0.1552253
56,0.044744767,0.15873532,"('impractical', 'practical')",0.0447448,0.1587353,0.1139905
57,-3.2772267,-3.2249722,"('unimaginative', 'imaginative')",-3.2772267,-3.2249722,0.0522545
58,0.39684784,0.40276372,"('undiscriminating', 'discriminating')",0.3968478,0.4027637,0.0059159
59,-0.19633546,-0.2879208,"('foolish', 'wise')",-0.1963355,-0.2879208,-0.0915853
60,-0.051877253,0.2217496,"('inefficient', 'efficient')",-0.0518773,0.2217496,0.2736269
61,0.3683761,0.2485353,"('illogical', 'logical')",0.3683761,0.2485353,-0.1198408
62,-0.25360736,-0.06310327,"('incompetent', 'brilliant')",-0.2536074,-0.0631033,0.1905041
63,-0.59742856,-0.4961936,"('unperceptive', 'insightful')",-0.5974286,-0.4961936,0.101235
64,-6.849619,-6.758109,"('shy', 'confident')",-6.8496189,-6.7581091,0.0915098
65,-0.26174763,-0.11584838,"('insecure', 'secure')",-0.2617476,-0.1158484,0.1458992
66,0.12967099,0.042912044,"('inactive', 'active')",0.129671,0.042912,-0.086759
67,-0.5626646,-0.45190626,"('doubtful', 'determined')",-0.5626646,-0.4519063,0.1107583
68,-0.9999964,-1.0170588,"('dependent', 'independent')",-0.9999964,-1.0170588,-0.0170624
69,-1.7623396,-1.8983066,"('lazy', 'industrious')",-1.7623396,-1.8983066,-0.135967
70,0.5374527,0.6268055,"('lethargic', 'energetic')",0.5374527,0.6268055,0.0893528
71,0.9059523,0.87054014,"('diffident', 'self-confident')",0.9059523,0.8705401,-0.0354122
72,0.4541976,0.568914,"('unambitious', 'ambitious')",0.4541976,0.568914,0.1147164
73,-2.9347172,-2.9382472,"('helpless', 'self-reliant')",-2.9347172,-2.9382472,-0.00353
74,-0.23062257,-0.29274997,"('undedicated', 'dedicated')",-0.2306226,-0.29275,-0.0621274
75,-0.58038086,-0.5596614,"('meek', 'impulsive')",-0.5803809,-0.5596614,0.0207195
76,0.24263072,0.34589726,"('anxious', 'daring')",0.2426307,0.3458973,0.1032666
77,-1.6295955,-1.4068661,"('unmotivated', 'motivated')",-1.6295955,-1.4068661,0.2227294
78,-0.72585386,-0.74613506,"('nonresilient', 'resilient')",-0.7258539,-0.7461351,-0.0202812
79,-0.013353765,-0.13017592,"('wavering', 'unwavering')",-0.0133538,-0.1301759,-0.1168221
80,-0.63786227,-0.5322187,"('dominated', 'dominating')",-0.6378623,-0.5322187,0.1056436
81,-0.65280247,-0.3869955,"('submissive', 'aggressive')",-0.6528025,-0.3869955,0.265807
82,6.004278,6.115487,"('poor', 'rich')",6.0042782,6.1154871,0.1112089
83,-0.44334394,-0.34721157,"('powerless', 'powerful')",-0.4433439,-0.3472116,0.0961323
84,0.72877586,0.70937467,"('inferior', 'superior')",0.7287759,0.7093747,-0.0194012
85,0.39122584,0.13905029,"('insignificant', 'prestigious')",0.3912258,0.1390503,-0.2521755
86,-0.20470534,-0.16623963,"('uninfluential', 'influential')",-0.2047053,-0.1662396,0.0384657
87,-0.8205642,-0.7096412,"('unsuccessful', 'successful')",-0.8205642,-0.7096412,0.110923
88,0.08723765,0.1288333,"('low', 'eminent')",0.0872376,0.1288333,0.0415957
