,plier_male,plier_female,tuple,average_male,average_female,female-male
26,0.116492264,-0.059782907,"('hardhearted', 'benevolent')",0.1164923,-0.0597829,-0.1762752
27,-0.15372114,-0.19379751,"('hardhearted', 'softhearted')",-0.1537211,-0.1937975,-0.0400764
28,0.881836,0.8621993,"('disloyal', 'loyal')",0.881836,0.8621993,-0.0196367
29,-0.4163028,-0.48142263,"('unfair', 'fair')",-0.4163028,-0.4814226,-0.0651198
30,1.0503165,1.060084,"('intolerant', 'tolerant')",1.0503165,1.060084,0.0097675
31,-1.8498861,-1.8490881,"('evil', 'good')",-1.8498861,-1.8490881,0.000798
32,0.51041,0.38018984,"('unkind', 'kind')",0.51041,0.3801898,-0.1302202
33,-0.15610349,-0.2555838,"('wrong', 'right')",-0.1561035,-0.2555838,-0.0994803
34,2.0319674,2.1715355,"('mean', 'honorable')",2.0319674,2.1715355,0.1395681
35,-0.70506155,-0.8379163,"('corrupt', 'incorrupt')",-0.7050616,-0.8379163,-0.1328547
36,-1.4297441,-1.5233132,"('hostile', 'amicable')",-1.4297441,-1.5233132,-0.0935691
37,0.4686188,0.4834094,"('fake', 'genuine')",0.4686188,0.4834094,0.0147906
38,0.19951093,0.20002647,"('untruthful', 'truthful')",0.1995109,0.2000265,0.0005156
39,0.5935371,0.6246962,"('exploitative', 'cooperative')",0.5935371,0.6246962,0.0311591
40,-1.5153475,-1.5513291,"('stingy', 'generous')",-1.5153475,-1.5513291,-0.0359816
41,0.6523413,0.69032663,"('unforgiving', 'forgiving')",0.6523413,0.6903266,0.0379853
42,-1.0538169,-1.0375807,"('unreliable', 'reliable')",-1.0538169,-1.0375807,0.0162362
43,0.31697085,0.31880614,"('irresponsible', 'responsible')",0.3169709,0.3188061,0.0018352
44,-0.5178068,-0.5983752,"('prejudiced', 'unprejudiced')",-0.5178068,-0.5983752,-0.0805684
45,0.34413972,0.39532354,"('incompetent', 'competent')",0.3441397,0.3953235,0.0511838
46,-0.26494074,-0.20335609,"('uncompetitive', 'competitive')",-0.2649407,-0.2033561,0.0615846
47,2.4078352,2.5160394,"('stupid', 'smart')",2.4078352,2.5160394,0.1082042
48,0.4057037,0.44451657,"('unintelligent', 'intelligent')",0.4057037,0.4445166,0.0388129
49,0.01939442,0.15607934,"('unable', 'able')",0.0193944,0.1560793,0.1366849
50,0.034156956,-0.010112546,"('clumsy', 'skillful')",0.034157,-0.0101125,-0.0442695
51,-0.1854657,-0.1860873,"('uneducated', 'educated')",-0.1854657,-0.1860873,-0.0006216
52,-0.7270284,-0.8702969,"('irrational', 'rational')",-0.7270284,-0.8702969,-0.1432685
53,-1.3689259,-1.4483778,"('uncreative', 'creative')",-1.3689259,-1.4483778,-0.0794519
54,-0.21373627,-0.24929628,"('incapable', 'capable')",-0.2137363,-0.2492963,-0.03556
55,0.89892507,0.9616688,"('incompetent', 'clever')",0.8989251,0.9616688,0.0627437
56,1.72334,1.7221658,"('impractical', 'practical')",1.72334,1.7221658,-0.0011742
57,-1.6316288,-1.6657147,"('unimaginative', 'imaginative')",-1.6316288,-1.6657147,-0.0340859
58,-0.10956155,-0.09847903,"('undiscriminating', 'discriminating')",-0.1095615,-0.098479,0.0110825
59,-0.2930038,-0.30916485,"('foolish', 'wise')",-0.2930038,-0.3091649,-0.0161611
60,1.6975853,1.817866,"('inefficient', 'efficient')",1.6975853,1.817866,0.1202807
61,-0.12070775,-0.22269008,"('illogical', 'logical')",-0.1207078,-0.2226901,-0.1019823
62,1.0123235,1.1772465,"('incompetent', 'brilliant')",1.0123235,1.1772465,0.164923
63,-0.037467662,0.04004681,"('unperceptive', 'insightful')",-0.0374677,0.0400468,0.0775145
64,-2.7323568,-2.7339358,"('shy', 'confident')",-2.7323568,-2.7339358,-0.001579
65,0.56531066,0.57283884,"('insecure', 'secure')",0.5653107,0.5728388,0.0075281
66,-1.3843547,-1.4628495,"('inactive', 'active')",-1.3843547,-1.4628495,-0.0784948
67,0.6559003,0.61749697,"('doubtful', 'determined')",0.6559003,0.617497,-0.0384033
68,-0.77102673,-0.72831863,"('dependent', 'independent')",-0.7710267,-0.7283186,0.0427081
69,-0.119975574,-0.20836602,"('lazy', 'industrious')",-0.1199756,-0.208366,-0.0883904
70,0.1254226,0.13178623,"('lethargic', 'energetic')",0.1254226,0.1317862,0.0063636
71,-0.37637442,-0.3869832,"('diffident', 'self-confident')",-0.3763744,-0.3869832,-0.0106088
72,-0.043055136,0.03409251,"('unambitious', 'ambitious')",-0.0430551,0.0340925,0.0771476
73,-0.99374336,-1.0427653,"('helpless', 'self-reliant')",-0.9937434,-1.0427653,-0.0490219
74,0.5530953,0.48083672,"('undedicated', 'dedicated')",0.5530953,0.4808367,-0.0722586
75,-0.7576985,-0.7687172,"('meek', 'impulsive')",-0.7576985,-0.7687172,-0.0110187
76,0.2861731,0.36271873,"('anxious', 'daring')",0.2861731,0.3627187,0.0765456
77,-0.21556048,-0.14008926,"('unmotivated', 'motivated')",-0.2155605,-0.1400893,0.0754712
78,-0.2980982,-0.26761612,"('nonresilient', 'resilient')",-0.2980982,-0.2676161,0.0304821
79,-1.2935524,-1.3556604,"('wavering', 'unwavering')",-1.2935524,-1.3556604,-0.062108
80,0.5265842,0.5570137,"('dominated', 'dominating')",0.5265842,0.5570137,0.0304295
81,0.65477604,0.77363086,"('submissive', 'aggressive')",0.654776,0.7736309,0.1188549
82,2.3253767,2.3496957,"('poor', 'rich')",2.3253767,2.3496957,0.024319
83,-0.10688479,-0.13064045,"('powerless', 'powerful')",-0.1068848,-0.1306404,-0.0237556
84,0.5839573,0.5719233,"('inferior', 'superior')",0.5839573,0.5719233,-0.012034
85,-1.0277058,-1.1860933,"('insignificant', 'prestigious')",-1.0277058,-1.1860933,-0.1583875
86,-0.40149555,-0.48990715,"('uninfluential', 'influential')",-0.4014955,-0.4899071,-0.0884116
87,0.30057418,0.25386164,"('unsuccessful', 'successful')",0.3005742,0.2538616,-0.0467126
88,-0.52163994,-0.62526417,"('low', 'eminent')",-0.5216399,-0.6252642,-0.1036243
