,string_male,string_female,tuple,average_male,average_female,female-male
60,-0.01471356,0.4666234,"('inefficient', 'efficient')",-0.0147136,0.4666234,0.481337
61,0.3866372,0.2396859,"('illogical', 'logical')",0.3866372,0.2396859,-0.1469513
62,0.37795568,0.74237585,"('incompetent', 'brilliant')",0.3779557,0.7423759,0.3644202
63,-0.04804568,0.17968124,"('unperceptive', 'insightful')",-0.0480457,0.1796812,0.2277269
64,-6.6272054,-6.333802,"('shy', 'confident')",-6.6272054,-6.3338022,0.2934032
65,0.049332447,0.36318818,"('insecure', 'secure')",0.0493324,0.3631882,0.3138558
66,0.08809956,-0.21117887,"('inactive', 'active')",0.0880996,-0.2111789,-0.2992785
67,-0.68127084,-0.57494295,"('doubtful', 'determined')",-0.6812708,-0.5749429,0.1063279
68,-1.1953794,-0.9889207,"('dependent', 'independent')",-1.1953794,-0.9889207,0.2064587
69,-1.986722,-2.1475773,"('lazy', 'industrious')",-1.986722,-2.1475773,-0.1608553
70,1.5762926,1.6659945,"('lethargic', 'energetic')",1.5762926,1.6659945,0.0897019
71,0.24213344,0.1912573,"('diffident', 'self-confident')",0.2421334,0.1912573,-0.0508761
72,0.6448633,0.9576565,"('unambitious', 'ambitious')",0.6448633,0.9576565,0.3127932
73,-2.7319324,-2.6274025,"('helpless', 'self-reliant')",-2.7319324,-2.6274025,0.1045299
74,0.23652473,0.13156605,"('undedicated', 'dedicated')",0.2365247,0.131566,-0.1049587
75,-0.63885456,-0.67325747,"('meek', 'impulsive')",-0.6388546,-0.6732575,-0.0344029
76,0.62686086,0.82909906,"('anxious', 'daring')",0.6268609,0.8290991,0.2022382
77,-1.478288,-1.2912571,"('unmotivated', 'motivated')",-1.4782881,-1.2912571,0.187031
78,-1.0163078,-1.0340381,"('nonresilient', 'resilient')",-1.0163078,-1.0340381,-0.0177303
79,-0.28025067,-0.43890554,"('wavering', 'unwavering')",-0.2802507,-0.4389055,-0.1586548
80,0.5002072,0.4244032,"('dominated', 'dominating')",0.5002072,0.4244032,-0.075804
81,0.04542893,0.2825668,"('submissive', 'aggressive')",0.0454289,0.2825668,0.2371379
82,5.947269,6.0615764,"('poor', 'rich')",5.947269,6.0615764,0.1143074
83,-0.37336162,-0.30865556,"('powerless', 'powerful')",-0.3733616,-0.3086556,0.064706
84,0.36489666,0.28494292,"('inferior', 'superior')",0.3648967,0.2849429,-0.0799538
85,-1.0445263,-1.2843214,"('insignificant', 'prestigious')",-1.0445263,-1.2843214,-0.2397951
86,0.6174778,0.58517647,"('uninfluential', 'influential')",0.6174778,0.5851765,-0.0323013
87,-0.12591532,-0.091646574,"('unsuccessful', 'successful')",-0.1259153,-0.0916466,0.0342687
88,0.018839687,0.033668775,"('low', 'eminent')",0.0188397,0.0336688,0.0148291
