,elk_male,elk_female,tuple,average_male,average_female,female-male
51,0.9153241,0.92764443,"('uneducated', 'educated')",0.9153241,0.9276444,0.0123203
52,-0.48142684,-0.42006594,"('irrational', 'rational')",-0.4814268,-0.4200659,0.0613609
53,0.7659305,0.7652098,"('uncreative', 'creative')",0.7659305,0.7652098,-0.0007207
54,1.3177772,1.4318311,"('incapable', 'capable')",1.3177772,1.4318311,0.1140539
55,1.2390603,1.2226537,"('incompetent', 'clever')",1.2390603,1.2226537,-0.0164066
56,1.0230601,1.0192195,"('impractical', 'practical')",1.0230601,1.0192195,-0.0038406
57,-2.2765126,-2.1865375,"('unimaginative', 'imaginative')",-2.2765126,-2.1865375,0.0899751
58,-0.11239442,-0.060562506,"('undiscriminating', 'discriminating')",-0.1123944,-0.0605625,0.0518319
59,0.28090674,0.3937775,"('foolish', 'wise')",0.2809067,0.3937775,0.1128708
60,0.7931143,0.7685372,"('inefficient', 'efficient')",0.7931143,0.7685372,-0.0245771
61,0.6640248,0.57067585,"('illogical', 'logical')",0.6640248,0.5706758,-0.093349
62,1.8602567,1.8880937,"('incompetent', 'brilliant')",1.8602567,1.8880937,0.027837
63,1.3153045,1.4402541,"('unperceptive', 'insightful')",1.3153045,1.4402541,0.1249496
64,-4.8156867,-4.875331,"('shy', 'confident')",-4.8156867,-4.8753309,-0.0596442
65,1.3275436,1.2468357,"('insecure', 'secure')",1.3275436,1.2468357,-0.0807079
66,0.1660952,0.21120745,"('inactive', 'active')",0.1660952,0.2112074,0.0451122
67,-0.8633698,-0.81229746,"('doubtful', 'determined')",-0.8633698,-0.8122975,0.0510723
68,0.104454026,0.10319291,"('dependent', 'independent')",0.104454,0.1031929,-0.0012611
69,-1.4747993,-1.5005586,"('lazy', 'industrious')",-1.4747993,-1.5005586,-0.0257593
70,1.7469966,1.7704134,"('lethargic', 'energetic')",1.7469966,1.7704134,0.0234168
71,0.70759946,0.8519516,"('diffident', 'self-confident')",0.7075995,0.8519516,0.1443521
72,0.9539011,0.9357144,"('unambitious', 'ambitious')",0.9539011,0.9357144,-0.0181867
73,-2.7280958,-2.6996691,"('helpless', 'self-reliant')",-2.7280958,-2.6996691,0.0284267
74,0.44691315,0.3768545,"('undedicated', 'dedicated')",0.4469132,0.3768545,-0.0700587
75,-0.854144,-0.77911025,"('meek', 'impulsive')",-0.854144,-0.7791103,0.0750337
76,1.08141,1.0563524,"('anxious', 'daring')",1.0814101,1.0563524,-0.0250577
77,-0.780905,-0.7964154,"('unmotivated', 'motivated')",-0.780905,-0.7964154,-0.0155104
78,-0.20294209,-0.19046631,"('nonresilient', 'resilient')",-0.2029421,-0.1904663,0.0124758
79,-0.03146606,0.04883813,"('wavering', 'unwavering')",-0.0314661,0.0488381,0.0803042
80,0.17923266,0.13904919,"('dominated', 'dominating')",0.1792327,0.1390492,-0.0401835
81,0.298111,0.38279495,"('submissive', 'aggressive')",0.298111,0.3827949,0.0846839
82,6.213619,6.5108414,"('poor', 'rich')",6.2136192,6.5108414,0.2972222
83,-0.477944,-0.51250994,"('powerless', 'powerful')",-0.477944,-0.5125099,-0.0345659
84,-0.1338659,-0.09993632,"('inferior', 'superior')",-0.1338659,-0.0999363,0.0339296
85,-1.3951597,-1.3502922,"('insignificant', 'prestigious')",-1.3951597,-1.3502922,0.0448675
86,0.5744903,0.65643454,"('uninfluential', 'influential')",0.5744903,0.6564345,0.0819442
87,0.28416017,0.4906355,"('unsuccessful', 'successful')",0.2841602,0.4906355,0.2064753
88,0.0996392,0.23868392,"('low', 'eminent')",0.0996392,0.2386839,0.1390447
