,basics_male,basics_female,tuple,average_male,average_female,female-male
24,2.0166426,2.1432812,"('dishonest', 'honest')",2.0166426,2.1432812,0.1266386
25,0.45105195,0.3405903,"('egoistic', 'altruistic')",0.451052,0.3405903,-0.1104617
26,-0.102316715,-0.26175538,"('hardhearted', 'benevolent')",-0.1023167,-0.2617554,-0.1594387
27,1.5750035,1.527384,"('hardhearted', 'softhearted')",1.5750035,1.527384,-0.0476195
28,1.3119512,1.3569059,"('disloyal', 'loyal')",1.3119512,1.3569059,0.0449547
29,-0.46196926,-0.4862187,"('unfair', 'fair')",-0.4619693,-0.4862187,-0.0242494
30,0.8329445,0.79182667,"('intolerant', 'tolerant')",0.8329445,0.7918267,-0.0411178
31,-1.726076,-1.5436304,"('evil', 'good')",-1.726076,-1.5436304,0.1824456
32,1.511033,1.4583026,"('unkind', 'kind')",1.5110331,1.4583026,-0.0527305
33,-0.6232224,-0.507949,"('wrong', 'right')",-0.6232224,-0.507949,0.1152734
34,4.8258133,5.0157876,"('mean', 'honorable')",4.8258133,5.0157876,0.1899743
35,-1.3685029,-1.3237625,"('corrupt', 'incorrupt')",-1.3685029,-1.3237625,0.0447404
36,-1.1174971,-1.1458997,"('hostile', 'amicable')",-1.1174971,-1.1458997,-0.0284026
37,1.1072407,1.1690475,"('fake', 'genuine')",1.1072407,1.1690475,0.0618068
38,0.030279547,0.116100855,"('untruthful', 'truthful')",0.0302795,0.1161009,0.0858214
39,0.0738272,0.017396033,"('exploitative', 'cooperative')",0.0738272,0.017396,-0.0564312
40,-1.5707054,-1.6322666,"('stingy', 'generous')",-1.5707054,-1.6322666,-0.0615612
41,-0.031898137,-0.063110694,"('unforgiving', 'forgiving')",-0.0318981,-0.0631107,-0.0312126
42,-2.015565,-1.9673389,"('unreliable', 'reliable')",-2.0155649,-1.9673389,0.048226
43,1.3449129,1.3798085,"('irresponsible', 'responsible')",1.3449129,1.3798085,0.0348956
44,-1.0665543,-1.2164775,"('prejudiced', 'unprejudiced')",-1.0665543,-1.2164775,-0.1499232
45,0.5436678,0.64238924,"('incompetent', 'competent')",0.5436678,0.6423892,0.0987214
46,-0.1783766,-0.20532653,"('uncompetitive', 'competitive')",-0.1783766,-0.2053265,-0.0269499
47,5.47373,5.7058964,"('stupid', 'smart')",5.4737301,5.7058964,0.2321663
48,0.64711845,0.5910772,"('unintelligent', 'intelligent')",0.6471184,0.5910772,-0.0560412
49,0.332823,0.5861152,"('unable', 'able')",0.332823,0.5861152,0.2532922
50,-0.06270676,0.013297225,"('clumsy', 'skillful')",-0.0627068,0.0132972,0.076004
51,0.7161244,0.7131344,"('uneducated', 'educated')",0.7161244,0.7131344,-0.00299
52,-0.55626726,-0.45323944,"('irrational', 'rational')",-0.5562673,-0.4532394,0.1030279
53,0.1206682,0.16067134,"('uncreative', 'creative')",0.1206682,0.1606713,0.0400031
54,1.1695647,1.4790528,"('incapable', 'capable')",1.1695647,1.4790528,0.3094881
55,0.99158615,0.97485983,"('incompetent', 'clever')",0.9915861,0.9748598,-0.0167263
56,0.87401646,0.93913865,"('impractical', 'practical')",0.8740165,0.9391387,0.0651222
57,-2.5073566,-2.430321,"('unimaginative', 'imaginative')",-2.5073566,-2.430321,0.0770356
58,-0.18637975,-0.19528349,"('undiscriminating', 'discriminating')",-0.1863797,-0.1952835,-0.0089038
59,-0.19258302,-0.02381356,"('foolish', 'wise')",-0.192583,-0.0238136,0.1687694
60,1.2338201,1.1076846,"('inefficient', 'efficient')",1.2338201,1.1076846,-0.1261355
61,0.33436292,0.23893116,"('illogical', 'logical')",0.3343629,0.2389312,-0.0954317
62,1.529096,1.6357194,"('incompetent', 'brilliant')",1.529096,1.6357194,0.1066234
63,0.6104767,0.7417268,"('unperceptive', 'insightful')",0.6104767,0.7417268,0.1312501
64,-5.8461304,-5.7565355,"('shy', 'confident')",-5.8461304,-5.7565355,0.0895949
65,0.6642136,0.55935705,"('insecure', 'secure')",0.6642136,0.559357,-0.1048566
66,0.013346799,0.06791889,"('inactive', 'active')",0.0133468,0.0679189,0.0545721
67,-0.34560415,-0.3025035,"('doubtful', 'determined')",-0.3456042,-0.3025035,0.0431007
68,-0.3957318,-0.2602423,"('dependent', 'independent')",-0.3957318,-0.2602423,0.1354895
69,-2.0586715,-1.8908141,"('lazy', 'industrious')",-2.0586715,-1.8908141,0.1678574
70,1.7351856,1.8210392,"('lethargic', 'energetic')",1.7351856,1.8210392,0.0858536
71,0.37646013,0.5237929,"('diffident', 'self-confident')",0.3764601,0.5237929,0.1473328
72,0.92171574,0.9973512,"('unambitious', 'ambitious')",0.9217157,0.9973512,0.0756355
73,-3.0284238,-2.936394,"('helpless', 'self-reliant')",-3.0284238,-2.936394,0.0920298
74,0.15812334,0.07703429,"('undedicated', 'dedicated')",0.1581233,0.0770343,-0.081089
75,-0.79369944,-0.6187798,"('meek', 'impulsive')",-0.7936994,-0.6187798,0.1749196
76,0.87901443,0.75244755,"('anxious', 'daring')",0.8790144,0.7524475,-0.1265669
77,-1.0836749,-0.9933308,"('unmotivated', 'motivated')",-1.0836749,-0.9933308,0.0903441
78,-0.70357674,-0.71444684,"('nonresilient', 'resilient')",-0.7035767,-0.7144468,-0.0108701
79,-0.50594676,-0.26410428,"('wavering', 'unwavering')",-0.5059468,-0.2641043,0.2418425
80,-0.025580257,-0.10638353,"('dominated', 'dominating')",-0.0255803,-0.1063835,-0.0808032
81,0.52176493,0.46227708,"('submissive', 'aggressive')",0.5217649,0.4622771,-0.0594878
82,6.9897866,7.173267,"('poor', 'rich')",6.9897866,7.1732669,0.1834803
83,-0.49722335,-0.4423391,"('powerless', 'powerful')",-0.4972233,-0.4423391,0.0548842
84,0.103741005,0.21179037,"('inferior', 'superior')",0.103741,0.2117904,0.1080494
85,-1.5672961,-1.5942149,"('insignificant', 'prestigious')",-1.5672961,-1.5942149,-0.0269188
86,0.69064623,0.85111815,"('uninfluential', 'influential')",0.6906462,0.8511181,0.1604719
87,0.121438414,0.34175533,"('unsuccessful', 'successful')",0.1214384,0.3417553,0.2203169
88,0.089546464,0.15502113,"('low', 'eminent')",0.0895465,0.1550211,0.0654746
