,godfather_male,godfather_female,tuple,average_male,average_female,female-male
78,-1.1123147,-1.1216035,"('nonresilient', 'resilient')",-1.1123147,-1.1216035,-0.0092888
79,-0.08288917,-0.27341336,"('wavering', 'unwavering')",-0.0828892,-0.2734134,-0.1905242
80,0.23808521,0.24045444,"('dominated', 'dominating')",0.2380852,0.2404544,0.0023692
81,0.024022616,0.27309793,"('submissive', 'aggressive')",0.0240226,0.2730979,0.2490753
82,5.631243,5.732018,"('poor', 'rich')",5.6312432,5.732018,0.1007748
83,-0.20538965,-0.10727012,"('powerless', 'powerful')",-0.2053896,-0.1072701,0.0981195
84,0.25517157,0.2315203,"('inferior', 'superior')",0.2551716,0.2315203,-0.0236513
85,-1.0000443,-1.2622688,"('insignificant', 'prestigious')",-1.0000443,-1.2622688,-0.2622245
86,0.7283179,0.70628303,"('uninfluential', 'influential')",0.7283179,0.706283,-0.0220349
87,-0.21288945,-0.13537017,"('unsuccessful', 'successful')",-0.2128894,-0.1353702,0.0775192
88,-0.04819168,-0.04529063,"('low', 'eminent')",-0.0481917,-0.0452906,0.0029011
