,trail_male,trail_female,tuple,average_male,average_female,female-male
25,0.99927735,0.8669479,"('egoistic', 'altruistic')",0.9992774,0.8669479,-0.1323295
26,0.8994788,0.5334548,"('hardhearted', 'benevolent')",0.8994788,0.5334548,-0.366024
27,1.805897,1.6333321,"('hardhearted', 'softhearted')",1.805897,1.6333321,-0.1725649
28,1.1384381,1.1103482,"('disloyal', 'loyal')",1.1384381,1.1103482,-0.0280899
29,-0.35831773,-0.41538146,"('unfair', 'fair')",-0.3583177,-0.4153815,-0.0570638
30,1.0709759,1.0876706,"('intolerant', 'tolerant')",1.0709759,1.0876706,0.0166947
31,-1.2706016,-1.3152288,"('evil', 'good')",-1.2706016,-1.3152288,-0.0446272
32,1.2253789,1.073609,"('unkind', 'kind')",1.2253789,1.073609,-0.1517699
33,0.059113342,0.13092454,"('wrong', 'right')",0.0591133,0.1309245,0.0718112
34,4.6812644,5.0363507,"('mean', 'honorable')",4.6812644,5.0363507,0.3550863
35,-1.2001222,-1.2695082,"('corrupt', 'incorrupt')",-1.2001222,-1.2695082,-0.069386
36,-1.1303221,-1.3092089,"('hostile', 'amicable')",-1.1303221,-1.3092089,-0.1788868
37,0.7666823,0.80660754,"('fake', 'genuine')",0.7666823,0.8066075,0.0399252
38,0.1321335,0.23131159,"('untruthful', 'truthful')",0.1321335,0.2313116,0.0991781
39,0.69436055,0.66648513,"('exploitative', 'cooperative')",0.6943606,0.6664851,-0.0278755
40,-1.3815337,-1.5099112,"('stingy', 'generous')",-1.3815337,-1.5099112,-0.1283775
41,0.44605953,0.17626351,"('unforgiving', 'forgiving')",0.4460595,0.1762635,-0.269796
42,-2.180308,-2.1122026,"('unreliable', 'reliable')",-2.1803081,-2.1122026,0.0681055
43,1.1748524,1.2944088,"('irresponsible', 'responsible')",1.1748524,1.2944088,0.1195564
44,-1.7012557,-1.7817929,"('prejudiced', 'unprejudiced')",-1.7012557,-1.7817929,-0.0805372
45,0.38944557,0.48411098,"('incompetent', 'competent')",0.3894456,0.484111,0.0946654
46,-0.48484775,-0.44128585,"('uncompetitive', 'competitive')",-0.4848478,-0.4412858,0.043562
47,4.751958,4.9882293,"('stupid', 'smart')",4.7519579,4.9882293,0.2362714
48,0.62349176,0.5921976,"('unintelligent', 'intelligent')",0.6234918,0.5921976,-0.0312942
49,0.008257963,0.27185434,"('unable', 'able')",0.008258,0.2718543,0.2635963
50,-0.6539254,-0.5967131,"('clumsy', 'skillful')",-0.6539254,-0.5967131,0.0572123
51,0.95060205,1.0004451,"('uneducated', 'educated')",0.9506021,1.0004451,0.049843
52,-0.2614767,-0.3448313,"('irrational', 'rational')",-0.2614767,-0.3448313,-0.0833546
53,-0.03509077,-0.08887373,"('uncreative', 'creative')",-0.0350908,-0.0888737,-0.0537829
54,1.0188227,1.391398,"('incapable', 'capable')",1.0188227,1.391398,0.3725753
55,0.9393509,1.1188041,"('incompetent', 'clever')",0.9393509,1.1188041,0.1794532
56,0.7190783,0.89531356,"('impractical', 'practical')",0.7190783,0.8953136,0.1762353
57,-2.3011448,-2.3455315,"('unimaginative', 'imaginative')",-2.3011448,-2.3455315,-0.0443867
58,0.33604726,0.334472,"('undiscriminating', 'discriminating')",0.3360473,0.334472,-0.0015753
59,-0.20960975,-0.1924806,"('foolish', 'wise')",-0.2096097,-0.1924806,0.0171291
60,0.76663697,0.88270503,"('inefficient', 'efficient')",0.766637,0.882705,0.116068
61,0.6700581,0.5535964,"('illogical', 'logical')",0.6700581,0.5535964,-0.1164617
62,1.1691722,1.4735852,"('incompetent', 'brilliant')",1.1691722,1.4735852,0.304413
63,0.7967144,0.8989567,"('unperceptive', 'insightful')",0.7967144,0.8989567,0.1022423
64,-6.311122,-6.193971,"('shy', 'confident')",-6.3111219,-6.1939712,0.1171507
65,0.35681736,0.51278514,"('insecure', 'secure')",0.3568174,0.5127851,0.1559677
66,-0.454536,-0.515494,"('inactive', 'active')",-0.454536,-0.515494,-0.060958
67,-0.7519206,-0.82768416,"('doubtful', 'determined')",-0.7519206,-0.8276842,-0.0757636
68,-0.7832421,-0.52439886,"('dependent', 'independent')",-0.7832421,-0.5243989,0.2588432
69,-1.7897928,-1.805639,"('lazy', 'industrious')",-1.7897928,-1.805639,-0.0158462
70,1.4598724,1.6194409,"('lethargic', 'energetic')",1.4598724,1.6194409,0.1595685
71,0.2562674,0.40008715,"('diffident', 'self-confident')",0.2562674,0.4000871,0.1438197
72,0.67187023,0.8312806,"('unambitious', 'ambitious')",0.6718702,0.8312806,0.1594104
73,-2.801628,-2.5520473,"('helpless', 'self-reliant')",-2.8016281,-2.5520473,0.2495808
74,0.57429063,0.4709744,"('undedicated', 'dedicated')",0.5742906,0.4709744,-0.1033162
75,-1.3002636,-1.1612602,"('meek', 'impulsive')",-1.3002636,-1.1612602,0.1390034
76,0.5975544,0.5223413,"('anxious', 'daring')",0.5975544,0.5223413,-0.0752131
77,-0.9019715,-0.749181,"('unmotivated', 'motivated')",-0.9019715,-0.749181,0.1527905
78,-0.7097652,-0.7213011,"('nonresilient', 'resilient')",-0.7097652,-0.7213011,-0.0115359
79,-0.39015278,-0.42326868,"('wavering', 'unwavering')",-0.3901528,-0.4232687,-0.0331159
80,0.24090107,0.22080588,"('dominated', 'dominating')",0.2409011,0.2208059,-0.0200952
81,0.11389034,0.1266596,"('submissive', 'aggressive')",0.1138903,0.1266596,0.0127693
82,6.2710185,6.6620774,"('poor', 'rich')",6.2710185,6.6620774,0.3910589
83,-0.5036792,-0.48627976,"('powerless', 'powerful')",-0.5036792,-0.4862798,0.0173994
84,0.25290266,0.3138144,"('inferior', 'superior')",0.2529027,0.3138144,0.0609117
85,-0.75537974,-0.9392366,"('insignificant', 'prestigious')",-0.7553797,-0.9392366,-0.1838569
86,1.0560153,1.0123676,"('uninfluential', 'influential')",1.0560153,1.0123676,-0.0436477
87,0.43309394,0.81360394,"('unsuccessful', 'successful')",0.4330939,0.8136039,0.38051
88,0.13952045,0.16921099,"('low', 'eminent')",0.1395205,0.169211,0.0296905
