,nucleotidase_male,nucleotidase_female,tuple,average_male,average_female,female-male
45,-1.290957,-1.4237214,"('incompetent', 'competent')",-1.290957,-1.4237214,-0.1327644
46,-1.1811904,-1.2784225,"('uncompetitive', 'competitive')",-1.1811904,-1.2784225,-0.0972321
47,0.63547814,0.6516454,"('stupid', 'smart')",0.6354781,0.6516454,0.0161673
48,-0.1433009,-0.06814845,"('unintelligent', 'intelligent')",-0.1433009,-0.0681484,0.0751525
49,0.22247498,0.26850575,"('unable', 'able')",0.222475,0.2685058,0.0460308
50,0.2597383,0.23620439,"('clumsy', 'skillful')",0.2597383,0.2362044,-0.0235339
51,-0.7216758,-0.7588824,"('uneducated', 'educated')",-0.7216758,-0.7588824,-0.0372066
52,1.1430404,0.933478,"('irrational', 'rational')",1.1430404,0.933478,-0.2095624
53,-1.2146751,-1.4073251,"('uncreative', 'creative')",-1.2146751,-1.4073251,-0.19265
54,-0.053942397,-0.25445986,"('incapable', 'capable')",-0.0539424,-0.2544599,-0.2005175
55,-1.7810723,-1.7081596,"('incompetent', 'clever')",-1.7810723,-1.7081596,0.0729127
56,-0.84977067,-0.8322342,"('impractical', 'practical')",-0.8497707,-0.8322342,0.0175365
57,-1.6591824,-1.8145795,"('unimaginative', 'imaginative')",-1.6591824,-1.8145795,-0.1553971
58,0.025274914,-0.046963755,"('undiscriminating', 'discriminating')",0.0252749,-0.0469638,-0.0722387
59,0.66344374,0.5586754,"('foolish', 'wise')",0.6634437,0.5586754,-0.1047683
60,-1.3672515,-1.2018667,"('inefficient', 'efficient')",-1.3672515,-1.2018667,0.1653848
61,-0.26394755,-0.40599373,"('illogical', 'logical')",-0.2639475,-0.4059937,-0.1420462
62,-0.8803558,-0.8228164,"('incompetent', 'brilliant')",-0.8803558,-0.8228164,0.0575394
63,-0.39749038,-0.47968763,"('unperceptive', 'insightful')",-0.3974904,-0.4796876,-0.0821972
64,-1.1311857,-1.0923645,"('shy', 'confident')",-1.1311857,-1.0923645,0.0388212
65,-1.7274712,-1.6640152,"('insecure', 'secure')",-1.7274712,-1.6640152,0.063456
66,-0.3761942,-0.47593278,"('inactive', 'active')",-0.3761942,-0.4759328,-0.0997386
67,-0.4255915,-0.2993827,"('doubtful', 'determined')",-0.4255915,-0.2993827,0.1262088
68,-0.29931352,-0.20471257,"('dependent', 'independent')",-0.2993135,-0.2047126,0.0946009
69,2.3999057,2.3084693,"('lazy', 'industrious')",2.3999057,2.3084693,-0.0914364
70,-0.9894654,-1.0960469,"('lethargic', 'energetic')",-0.9894654,-1.0960469,-0.1065815
71,0.93028164,0.8426163,"('diffident', 'self-confident')",0.9302816,0.8426163,-0.0876653
72,-1.0829669,-1.0105169,"('unambitious', 'ambitious')",-1.0829669,-1.0105169,0.07245
73,0.39526963,0.40466273,"('helpless', 'self-reliant')",0.3952696,0.4046627,0.0093931
74,-0.04874199,-0.1720118,"('undedicated', 'dedicated')",-0.048742,-0.1720118,-0.1232698
75,0.4946821,0.50055045,"('meek', 'impulsive')",0.4946821,0.5005504,0.0058683
76,-1.767911,-1.6121899,"('anxious', 'daring')",-1.767911,-1.6121899,0.1557211
77,-0.95820457,-0.8592399,"('unmotivated', 'motivated')",-0.9582046,-0.8592399,0.0989647
78,0.43240067,0.3847213,"('nonresilient', 'resilient')",0.4324007,0.3847213,-0.0476794
79,0.114257306,0.03885856,"('wavering', 'unwavering')",0.1142573,0.0388586,-0.0753987
80,-0.7583647,-0.6105232,"('dominated', 'dominating')",-0.7583647,-0.6105232,0.1478415
81,-1.1348152,-1.0115238,"('submissive', 'aggressive')",-1.1348152,-1.0115238,0.1232914
82,0.25412995,0.18599078,"('poor', 'rich')",0.2541299,0.1859908,-0.0681391
83,0.21792735,0.23426425,"('powerless', 'powerful')",0.2179274,0.2342643,0.0163369
84,0.10060161,0.12204361,"('inferior', 'superior')",0.1006016,0.1220436,0.021442
85,1.7963578,1.6660904,"('insignificant', 'prestigious')",1.7963578,1.6660904,-0.1302674
86,-1.3256912,-1.5704851,"('uninfluential', 'influential')",-1.3256912,-1.5704851,-0.2447939
87,0.24197838,0.22927108,"('unsuccessful', 'successful')",0.2419784,0.2292711,-0.0127073
88,0.33792794,0.22693738,"('low', 'eminent')",0.3379279,0.2269374,-0.1109905
