,lesson_male,lesson_female,tuple,average_male,average_female,female-male
50,-0.21027619,-0.23260602,"('clumsy', 'skillful')",-0.2102762,-0.232606,-0.0223298
51,0.41080576,0.43272194,"('uneducated', 'educated')",0.4108058,0.4327219,0.0219161
52,-0.48881847,-0.6877575,"('irrational', 'rational')",-0.4888185,-0.6877575,-0.198939
53,-0.033231404,-0.08292309,"('uncreative', 'creative')",-0.0332314,-0.0829231,-0.0496917
54,0.9158936,1.0543041,"('incapable', 'capable')",0.9158936,1.0543041,0.1384105
55,0.9838903,1.0245128,"('incompetent', 'clever')",0.9838903,1.0245128,0.0406225
56,0.7359048,0.770591,"('impractical', 'practical')",0.7359048,0.770591,0.0346862
57,-2.03941,-2.1886005,"('unimaginative', 'imaginative')",-2.0394101,-2.1886005,-0.1491904
58,0.20266216,0.06825665,"('undiscriminating', 'discriminating')",0.2026622,0.0682566,-0.1344056
59,-0.13191554,-0.14661363,"('foolish', 'wise')",-0.1319155,-0.1466136,-0.0146981
60,0.8832746,1.1499101,"('inefficient', 'efficient')",0.8832746,1.1499101,0.2666355
61,0.43007728,0.2688654,"('illogical', 'logical')",0.4300773,0.2688654,-0.1612119
62,0.96005225,1.0917572,"('incompetent', 'brilliant')",0.9600523,1.0917572,0.1317049
63,0.15847284,0.24304625,"('unperceptive', 'insightful')",0.1584728,0.2430463,0.0845735
64,-5.474954,-5.5170393,"('shy', 'confident')",-5.4749541,-5.5170393,-0.0420852
65,0.8906593,0.9791518,"('insecure', 'secure')",0.8906593,0.9791518,0.0884925
66,0.11050557,-0.10995244,"('inactive', 'active')",0.1105056,-0.1099524,-0.220458
67,-0.4161443,-0.3000887,"('doubtful', 'determined')",-0.4161443,-0.3000887,0.1160556
68,-0.7782401,-0.6333638,"('dependent', 'independent')",-0.7782401,-0.6333638,0.1448763
69,-1.9769839,-2.0568953,"('lazy', 'industrious')",-1.9769839,-2.0568953,-0.0799114
70,1.8037055,1.7265546,"('lethargic', 'energetic')",1.8037055,1.7265546,-0.0771509
71,0.5692996,0.50641114,"('diffident', 'self-confident')",0.5692996,0.5064111,-0.0628885
72,0.98127013,1.1182128,"('unambitious', 'ambitious')",0.9812701,1.1182128,0.1369427
73,-2.8745093,-2.881316,"('helpless', 'self-reliant')",-2.8745093,-2.8813159,-0.0068066
74,0.13424417,-0.004977241,"('undedicated', 'dedicated')",0.1342442,-0.0049772,-0.1392214
75,-0.78459495,-0.71325994,"('meek', 'impulsive')",-0.784595,-0.7132599,0.0713351
76,0.833319,0.8971527,"('anxious', 'daring')",0.833319,0.8971527,0.0638337
77,-1.1409321,-0.94978446,"('unmotivated', 'motivated')",-1.1409321,-0.9497845,0.1911476
78,-0.84404814,-0.84536487,"('nonresilient', 'resilient')",-0.8440481,-0.8453649,-0.0013168
79,-0.70553404,-0.737473,"('wavering', 'unwavering')",-0.705534,-0.737473,-0.031939
80,0.10997468,-0.0047555678,"('dominated', 'dominating')",0.1099747,-0.0047556,-0.1147303
81,0.40768218,0.52291715,"('submissive', 'aggressive')",0.4076822,0.5229172,0.115235
82,6.1137094,6.3331523,"('poor', 'rich')",6.1137094,6.3331523,0.2194429
83,-0.2313129,-0.23510452,"('powerless', 'powerful')",-0.2313129,-0.2351045,-0.0037916
84,0.08054654,0.10818581,"('inferior', 'superior')",0.0805465,0.1081858,0.0276393
85,-1.3747659,-1.5213765,"('insignificant', 'prestigious')",-1.3747659,-1.5213765,-0.1466106
86,0.4705075,0.39389762,"('uninfluential', 'influential')",0.4705075,0.3938976,-0.0766099
87,-0.280136,-0.26607263,"('unsuccessful', 'successful')",-0.280136,-0.2660726,0.0140634
88,-0.14452334,-0.088890776,"('low', 'eminent')",-0.1445233,-0.0888908,0.0556325
