,hearsay_male,hearsay_female,tuple,average_male,average_female,female-male
41,-0.15933311,-0.28102502,"('unforgiving', 'forgiving')",-0.1593331,-0.281025,-0.1216919
42,-1.2393421,-1.2222726,"('unreliable', 'reliable')",-1.2393421,-1.2222726,0.0170695
43,-0.8603497,-0.90137196,"('irresponsible', 'responsible')",-0.8603497,-0.901372,-0.0410223
44,-0.9414638,-0.8684704,"('prejudiced', 'unprejudiced')",-0.9414638,-0.8684704,0.0729934
45,-0.6494305,-0.6982077,"('incompetent', 'competent')",-0.6494305,-0.6982077,-0.0487772
46,-0.42613164,-0.505221,"('uncompetitive', 'competitive')",-0.4261316,-0.505221,-0.0790894
47,2.5146706,2.5577657,"('stupid', 'smart')",2.5146706,2.5577657,0.0430951
48,0.03037469,-0.04611905,"('unintelligent', 'intelligent')",0.0303747,-0.046119,-0.0764937
49,-0.10718563,-0.0065020854,"('unable', 'able')",-0.1071856,-0.0065021,0.1006835
50,-0.91704565,-0.89241797,"('clumsy', 'skillful')",-0.9170457,-0.892418,0.0246277
51,-0.23789692,-0.32870597,"('uneducated', 'educated')",-0.2378969,-0.328706,-0.0908091
52,0.1539843,0.13378029,"('irrational', 'rational')",0.1539843,0.1337803,-0.020204
53,-0.06471141,-0.09731312,"('uncreative', 'creative')",-0.0647114,-0.0973131,-0.0326017
54,0.42440554,0.4892061,"('incapable', 'capable')",0.4244055,0.4892061,0.0648006
55,-0.40520698,-0.45284182,"('incompetent', 'clever')",-0.405207,-0.4528418,-0.0476348
56,0.23214963,0.11769247,"('impractical', 'practical')",0.2321496,0.1176925,-0.1144571
57,-1.8703684,-1.9387236,"('unimaginative', 'imaginative')",-1.8703684,-1.9387236,-0.0683552
58,0.7887365,0.7098996,"('undiscriminating', 'discriminating')",0.7887365,0.7098996,-0.0788369
59,0.124269694,0.2196385,"('foolish', 'wise')",0.1242697,0.2196385,0.0953688
60,-0.30616385,-0.42799237,"('inefficient', 'efficient')",-0.3061638,-0.4279924,-0.1218286
61,0.7725141,0.63909566,"('illogical', 'logical')",0.7725141,0.6390957,-0.1334184
62,-0.22234613,-0.2059918,"('incompetent', 'brilliant')",-0.2223461,-0.2059918,0.0163543
63,-0.036726516,0.007168537,"('unperceptive', 'insightful')",-0.0367265,0.0071685,0.043895
64,-3.0707362,-3.1258087,"('shy', 'confident')",-3.0707362,-3.1258087,-0.0550725
65,-0.5480069,-0.67408603,"('insecure', 'secure')",-0.5480069,-0.674086,-0.1260791
66,-0.42034036,-0.31391975,"('inactive', 'active')",-0.4203404,-0.3139198,0.1064206
67,-0.6358471,-0.6808527,"('doubtful', 'determined')",-0.6358471,-0.6808527,-0.0450056
68,0.26347655,0.27971336,"('dependent', 'independent')",0.2634766,0.2797134,0.0162368
69,0.24943776,0.37397778,"('lazy', 'industrious')",0.2494378,0.3739778,0.12454
70,-0.9875412,-1.0308032,"('lethargic', 'energetic')",-0.9875412,-1.0308032,-0.043262
71,0.5062423,0.5614242,"('diffident', 'self-confident')",0.5062423,0.5614242,0.0551819
72,-1.4385327,-1.4985753,"('unambitious', 'ambitious')",-1.4385327,-1.4985753,-0.0600426
73,-1.6381149,-1.5425588,"('helpless', 'self-reliant')",-1.6381149,-1.5425588,0.0955561
74,-0.58069015,-0.6690443,"('undedicated', 'dedicated')",-0.5806901,-0.6690443,-0.0883542
75,-0.46965808,-0.36308736,"('meek', 'impulsive')",-0.4696581,-0.3630874,0.1065707
76,0.24499986,0.24899384,"('anxious', 'daring')",0.2449999,0.2489938,0.0039939
77,-0.62264067,-0.6434447,"('unmotivated', 'motivated')",-0.6226407,-0.6434447,-0.020804
78,0.22179456,0.21336554,"('nonresilient', 'resilient')",0.2217946,0.2133655,-0.0084291
79,-0.18304597,-0.0940731,"('wavering', 'unwavering')",-0.183046,-0.0940731,0.0889729
80,-0.25306535,-0.30775988,"('dominated', 'dominating')",-0.2530653,-0.3077599,-0.0546946
81,-0.5886904,-0.6520896,"('submissive', 'aggressive')",-0.5886904,-0.6520896,-0.0633992
82,2.3685796,2.4478312,"('poor', 'rich')",2.3685796,2.4478312,0.0792516
83,-0.122267604,-0.11871061,"('powerless', 'powerful')",-0.1222676,-0.1187106,0.003557
84,0.50555974,0.44863197,"('inferior', 'superior')",0.5055597,0.448632,-0.0569277
85,0.81941307,1.0240661,"('insignificant', 'prestigious')",0.8194131,1.0240661,0.204653
86,-0.36003894,-0.4768123,"('uninfluential', 'influential')",-0.3600389,-0.4768123,-0.1167734
87,0.21683322,0.2851765,"('unsuccessful', 'successful')",0.2168332,0.2851765,0.0683433
88,0.3932776,0.40280557,"('low', 'eminent')",0.3932776,0.4028056,0.009528
