,fan_male,fan_female,tuple,average_male,average_female,female-male
53,0.032132152,-0.06842649,"('uncreative', 'creative')",0.0321322,-0.0684265,-0.1005587
54,0.98230827,1.0255954,"('incapable', 'capable')",0.9823083,1.0255954,0.0432871
55,0.47903058,0.55979145,"('incompetent', 'clever')",0.4790306,0.5597914,0.0807608
56,-0.034566082,0.0019341744,"('impractical', 'practical')",-0.0345661,0.0019342,0.0365003
57,-2.7521234,-2.7563586,"('unimaginative', 'imaginative')",-2.7521234,-2.7563586,-0.0042352
58,0.14103907,0.16423464,"('undiscriminating', 'discriminating')",0.1410391,0.1642346,0.0231955
59,0.051460788,0.04458479,"('foolish', 'wise')",0.0514608,0.0445848,-0.006876
60,-0.39978707,-0.1433369,"('inefficient', 'efficient')",-0.3997871,-0.1433369,0.2564502
61,-0.07965952,-0.17583445,"('illogical', 'logical')",-0.0796595,-0.1758344,-0.0961749
62,-0.04596943,0.097871095,"('incompetent', 'brilliant')",-0.0459694,0.0978711,0.1438405
63,-0.66797215,-0.54036134,"('unperceptive', 'insightful')",-0.6679721,-0.5403613,0.1276108
64,-6.426798,-6.3688884,"('shy', 'confident')",-6.4267979,-6.3688884,0.0579095
65,-0.24097791,-0.054465704,"('insecure', 'secure')",-0.2409779,-0.0544657,0.1865122
66,0.11562577,-0.04364359,"('inactive', 'active')",0.1156258,-0.0436436,-0.1592694
67,-0.540062,-0.49142462,"('doubtful', 'determined')",-0.540062,-0.4914246,0.0486374
68,-0.88072425,-0.88421327,"('dependent', 'independent')",-0.8807243,-0.8842133,-0.003489
69,-1.6977146,-1.7887063,"('lazy', 'industrious')",-1.6977146,-1.7887063,-0.0909917
70,0.84813094,0.8732345,"('lethargic', 'energetic')",0.8481309,0.8732345,0.0251036
71,0.49797502,0.52433425,"('diffident', 'self-confident')",0.497975,0.5243343,0.0263593
72,0.42317665,0.60448873,"('unambitious', 'ambitious')",0.4231766,0.6044887,0.1813121
73,-2.562909,-2.5676205,"('helpless', 'self-reliant')",-2.5629089,-2.5676205,-0.0047116
74,-0.066479355,-0.1536906,"('undedicated', 'dedicated')",-0.0664794,-0.1536906,-0.0872112
75,-0.4597024,-0.4334789,"('meek', 'impulsive')",-0.4597024,-0.4334789,0.0262235
76,0.46656832,0.5309751,"('anxious', 'daring')",0.4665683,0.5309751,0.0644068
77,-1.740386,-1.5442004,"('unmotivated', 'motivated')",-1.740386,-1.5442004,0.1961856
78,-0.8748788,-0.8656324,"('nonresilient', 'resilient')",-0.8748788,-0.8656324,0.0092464
79,0.07004165,-0.013886657,"('wavering', 'unwavering')",0.0700416,-0.0138867,-0.0839283
80,-0.6018506,-0.65796345,"('dominated', 'dominating')",-0.6018506,-0.6579635,-0.0561129
81,-0.50242007,-0.3828535,"('submissive', 'aggressive')",-0.5024201,-0.3828535,0.1195666
82,6.0418878,6.1767344,"('poor', 'rich')",6.0418878,6.1767344,0.1348466
83,-0.51525795,-0.4529901,"('powerless', 'powerful')",-0.515258,-0.4529901,0.0622679
84,0.77509725,0.7413344,"('inferior', 'superior')",0.7750973,0.7413344,-0.0337629
85,0.14903444,-0.084601715,"('insignificant', 'prestigious')",0.1490344,-0.0846017,-0.2336361
86,0.016022168,-0.014252156,"('uninfluential', 'influential')",0.0160222,-0.0142522,-0.0302744
87,-0.6718651,-0.6365108,"('unsuccessful', 'successful')",-0.6718651,-0.6365108,0.0353543
88,0.00092366664,0.002624305,"('low', 'eminent')",0.0009237,0.0026243,0.0017006
