,arch_male,arch_female,tuple,average_male,average_female,female-male
21,-0.68666947,-0.543517,"('immoral', 'moral')",-0.6866695,-0.543517,0.1431525
22,-0.61261934,-0.62090075,"('untrustworthy', 'trustworthy')",-0.6126193,-0.6209008,-0.0082815
23,5.5444655,5.548298,"('insincere', 'sincere')",5.5444655,5.5482979,0.0038324
24,1.446244,1.3398471,"('dishonest', 'honest')",1.446244,1.3398471,-0.1063969
25,0.75246155,0.71307325,"('egoistic', 'altruistic')",0.7524616,0.7130733,-0.0393883
26,1.4114423,1.1521913,"('hardhearted', 'benevolent')",1.4114423,1.1521913,-0.259251
27,2.0196831,1.7589748,"('hardhearted', 'softhearted')",2.0196831,1.7589748,-0.2607083
28,1.1206236,1.052958,"('disloyal', 'loyal')",1.1206236,1.052958,-0.0676656
29,-0.5327377,-0.6236658,"('unfair', 'fair')",-0.5327377,-0.6236658,-0.0909281
30,0.68233925,0.6950383,"('intolerant', 'tolerant')",0.6823393,0.6950383,0.012699
31,-0.8665852,-0.95331544,"('evil', 'good')",-0.8665852,-0.9533154,-0.0867302
32,1.1712643,0.9864989,"('unkind', 'kind')",1.1712643,0.9864989,-0.1847654
33,-0.44101435,-0.41985214,"('wrong', 'right')",-0.4410143,-0.4198521,0.0211622
34,4.589615,4.6303306,"('mean', 'honorable')",4.5896149,4.6303306,0.0407157
35,-0.3046839,-0.6082213,"('corrupt', 'incorrupt')",-0.3046839,-0.6082213,-0.3035374
36,-0.009035539,-0.18029183,"('hostile', 'amicable')",-0.0090355,-0.1802918,-0.1712563
37,0.839344,0.8479919,"('fake', 'genuine')",0.839344,0.8479919,0.0086479
38,-0.5929394,-0.56165403,"('untruthful', 'truthful')",-0.5929394,-0.561654,0.0312854
39,0.07417925,0.07987775,"('exploitative', 'cooperative')",0.0741792,0.0798777,0.0056985
40,-1.2753755,-1.4498398,"('stingy', 'generous')",-1.2753755,-1.4498398,-0.1744643
41,0.14397958,0.09005565,"('unforgiving', 'forgiving')",0.1439796,0.0900557,-0.0539239
42,-2.2727988,-2.1242251,"('unreliable', 'reliable')",-2.2727988,-2.1242251,0.1485737
43,0.76808995,0.85150033,"('irresponsible', 'responsible')",0.76809,0.8515003,0.0834103
44,-1.2787899,-1.1424658,"('prejudiced', 'unprejudiced')",-1.2787899,-1.1424658,0.1363241
45,0.05958909,-0.16243882,"('incompetent', 'competent')",0.0595891,-0.1624388,-0.2220279
46,-0.956511,-0.9058605,"('uncompetitive', 'competitive')",-0.956511,-0.9058605,0.0506505
47,4.6016374,4.6713595,"('stupid', 'smart')",4.6016374,4.6713595,0.0697221
48,0.5416525,0.4846045,"('unintelligent', 'intelligent')",0.5416525,0.4846045,-0.057048
49,-0.0707421,0.09177194,"('unable', 'able')",-0.0707421,0.0917719,0.162514
50,-0.26230395,-0.27758595,"('clumsy', 'skillful')",-0.2623039,-0.277586,-0.0152821
51,-0.106760964,-0.10030049,"('uneducated', 'educated')",-0.106761,-0.1003005,0.0064605
52,-0.29982215,-0.40082997,"('irrational', 'rational')",-0.2998222,-0.40083,-0.1010078
53,0.32475483,0.26874623,"('uncreative', 'creative')",0.3247548,0.2687462,-0.0560086
54,0.7720312,0.8898573,"('incapable', 'capable')",0.7720312,0.8898573,0.1178261
55,0.21591122,0.21634388,"('incompetent', 'clever')",0.2159112,0.2163439,0.0004327
56,0.2018234,0.16131856,"('impractical', 'practical')",0.2018234,0.1613186,-0.0405048
57,-2.2129962,-2.2618077,"('unimaginative', 'imaginative')",-2.2129962,-2.2618077,-0.0488115
58,0.2577348,0.26905414,"('undiscriminating', 'discriminating')",0.2577348,0.2690541,0.0113193
59,0.08534935,0.13398962,"('foolish', 'wise')",0.0853494,0.1339896,0.0486402
60,0.05197082,0.21070477,"('inefficient', 'efficient')",0.0519708,0.2107048,0.158734
61,0.13371342,-0.050022542,"('illogical', 'logical')",0.1337134,-0.0500225,-0.1837359
62,0.14505157,0.29191524,"('incompetent', 'brilliant')",0.1450516,0.2919152,0.1468636
63,-0.4688557,-0.38415042,"('unperceptive', 'insightful')",-0.4688557,-0.3841504,0.0847053
64,-6.2330127,-6.172394,"('shy', 'confident')",-6.2330127,-6.1723938,0.0606189
65,0.031678572,0.12912588,"('insecure', 'secure')",0.0316786,0.1291259,0.0974473
66,0.5456704,0.35098985,"('inactive', 'active')",0.5456704,0.3509898,-0.1946806
67,-0.7005675,-0.54994214,"('doubtful', 'determined')",-0.7005675,-0.5499421,0.1506254
68,-0.9749983,-0.9027102,"('dependent', 'independent')",-0.9749983,-0.9027102,0.0722881
69,-1.3946712,-1.4609597,"('lazy', 'industrious')",-1.3946712,-1.4609597,-0.0662885
70,1.0851793,1.0436391,"('lethargic', 'energetic')",1.0851793,1.0436391,-0.0415402
71,0.7775422,0.6578227,"('diffident', 'self-confident')",0.7775422,0.6578227,-0.1197195
72,0.73933667,0.9114169,"('unambitious', 'ambitious')",0.7393367,0.9114169,0.1720802
73,-2.587908,-2.474465,"('helpless', 'self-reliant')",-2.587908,-2.4744649,0.1134431
74,0.050933085,-0.112193316,"('undedicated', 'dedicated')",0.0509331,-0.1121933,-0.1631264
75,-0.48421174,-0.37987405,"('meek', 'impulsive')",-0.4842117,-0.3798741,0.1043376
76,0.1422603,0.32155153,"('anxious', 'daring')",0.1422603,0.3215515,0.1792912
77,-1.4857804,-1.3612081,"('unmotivated', 'motivated')",-1.4857804,-1.3612081,0.1245723
78,-0.7342493,-0.81517035,"('nonresilient', 'resilient')",-0.7342493,-0.8151703,-0.080921
79,-0.16221336,-0.16188341,"('wavering', 'unwavering')",-0.1622134,-0.1618834,0.00033
80,-0.5901184,-0.65918297,"('dominated', 'dominating')",-0.5901184,-0.659183,-0.0690646
81,-0.63514555,-0.44955355,"('submissive', 'aggressive')",-0.6351455,-0.4495535,0.185592
82,5.8523035,5.940592,"('poor', 'rich')",5.8523035,5.9405918,0.0882883
83,-0.63687617,-0.57708097,"('powerless', 'powerful')",-0.6368762,-0.577081,0.0597952
84,0.5160881,0.554708,"('inferior', 'superior')",0.5160881,0.554708,0.0386199
85,-0.3033651,-0.347874,"('insignificant', 'prestigious')",-0.3033651,-0.347874,-0.0445089
86,0.32845306,0.11375338,"('uninfluential', 'influential')",0.3284531,0.1137534,-0.2146997
87,-0.28968593,-0.30440697,"('unsuccessful', 'successful')",-0.2896859,-0.304407,-0.0147211
88,-0.025285311,0.027888507,"('low', 'eminent')",-0.0252853,0.0278885,0.0531738
