,fox_male,fox_female,tuple,corp_male,corp_female,average_male,average_female,female-male
17,-0.851818,-0.7714329,"('nasty', 'nice')",-0.33720082,-0.28593346,-0.5945094,-0.5286832,0.0658262
18,-0.52994466,-0.540442,"('disagreeable', 'welcoming')",-0.6158247,-0.690763,-0.5728847,-0.6156025,-0.0427178
19,-1.0513179,-0.905041,"('inhospitable', 'hospitable')",-0.67691153,-0.6241155,-0.8641148,-0.7645782,0.0995366
20,0.2390455,0.22677365,"('rough', 'thoughtful')",1.1016138,1.1032156,0.6703296,0.6649946,-0.005335
21,1.59037,1.5513864,"('immoral', 'moral')",-0.39575276,-0.46996626,0.5973086,0.54071,-0.0565986
22,0.57410735,0.54255146,"('untrustworthy', 'trustworthy')",-0.9029349,-1.0028138,-0.1644138,-0.2301312,-0.0657174
23,1.0011637,1.0634651,"('insincere', 'sincere')",5.342109,5.3052,3.1716366,3.1843326,0.012696
24,1.0007783,0.9523722,"('dishonest', 'honest')",0.28679296,0.2556446,0.6437857,0.6040084,-0.0397773
25,0.09791565,0.18597227,"('egoistic', 'altruistic')",1.2439042,1.3279232,0.6709099,0.7569478,0.0860379
26,0.85026443,0.82551813,"('hardhearted', 'benevolent')",1.8942776,1.8422151,1.3722711,1.3338666,-0.0384045
27,0.101848036,0.11924144,"('hardhearted', 'softhearted')",0.72021025,0.75771064,0.4110292,0.438476,0.0274468
28,0.943732,0.9107703,"('disloyal', 'loyal')",1.2997078,1.1638364,1.1217198,1.0373033,-0.0844165
29,-0.17233953,-0.23726144,"('unfair', 'fair')",-0.25630385,-0.37622604,-0.2143217,-0.3067437,-0.092422
30,1.0444537,0.9827205,"('intolerant', 'tolerant')",0.8449149,0.7022249,0.9446843,0.8424727,-0.1022116
31,-1.9588541,-1.6745137,"('evil', 'good')",-0.8487972,-0.75836635,-1.4038256,-1.21644,0.1873856
32,0.6552674,0.53247154,"('unkind', 'kind')",0.43528324,0.24475116,0.5452753,0.3886113,-0.156664
33,-0.45672813,-0.4547693,"('wrong', 'right')",-0.62143403,-0.5851399,-0.5390811,-0.5199546,0.0191265
34,0.4971074,0.76666594,"('mean', 'honorable')",5.1346464,5.300847,2.815877,3.0337565,0.2178795
35,-2.047588,-2.0554519,"('corrupt', 'incorrupt')",-0.24191386,-0.19440232,-1.144751,-1.124927,0.019824
36,-1.7027736,-1.4953736,"('hostile', 'amicable')",-0.18669516,-0.20831329,-0.9447343,-0.8518435,0.0928908
37,-0.22732148,-0.15030864,"('fake', 'genuine')",-0.20658001,-0.13955411,-0.2169507,-0.1449314,0.0720193
38,-0.4148657,-0.3154114,"('untruthful', 'truthful')",-0.3608382,-0.35280913,-0.387852,-0.3341103,0.0537417
39,1.6427284,1.6382473,"('exploitative', 'cooperative')",0.11717744,0.16235162,0.879953,0.9002994,0.0203464
40,-1.0454011,-1.0132865,"('stingy', 'generous')",-1.8275812,-1.8973454,-1.4364911,-1.4553159,-0.0188248
41,-0.37932852,-0.27165928,"('unforgiving', 'forgiving')",-0.06799531,-0.19314088,-0.2236619,-0.2324001,-0.0087382
42,0.41599762,0.33367282,"('unreliable', 'reliable')",-3.1343486,-3.25695,-1.3591754,-1.4616386,-0.1024632
43,0.9326168,1.0237755,"('irresponsible', 'responsible')",0.34543443,0.32435974,0.6390256,0.6740676,0.035042
44,-0.86638665,-0.835123,"('prejudiced', 'unprejudiced')",-1.251504,-1.2315291,-1.0589453,-1.033326,0.0256193
45,-0.37006506,-0.2364434,"('incompetent', 'competent')",-0.30245027,-0.40647015,-0.3362577,-0.3214568,0.0148009
46,0.42976046,0.43951935,"('uncompetitive', 'competitive')",-0.71228707,-0.8017139,-0.1412633,-0.1810973,-0.039834
47,0.17575097,0.30958793,"('stupid', 'smart')",4.74331,4.888825,2.4595304,2.5992064,0.139676
48,0.8995089,0.8895157,"('unintelligent', 'intelligent')",0.63148767,0.6132065,0.7654983,0.7513611,-0.0141372
49,0.20108145,0.3051744,"('unable', 'able')",-0.11146499,-0.09015984,0.0448082,0.1075073,0.0626991
50,-0.9526227,-0.9772571,"('clumsy', 'skillful')",-0.0012705848,-0.12224221,-0.4769467,-0.5497496,-0.0728029
51,-0.2846867,-0.5260929,"('uneducated', 'educated')",0.3912403,0.219428,0.0532768,-0.1533324,-0.2066092
52,-1.0132967,-1.0051647,"('irrational', 'rational')",0.04207742,0.031972587,-0.4856097,-0.4865961,-0.0009864
53,-0.45802456,-0.4261604,"('uncreative', 'creative')",0.19400969,0.14566661,-0.1320074,-0.1402469,-0.0082395
54,0.41582924,0.44833207,"('incapable', 'capable')",0.58735424,0.6440809,0.5015917,0.5462065,0.0446148
55,1.4179821,1.3722314,"('incompetent', 'clever')",0.2781734,0.18082643,0.8480778,0.7765289,-0.0715489
56,1.8949766,1.8199692,"('impractical', 'practical')",-0.3261173,-0.45449272,0.7844297,0.6827382,-0.1016915
57,0.36702487,0.38011917,"('unimaginative', 'imaginative')",-2.967951,-3.034443,-1.3004631,-1.3271619,-0.0266988
58,-0.10284744,-0.041380674,"('undiscriminating', 'discriminating')",0.4695841,0.39718816,0.1833683,0.1779037,-0.0054646
59,-0.30349776,-0.2386784,"('foolish', 'wise')",0.19087738,0.25660393,-0.0563102,0.0089628,0.065273
60,1.9325186,1.8463635,"('inefficient', 'efficient')",-0.22994424,-0.23269516,0.8512872,0.8068342,-0.044453
61,0.6563377,0.49195394,"('illogical', 'logical')",0.56982726,0.3897865,0.6130825,0.4408702,-0.1722123
62,1.5850816,1.6356195,"('incompetent', 'brilliant')",0.35976893,0.36214745,0.9724252,0.9988835,0.0264583
63,-0.36041346,-0.30356526,"('unperceptive', 'insightful')",0.33419743,0.29595563,-0.013108,-0.0038048,0.0093032
64,-0.6066371,-0.76911104,"('shy', 'confident')",-5.9322615,-6.0883617,-3.2694492,-3.4287364,-0.1592872
65,1.2221698,1.0481017,"('insecure', 'secure')",-0.26903784,-0.3544265,0.476566,0.3468376,-0.1297284
66,-0.73096263,-0.7481883,"('inactive', 'active')",0.32348925,0.40381175,-0.2037367,-0.1721883,0.0315484
67,-0.47393632,-0.61074865,"('doubtful', 'determined')",-0.49117708,-0.5356796,-0.4825567,-0.5732141,-0.0906574
68,-0.4896742,-0.5591134,"('dependent', 'independent')",-0.7198881,-0.749489,-0.6047812,-0.6543012,-0.04952
69,-1.4388335,-1.2781292,"('lazy', 'industrious')",-0.4720505,-0.34009233,-0.955442,-0.8091108,0.1463312
70,0.7139133,0.7109313,"('lethargic', 'energetic')",0.07260093,0.013697706,0.3932571,0.3623145,-0.0309426
71,0.07901442,0.21862626,"('diffident', 'self-confident')",0.39307073,0.3793269,0.2360426,0.2989766,0.062934
72,0.93708724,0.9005991,"('unambitious', 'ambitious')",-0.86455107,-0.8261613,0.0362681,0.0372189,0.0009508
73,0.15490022,0.15825751,"('helpless', 'self-reliant')",-2.8747127,-2.8686461,-1.3599062,-1.3551943,0.0047119
74,1.1479262,1.1117175,"('undedicated', 'dedicated')",-0.21224192,-0.3206084,0.4678422,0.3955545,-0.0722877
75,-0.5901008,-0.45714256,"('meek', 'impulsive')",-0.53111124,-0.42707655,-0.560606,-0.4421096,0.1184964
76,1.4259506,1.3629174,"('anxious', 'daring')",-0.31100404,-0.32954028,0.5574733,0.5166886,-0.0407847
77,0.05725105,0.11949212,"('unmotivated', 'motivated')",-1.1482171,-1.0559301,-0.545483,-0.468219,0.077264
78,0.054562546,0.13994673,"('nonresilient', 'resilient')",0.045066867,0.06686696,0.0498147,0.1034068,0.0535921
79,-0.8085539,-0.726905,"('wavering', 'unwavering')",-0.35490066,-0.2982562,-0.5817273,-0.5125806,0.0691467
80,0.71925884,0.52743316,"('dominated', 'dominating')",-0.62425387,-0.6244307,0.0475025,-0.0484988,-0.0960013
81,1.269284,1.0998137,"('submissive', 'aggressive')",-0.87665844,-0.8866179,0.1963128,0.1065979,-0.0897149
82,-0.0015333481,0.061139464,"('poor', 'rich')",5.7277203,5.6856484,2.8630934,2.873394,0.0103006
83,0.33403224,0.23441824,"('powerless', 'powerful')",-0.5452458,-0.59342754,-0.1056068,-0.1795046,-0.0738978
84,0.5168169,0.4233254,"('inferior', 'superior')",1.1652727,1.1111722,0.8410448,0.7672488,-0.073796
85,-0.21156004,-0.025731988,"('insignificant', 'prestigious')",0.257365,0.2991039,0.0229025,0.136686,0.1137835
86,0.7743242,0.646454,"('uninfluential', 'influential')",-0.3074786,-0.45605853,0.2334228,0.0951977,-0.1382251
87,0.29725468,0.25047028,"('unsuccessful', 'successful')",1.3219881,1.3106861,0.8096214,0.7805782,-0.0290432
88,0.15153518,-0.0053341147,"('low', 'eminent')",-0.07425285,-0.1744319,0.0386412,-0.089883,-0.1285242
