,element_male,element_female,tuple,average_male,average_female,female-male
52,-0.5582284,-0.91443723,"('irrational', 'rational')",-0.5582284,-0.9144372,-0.3562088
53,0.27211848,0.20041585,"('uncreative', 'creative')",0.2721185,0.2004158,-0.0717027
54,0.8942669,0.99943334,"('incapable', 'capable')",0.8942669,0.9994333,0.1051664
55,0.6994901,0.94475,"('incompetent', 'clever')",0.6994901,0.94475,0.2452599
56,0.32458642,0.46604586,"('impractical', 'practical')",0.3245864,0.4660459,0.1414595
57,-2.410474,-2.4102461,"('unimaginative', 'imaginative')",-2.4104741,-2.4102461,0.000228
58,0.56008667,0.4816249,"('undiscriminating', 'discriminating')",0.5600867,0.4816249,-0.0784618
59,-0.55812925,-0.6640284,"('foolish', 'wise')",-0.5581293,-0.6640284,-0.1058991
60,0.47101158,0.9556791,"('inefficient', 'efficient')",0.4710116,0.9556791,0.4846675
61,0.17724971,0.10032497,"('illogical', 'logical')",0.1772497,0.100325,-0.0769247
62,0.5345294,0.8405422,"('incompetent', 'brilliant')",0.5345294,0.8405422,0.3060128
63,-0.088684976,0.10880647,"('unperceptive', 'insightful')",-0.088685,0.1088065,0.1974915
64,-6.660993,-6.52001,"('shy', 'confident')",-6.6609931,-6.52001,0.1409831
65,0.18475558,0.4089155,"('insecure', 'secure')",0.1847556,0.4089155,0.2241599
66,0.19473082,0.017083079,"('inactive', 'active')",0.1947308,0.0170831,-0.1776477
67,-0.65464085,-0.5290584,"('doubtful', 'determined')",-0.6546409,-0.5290584,0.1255825
68,-0.824613,-0.63985544,"('dependent', 'independent')",-0.824613,-0.6398554,0.1847576
69,-1.9075243,-2.0856452,"('lazy', 'industrious')",-1.9075243,-2.0856452,-0.1781209
70,1.3911018,1.5596693,"('lethargic', 'energetic')",1.3911018,1.5596693,0.1685675
71,0.504078,0.3929395,"('diffident', 'self-confident')",0.504078,0.3929395,-0.1111385
72,0.9602948,1.0847682,"('unambitious', 'ambitious')",0.9602948,1.0847682,0.1244734
73,-3.0084155,-3.0102627,"('helpless', 'self-reliant')",-3.0084155,-3.0102627,-0.0018472
74,0.26875165,0.15661307,"('undedicated', 'dedicated')",0.2687517,0.1566131,-0.1121386
75,-0.7549664,-0.7799242,"('meek', 'impulsive')",-0.7549664,-0.7799242,-0.0249578
76,0.65547734,0.9011494,"('anxious', 'daring')",0.6554773,0.9011494,0.2456721
77,-1.5854498,-1.264278,"('unmotivated', 'motivated')",-1.5854498,-1.2642781,0.3211717
78,-0.9435952,-0.8237658,"('nonresilient', 'resilient')",-0.9435952,-0.8237658,0.1198294
79,-0.5048951,-0.6853265,"('wavering', 'unwavering')",-0.5048951,-0.6853265,-0.1804314
80,0.033649877,0.12087986,"('dominated', 'dominating')",0.0336499,0.1208799,0.08723
81,-0.11381501,0.17253587,"('submissive', 'aggressive')",-0.113815,0.1725359,0.2863509
82,6.593444,6.7199907,"('poor', 'rich')",6.5934439,6.7199907,0.1265468
83,-0.31945297,-0.25415367,"('powerless', 'powerful')",-0.319453,-0.2541537,0.0652993
84,0.1126732,0.18169798,"('inferior', 'superior')",0.1126732,0.181698,0.0690248
85,-1.0953246,-1.3810817,"('insignificant', 'prestigious')",-1.0953246,-1.3810817,-0.2857571
86,0.44422457,0.48319066,"('uninfluential', 'influential')",0.4442246,0.4831907,0.0389661
87,-0.24622215,-0.20249549,"('unsuccessful', 'successful')",-0.2462222,-0.2024955,0.0437267
88,0.03250545,0.12347593,"('low', 'eminent')",0.0325054,0.1234759,0.0909705
