,boat_male,boat_female,tuple,average_male,average_female,female-male
25,1.3627875,1.2369047,"('egoistic', 'altruistic')",1.3627875,1.2369047,-0.1258828
26,1.3679835,1.2963771,"('hardhearted', 'benevolent')",1.3679835,1.2963771,-0.0716064
27,1.2603307,1.0741676,"('hardhearted', 'softhearted')",1.2603307,1.0741676,-0.1861631
28,1.3818003,1.378375,"('disloyal', 'loyal')",1.3818003,1.3783751,-0.0034252
29,0.10257395,-0.08910057,"('unfair', 'fair')",0.102574,-0.0891006,-0.1916746
30,0.35756397,0.50109065,"('intolerant', 'tolerant')",0.357564,0.5010906,0.1435266
31,-0.25213465,-0.61839837,"('evil', 'good')",-0.2521347,-0.6183984,-0.3662637
32,0.94117343,1.0414671,"('unkind', 'kind')",0.9411734,1.0414671,0.1002937
33,0.23872414,0.07038906,"('wrong', 'right')",0.2387241,0.0703891,-0.168335
34,4.2553105,4.511085,"('mean', 'honorable')",4.2553105,4.511085,0.2557745
35,-0.3731706,-0.68293417,"('corrupt', 'incorrupt')",-0.3731706,-0.6829342,-0.3097636
36,0.22546487,-0.06367393,"('hostile', 'amicable')",0.2254649,-0.0636739,-0.2891388
37,0.7071373,0.589205,"('fake', 'genuine')",0.7071373,0.589205,-0.1179323
38,-0.009804875,0.0076452717,"('untruthful', 'truthful')",-0.0098049,0.0076453,0.0174502
39,0.23418042,0.21261428,"('exploitative', 'cooperative')",0.2341804,0.2126143,-0.0215661
40,-1.6353406,-1.807819,"('stingy', 'generous')",-1.6353406,-1.807819,-0.1724784
41,0.6475535,0.6295846,"('unforgiving', 'forgiving')",0.6475535,0.6295846,-0.0179689
42,-2.6442416,-2.7721295,"('unreliable', 'reliable')",-2.6442416,-2.7721295,-0.1278879
43,0.6916312,0.75512815,"('irresponsible', 'responsible')",0.6916312,0.7551281,0.0634969
44,-1.5735972,-1.6379284,"('prejudiced', 'unprejudiced')",-1.5735972,-1.6379284,-0.0643312
45,0.43997067,0.32991135,"('incompetent', 'competent')",0.4399707,0.3299114,-0.1100593
46,-1.5793017,-1.4052255,"('uncompetitive', 'competitive')",-1.5793017,-1.4052255,0.1740762
47,4.7939963,5.071133,"('stupid', 'smart')",4.7939963,5.0711331,0.2771368
48,-0.05348201,0.060114358,"('unintelligent', 'intelligent')",-0.053482,0.0601144,0.1135964
49,-0.37161517,-0.295812,"('unable', 'able')",-0.3716152,-0.295812,0.0758032
50,-0.47645342,-0.4411386,"('clumsy', 'skillful')",-0.4764534,-0.4411386,0.0353148
51,-0.37874138,-0.16831268,"('uneducated', 'educated')",-0.3787414,-0.1683127,0.2104287
52,0.8547936,0.51230925,"('irrational', 'rational')",0.8547936,0.5123093,-0.3424843
53,0.22739086,0.19072095,"('uncreative', 'creative')",0.2273909,0.1907209,-0.03667
54,1.0267406,1.1085451,"('incapable', 'capable')",1.0267406,1.1085451,0.0818045
55,0.17486373,0.29900187,"('incompetent', 'clever')",0.1748637,0.2990019,0.1241382
56,0.14577161,0.17253396,"('impractical', 'practical')",0.1457716,0.172534,0.0267624
57,-2.490779,-2.7104561,"('unimaginative', 'imaginative')",-2.4907789,-2.7104561,-0.2196772
58,-0.11628319,0.0008639321,"('undiscriminating', 'discriminating')",-0.1162832,0.0008639,0.1171471
59,0.55802006,0.45777738,"('foolish', 'wise')",0.5580201,0.4577774,-0.1002427
60,-0.6108123,-0.39247257,"('inefficient', 'efficient')",-0.6108123,-0.3924726,0.2183397
61,0.1553764,0.015828833,"('illogical', 'logical')",0.1553764,0.0158288,-0.1395476
62,0.21243174,0.3240062,"('incompetent', 'brilliant')",0.2124317,0.3240062,0.1115745
63,-0.154854,0.010143891,"('unperceptive', 'insightful')",-0.154854,0.0101439,0.1649979
64,-6.3218713,-6.5750546,"('shy', 'confident')",-6.3218713,-6.5750546,-0.2531833
65,-0.4189775,-0.26645955,"('insecure', 'secure')",-0.4189775,-0.2664596,0.1525179
66,0.25907782,0.08815437,"('inactive', 'active')",0.2590778,0.0881544,-0.1709234
67,0.09966962,0.11074931,"('doubtful', 'determined')",0.0996696,0.1107493,0.0110797
68,-1.6104275,-1.5255367,"('dependent', 'independent')",-1.6104275,-1.5255367,0.0848908
69,-1.1378365,-1.328135,"('lazy', 'industrious')",-1.1378365,-1.328135,-0.1902985
70,0.36232617,0.3669083,"('lethargic', 'energetic')",0.3623262,0.3669083,0.0045821
71,0.65035486,0.42951825,"('diffident', 'self-confident')",0.6503549,0.4295183,-0.2208366
72,0.31067365,0.4237266,"('unambitious', 'ambitious')",0.3106737,0.4237266,0.1130529
73,-3.1187756,-3.153787,"('helpless', 'self-reliant')",-3.1187756,-3.1537869,-0.0350113
74,0.15677094,-0.021424819,"('undedicated', 'dedicated')",0.1567709,-0.0214248,-0.1781957
75,-0.86823183,-0.8047139,"('meek', 'impulsive')",-0.8682318,-0.8047139,0.0635179
76,-0.50139475,-0.38825354,"('anxious', 'daring')",-0.5013947,-0.3882535,0.1131412
77,-1.4280431,-1.3125324,"('unmotivated', 'motivated')",-1.4280431,-1.3125324,0.1155107
78,-0.861654,-0.96497357,"('nonresilient', 'resilient')",-0.861654,-0.9649736,-0.1033196
79,0.33473995,0.32484958,"('wavering', 'unwavering')",0.33474,0.3248496,-0.0098904
80,-0.45579985,-0.47750798,"('dominated', 'dominating')",-0.4557998,-0.477508,-0.0217082
81,-0.9581487,-0.7330375,"('submissive', 'aggressive')",-0.9581487,-0.7330375,0.2251112
82,5.7516103,6.0503955,"('poor', 'rich')",5.7516103,6.0503955,0.2987852
83,-0.48223937,-0.4823768,"('powerless', 'powerful')",-0.4822394,-0.4823768,-0.0001374
84,0.4631251,0.39266947,"('inferior', 'superior')",0.4631251,0.3926695,-0.0704556
85,-0.122448504,-0.24046032,"('insignificant', 'prestigious')",-0.1224485,-0.2404603,-0.1180118
86,0.45725065,0.24468273,"('uninfluential', 'influential')",0.4572507,0.2446827,-0.212568
87,-0.08279031,-0.13853468,"('unsuccessful', 'successful')",-0.0827903,-0.1385347,-0.0557444
88,-0.45006627,-0.43979886,"('low', 'eminent')",-0.4500663,-0.4397989,0.0102674
