,paperwork_male,paperwork_female,tuple,average_male,average_female,female-male
52,-1.5234932,-1.5428466,"('irrational', 'rational')",-1.5234932,-1.5428466,-0.0193534
53,-0.25271058,-0.26072854,"('uncreative', 'creative')",-0.2527106,-0.2607285,-0.0080179
54,0.6376202,0.54558176,"('incapable', 'capable')",0.6376202,0.5455818,-0.0920384
55,1.2855583,1.1024894,"('incompetent', 'clever')",1.2855583,1.1024894,-0.1830689
56,1.8858342,1.8920593,"('impractical', 'practical')",1.8858342,1.8920593,0.0062251
57,-2.3472946,-2.4231036,"('unimaginative', 'imaginative')",-2.3472946,-2.4231036,-0.075809
58,0.6483025,0.7755225,"('undiscriminating', 'discriminating')",0.6483025,0.7755225,0.12722
59,-1.2287146,-1.1053609,"('foolish', 'wise')",-1.2287146,-1.1053609,0.1233537
60,1.9872657,1.9086919,"('inefficient', 'efficient')",1.9872657,1.9086919,-0.0785738
61,0.7291444,0.64757305,"('illogical', 'logical')",0.7291444,0.6475731,-0.0815713
62,1.5386535,1.3504378,"('incompetent', 'brilliant')",1.5386535,1.3504378,-0.1882157
63,1.3018425,1.2780206,"('unperceptive', 'insightful')",1.3018425,1.2780206,-0.0238219
64,-5.064365,-4.7429,"('shy', 'confident')",-5.0643649,-4.7428999,0.321465
65,0.6239184,0.56566495,"('insecure', 'secure')",0.6239184,0.5656649,-0.0582535
66,-0.8212076,-0.7781642,"('inactive', 'active')",-0.8212076,-0.7781642,0.0430434
67,-0.25392386,-0.14990853,"('doubtful', 'determined')",-0.2539239,-0.1499085,0.1040154
68,-1.1770319,-1.0990746,"('dependent', 'independent')",-1.1770319,-1.0990746,0.0779573
69,-2.3790083,-2.027152,"('lazy', 'industrious')",-2.3790083,-2.0271521,0.3518562
70,1.4602818,1.2430408,"('lethargic', 'energetic')",1.4602818,1.2430408,-0.217241
71,-0.2238571,-0.027342308,"('diffident', 'self-confident')",-0.2238571,-0.0273423,0.1965148
72,1.3094786,1.3939272,"('unambitious', 'ambitious')",1.3094786,1.3939272,0.0844486
73,-2.9305477,-2.7997184,"('helpless', 'self-reliant')",-2.9305477,-2.7997184,0.1308293
74,0.2634144,0.112708405,"('undedicated', 'dedicated')",0.2634144,0.1127084,-0.150706
75,-1.445192,-1.3723178,"('meek', 'impulsive')",-1.445192,-1.3723178,0.0728742
76,-0.23493929,-0.5876351,"('anxious', 'daring')",-0.2349393,-0.5876351,-0.3526958
77,-0.5961227,-0.57253087,"('unmotivated', 'motivated')",-0.5961227,-0.5725309,0.0235918
78,-0.43794814,-0.44100767,"('nonresilient', 'resilient')",-0.4379481,-0.4410077,-0.0030596
79,-1.0092623,-1.0025762,"('wavering', 'unwavering')",-1.0092623,-1.0025762,0.0066861
80,0.63233924,0.47625378,"('dominated', 'dominating')",0.6323392,0.4762538,-0.1560854
81,0.7733896,0.6255012,"('submissive', 'aggressive')",0.7733896,0.6255012,-0.1478884
82,5.761655,5.551209,"('poor', 'rich')",5.7616549,5.551209,-0.2104459
83,-0.46343294,-0.44008544,"('powerless', 'powerful')",-0.4634329,-0.4400854,0.0233475
84,0.0071249325,-0.009297671,"('inferior', 'superior')",0.0071249,-0.0092977,-0.0164226
85,-2.5622928,-2.464334,"('insignificant', 'prestigious')",-2.5622928,-2.464334,0.0979588
86,0.9883288,0.78086483,"('uninfluential', 'influential')",0.9883288,0.7808648,-0.207464
87,0.38927847,0.2677644,"('unsuccessful', 'successful')",0.3892785,0.2677644,-0.1215141
88,0.15922761,0.023837961,"('low', 'eminent')",0.1592276,0.023838,-0.1353896
