,instrumentation_male,instrumentation_female,tuple,average_male,average_female,female-male
27,1.8712258,1.6932676,"('hardhearted', 'softhearted')",1.8712258,1.6932676,-0.1779582
28,1.4651533,1.3337976,"('disloyal', 'loyal')",1.4651533,1.3337976,-0.1313557
29,-0.7355974,-0.82371426,"('unfair', 'fair')",-0.7355974,-0.8237143,-0.0881169
30,0.44723964,0.48926494,"('intolerant', 'tolerant')",0.4472396,0.4892649,0.0420253
31,-0.3867852,-0.38362408,"('evil', 'good')",-0.3867852,-0.3836241,0.0031611
32,0.9179212,0.8061755,"('unkind', 'kind')",0.9179212,0.8061755,-0.1117457
33,0.36452642,0.17228891,"('wrong', 'right')",0.3645264,0.1722889,-0.1922375
34,4.9907374,5.0730815,"('mean', 'honorable')",4.9907374,5.0730815,0.0823441
35,0.037008386,-0.15272653,"('corrupt', 'incorrupt')",0.0370084,-0.1527265,-0.1897349
36,0.44811592,0.30694726,"('hostile', 'amicable')",0.4481159,0.3069473,-0.1411686
37,0.6727424,0.7037303,"('fake', 'genuine')",0.6727424,0.7037303,0.0309879
38,0.25241742,0.14040884,"('untruthful', 'truthful')",0.2524174,0.1404088,-0.1120086
39,0.30837676,0.30298573,"('exploitative', 'cooperative')",0.3083768,0.3029857,-0.0053911
40,-1.5581336,-1.6465989,"('stingy', 'generous')",-1.5581336,-1.6465989,-0.0884653
41,0.21293457,0.07734752,"('unforgiving', 'forgiving')",0.2129346,0.0773475,-0.1355871
42,-3.6450481,-3.5034616,"('unreliable', 'reliable')",-3.6450481,-3.5034616,0.1415865
43,0.5191956,0.5270951,"('irresponsible', 'responsible')",0.5191956,0.5270951,0.0078995
44,-1.4714437,-1.3304007,"('prejudiced', 'unprejudiced')",-1.4714437,-1.3304007,0.141043
45,-0.7138081,-0.6809182,"('incompetent', 'competent')",-0.7138081,-0.6809182,0.0328899
46,-1.6859212,-1.6908014,"('uncompetitive', 'competitive')",-1.6859212,-1.6908014,-0.0048802
47,4.9189405,5.0527697,"('stupid', 'smart')",4.9189405,5.0527697,0.1338292
48,0.7094825,0.56375444,"('unintelligent', 'intelligent')",0.7094825,0.5637544,-0.1457281
49,-0.03436497,-0.019460432,"('unable', 'able')",-0.034365,-0.0194604,0.0149046
50,-0.006604191,-0.05613357,"('clumsy', 'skillful')",-0.0066042,-0.0561336,-0.0495294
51,0.031683058,0.05382902,"('uneducated', 'educated')",0.0316831,0.053829,0.0221459
52,0.1099068,-0.025589313,"('irrational', 'rational')",0.1099068,-0.0255893,-0.1354961
53,0.45193496,0.3897442,"('uncreative', 'creative')",0.451935,0.3897442,-0.0621908
54,0.994108,1.0645225,"('incapable', 'capable')",0.994108,1.0645225,0.0704145
55,-0.022920433,0.06824594,"('incompetent', 'clever')",-0.0229204,0.0682459,0.0911663
56,-0.054271936,-0.054014307,"('impractical', 'practical')",-0.0542719,-0.0540143,0.0002576
57,-3.6661503,-3.591779,"('unimaginative', 'imaginative')",-3.6661503,-3.591779,0.0743713
58,0.5618051,0.527263,"('undiscriminating', 'discriminating')",0.5618051,0.527263,-0.0345421
59,0.061152115,0.054949537,"('foolish', 'wise')",0.0611521,0.0549495,-0.0062026
60,-0.047295254,-0.0178647,"('inefficient', 'efficient')",-0.0472953,-0.0178647,0.0294306
61,0.45025995,0.203722,"('illogical', 'logical')",0.45026,0.203722,-0.246538
62,-0.29555976,-0.20131394,"('incompetent', 'brilliant')",-0.2955598,-0.2013139,0.0942459
63,-0.26615348,-0.2569375,"('unperceptive', 'insightful')",-0.2661535,-0.2569375,0.009216
64,-7.346545,-7.3542457,"('shy', 'confident')",-7.3465452,-7.3542457,-0.0077005
65,-0.58376944,-0.5419716,"('insecure', 'secure')",-0.5837694,-0.5419716,0.0417978
66,-0.17821714,-0.15313062,"('inactive', 'active')",-0.1782171,-0.1531306,0.0250865
67,-0.36072263,-0.3359637,"('doubtful', 'determined')",-0.3607226,-0.3359637,0.0247589
68,-0.6478938,-0.6792943,"('dependent', 'independent')",-0.6478938,-0.6792943,-0.0314005
69,-1.0993181,-1.2708291,"('lazy', 'industrious')",-1.0993181,-1.2708291,-0.171511
70,-0.46058553,-0.28286126,"('lethargic', 'energetic')",-0.4605855,-0.2828613,0.1777242
71,0.7981398,0.78532755,"('diffident', 'self-confident')",0.7981398,0.7853276,-0.0128122
72,0.83518344,0.8452024,"('unambitious', 'ambitious')",0.8351834,0.8452024,0.010019
73,-3.2245781,-3.1208138,"('helpless', 'self-reliant')",-3.2245781,-3.1208138,0.1037643
74,0.06573711,0.0059425533,"('undedicated', 'dedicated')",0.0657371,0.0059426,-0.0597945
75,-1.0898279,-0.9311539,"('meek', 'impulsive')",-1.0898279,-0.9311539,0.158674
76,-0.25096625,-0.078894064,"('anxious', 'daring')",-0.2509663,-0.0788941,0.1720722
77,-1.5572288,-1.5041435,"('unmotivated', 'motivated')",-1.5572288,-1.5041435,0.0530853
78,-0.36798587,-0.43419832,"('nonresilient', 'resilient')",-0.3679859,-0.4341983,-0.0662124
79,0.28316763,0.27270952,"('wavering', 'unwavering')",0.2831676,0.2727095,-0.0104581
80,-0.87993747,-0.8866242,"('dominated', 'dominating')",-0.8799375,-0.8866242,-0.0066867
81,-1.2426062,-1.048682,"('submissive', 'aggressive')",-1.2426062,-1.048682,0.1939242
82,5.7908154,6.055932,"('poor', 'rich')",5.7908154,6.055932,0.2651166
83,-0.5381501,-0.53010136,"('powerless', 'powerful')",-0.5381501,-0.5301014,0.0080487
84,0.865981,0.82224023,"('inferior', 'superior')",0.865981,0.8222402,-0.0437408
85,0.99656147,0.85132354,"('insignificant', 'prestigious')",0.9965615,0.8513235,-0.145238
86,-0.08486504,-0.18290193,"('uninfluential', 'influential')",-0.084865,-0.1829019,-0.0980369
87,-0.5481403,-0.4799498,"('unsuccessful', 'successful')",-0.5481403,-0.4799498,0.0681905
88,0.47525093,0.44141597,"('low', 'eminent')",0.4752509,0.441416,-0.0338349
