,shout_male,shout_female,tuple,average_male,average_female,female-male
30,1.122604,1.172376,"('intolerant', 'tolerant')",1.122604,1.172376,0.049772
31,-1.7332408,-1.8552995,"('evil', 'good')",-1.7332408,-1.8552995,-0.1220587
32,1.3060979,1.2068752,"('unkind', 'kind')",1.3060979,1.2068752,-0.0992227
33,-0.61551917,-0.6852435,"('wrong', 'right')",-0.6155192,-0.6852435,-0.0697243
34,3.8143532,4.1751204,"('mean', 'honorable')",3.8143532,4.1751204,0.3607672
35,-1.347788,-1.668132,"('corrupt', 'incorrupt')",-1.347788,-1.6681319,-0.3203439
36,-1.2967423,-1.4855652,"('hostile', 'amicable')",-1.2967423,-1.4855652,-0.1888229
37,1.0554745,1.0258635,"('fake', 'genuine')",1.0554745,1.0258635,-0.029611
38,-0.70617235,-0.59304285,"('untruthful', 'truthful')",-0.7061723,-0.5930429,0.1131294
39,0.51529557,0.55114985,"('exploitative', 'cooperative')",0.5152956,0.5511498,0.0358542
40,-0.8983762,-1.054514,"('stingy', 'generous')",-0.8983762,-1.0545141,-0.1561379
41,0.7494667,0.6008222,"('unforgiving', 'forgiving')",0.7494667,0.6008222,-0.1486445
42,-1.5167418,-1.6741,"('unreliable', 'reliable')",-1.5167418,-1.6741,-0.1573582
43,1.0803374,1.2391354,"('irresponsible', 'responsible')",1.0803374,1.2391354,0.158798
44,-1.0392034,-1.0377288,"('prejudiced', 'unprejudiced')",-1.0392034,-1.0377288,0.0014746
45,0.7988945,0.59583116,"('incompetent', 'competent')",0.7988945,0.5958312,-0.2030633
46,0.15589043,0.0972925,"('uncompetitive', 'competitive')",0.1558904,0.0972925,-0.0585979
47,4.464869,4.719681,"('stupid', 'smart')",4.464869,4.7196808,0.2548118
48,0.42348534,0.49849874,"('unintelligent', 'intelligent')",0.4234853,0.4984987,0.0750134
49,-0.5213194,-0.403621,"('unable', 'able')",-0.5213194,-0.403621,0.1176984
50,-0.6286445,-0.6448182,"('clumsy', 'skillful')",-0.6286445,-0.6448182,-0.0161737
51,0.71314543,0.7227739,"('uneducated', 'educated')",0.7131454,0.7227739,0.0096285
52,-0.51557016,-0.6900645,"('irrational', 'rational')",-0.5155702,-0.6900645,-0.1744943
53,-0.26690435,-0.3934112,"('uncreative', 'creative')",-0.2669044,-0.3934112,-0.1265068
54,0.5345968,0.63631946,"('incapable', 'capable')",0.5345968,0.6363195,0.1017227
55,1.3209157,1.360244,"('incompetent', 'clever')",1.3209157,1.360244,0.0393283
56,0.7086489,0.7176686,"('impractical', 'practical')",0.7086489,0.7176686,0.0090197
57,-1.2311373,-1.559703,"('unimaginative', 'imaginative')",-1.2311373,-1.559703,-0.3285657
58,0.42585665,0.3696463,"('undiscriminating', 'discriminating')",0.4258566,0.3696463,-0.0562103
59,-0.4257944,-0.41307944,"('foolish', 'wise')",-0.4257944,-0.4130794,0.012715
60,0.76432097,1.0255631,"('inefficient', 'efficient')",0.764321,1.0255631,0.2612421
61,0.48772982,0.30060548,"('illogical', 'logical')",0.4877298,0.3006055,-0.1871243
62,0.86425847,1.0967528,"('incompetent', 'brilliant')",0.8642585,1.0967528,0.2324943
63,0.31071782,0.41294536,"('unperceptive', 'insightful')",0.3107178,0.4129454,0.1022276
64,-5.2813206,-5.275976,"('shy', 'confident')",-5.2813206,-5.2759762,0.0053444
65,0.9031508,1.0797538,"('insecure', 'secure')",0.9031508,1.0797538,0.176603
66,-0.16765979,-0.33394158,"('inactive', 'active')",-0.1676598,-0.3339416,-0.1662818
67,-0.75452435,-0.646048,"('doubtful', 'determined')",-0.7545244,-0.646048,0.1084764
68,-0.84231013,-0.76508576,"('dependent', 'independent')",-0.8423101,-0.7650858,0.0772243
69,-2.2358885,-2.3379283,"('lazy', 'industrious')",-2.2358885,-2.3379283,-0.1020398
70,2.1526499,2.1075544,"('lethargic', 'energetic')",2.1526499,2.1075544,-0.0450955
71,0.044944808,0.060599886,"('diffident', 'self-confident')",0.0449448,0.0605999,0.0156551
72,0.9434742,1.2134824,"('unambitious', 'ambitious')",0.9434742,1.2134824,0.2700082
73,-2.6992736,-2.7374916,"('helpless', 'self-reliant')",-2.6992736,-2.7374916,-0.038218
74,0.49781466,0.2603704,"('undedicated', 'dedicated')",0.4978147,0.2603704,-0.2374443
75,-0.773947,-0.7534024,"('meek', 'impulsive')",-0.773947,-0.7534024,0.0205446
76,0.8337116,0.9136227,"('anxious', 'daring')",0.8337116,0.9136227,0.0799111
77,-1.2759751,-1.1288346,"('unmotivated', 'motivated')",-1.2759751,-1.1288346,0.1471405
78,-1.0225948,-1.0892347,"('nonresilient', 'resilient')",-1.0225948,-1.0892347,-0.0666399
79,-0.59481895,-0.6684474,"('wavering', 'unwavering')",-0.5948189,-0.6684474,-0.0736285
80,0.63011616,0.5703688,"('dominated', 'dominating')",0.6301162,0.5703688,-0.0597474
81,0.65895736,0.73566496,"('submissive', 'aggressive')",0.6589574,0.735665,0.0767076
82,5.818917,5.9452543,"('poor', 'rich')",5.8189168,5.9452543,0.1263375
83,-0.20011882,-0.1606605,"('powerless', 'powerful')",-0.2001188,-0.1606605,0.0394583
84,0.2567134,0.2481102,"('inferior', 'superior')",0.2567134,0.2481102,-0.0086032
85,-1.8020022,-1.9283985,"('insignificant', 'prestigious')",-1.8020022,-1.9283985,-0.1263963
86,1.0270827,0.8832639,"('uninfluential', 'influential')",1.0270827,0.8832639,-0.1438188
87,-0.13636646,-0.13066554,"('unsuccessful', 'successful')",-0.1363665,-0.1306655,0.005701
88,-0.006876437,-0.07570086,"('low', 'eminent')",-0.0068764,-0.0757009,-0.0688245
