,blanket_male,blanket_female,tuple,average_male,average_female,female-male
50,-0.4366355,-0.41338396,"('clumsy', 'skillful')",-0.4366355,-0.413384,0.0232515
51,1.1183424,1.2096953,"('uneducated', 'educated')",1.1183424,1.2096953,0.0913529
52,-0.2663131,-0.27751678,"('irrational', 'rational')",-0.2663131,-0.2775168,-0.0112037
53,-0.030442275,-0.087568976,"('uncreative', 'creative')",-0.0304423,-0.087569,-0.0571267
54,1.1565046,1.4073912,"('incapable', 'capable')",1.1565046,1.4073912,0.2508866
55,1.0904905,1.2655169,"('incompetent', 'clever')",1.0904905,1.2655169,0.1750264
56,0.59101397,0.82514954,"('impractical', 'practical')",0.591014,0.8251495,0.2341355
57,-2.7912965,-2.6506324,"('unimaginative', 'imaginative')",-2.7912965,-2.6506324,0.1406641
58,-0.12718627,-0.13497283,"('undiscriminating', 'discriminating')",-0.1271863,-0.1349728,-0.0077865
59,-0.295452,-0.31512752,"('foolish', 'wise')",-0.295452,-0.3151275,-0.0196755
60,0.8575232,0.9832265,"('inefficient', 'efficient')",0.8575232,0.9832265,0.1257033
61,0.46673113,0.39280593,"('illogical', 'logical')",0.4667311,0.3928059,-0.0739252
62,1.4122303,1.6815151,"('incompetent', 'brilliant')",1.4122303,1.6815151,0.2692848
63,0.5825215,0.7186726,"('unperceptive', 'insightful')",0.5825215,0.7186726,0.1361511
64,-6.4990544,-6.1606784,"('shy', 'confident')",-6.4990544,-6.1606784,0.338376
65,0.4146176,0.57535344,"('insecure', 'secure')",0.4146176,0.5753534,0.1607358
66,-0.62542874,-0.60373855,"('inactive', 'active')",-0.6254287,-0.6037385,0.0216902
67,-0.61367124,-0.6945103,"('doubtful', 'determined')",-0.6136712,-0.6945103,-0.0808391
68,-0.7244036,-0.59454453,"('dependent', 'independent')",-0.7244036,-0.5945445,0.1298591
69,-1.9740322,-1.9605274,"('lazy', 'industrious')",-1.9740322,-1.9605274,0.0135048
70,1.3805461,1.6070503,"('lethargic', 'energetic')",1.3805461,1.6070503,0.2265042
71,0.46219495,0.62950456,"('diffident', 'self-confident')",0.4621949,0.6295046,0.1673097
72,0.79078054,0.929481,"('unambitious', 'ambitious')",0.7907805,0.929481,0.1387005
73,-2.8043149,-2.64925,"('helpless', 'self-reliant')",-2.8043149,-2.64925,0.1550649
74,0.100352556,-0.0016344972,"('undedicated', 'dedicated')",0.1003526,-0.0016345,-0.1019871
75,-1.2574298,-1.1595162,"('meek', 'impulsive')",-1.2574298,-1.1595162,0.0979136
76,0.48029226,0.40055227,"('anxious', 'daring')",0.4802923,0.4005523,-0.07974
77,-1.2112176,-0.9602906,"('unmotivated', 'motivated')",-1.2112176,-0.9602906,0.250927
78,-0.66883683,-0.61865395,"('nonresilient', 'resilient')",-0.6688368,-0.618654,0.0501828
79,-0.5479314,-0.6260909,"('wavering', 'unwavering')",-0.5479314,-0.6260909,-0.0781595
80,0.41354674,0.50798315,"('dominated', 'dominating')",0.4135467,0.5079831,0.0944364
81,0.059400007,0.16644835,"('submissive', 'aggressive')",0.0594,0.1664484,0.1070484
82,6.61524,6.7912564,"('poor', 'rich')",6.6152401,6.7912564,0.1760163
83,-0.5124761,-0.3763629,"('powerless', 'powerful')",-0.5124761,-0.3763629,0.1361132
84,0.21655808,0.117470875,"('inferior', 'superior')",0.2165581,0.1174709,-0.0990872
85,-1.1428223,-1.386197,"('insignificant', 'prestigious')",-1.1428223,-1.386197,-0.2433747
86,0.58400834,0.65809304,"('uninfluential', 'influential')",0.5840083,0.658093,0.0740847
87,0.49233255,0.75840825,"('unsuccessful', 'successful')",0.4923325,0.7584082,0.2660757
88,-0.11143388,-0.07085574,"('low', 'eminent')",-0.1114339,-0.0708557,0.0405782
