,something_male,something_female,tuple,average_male,average_female,female-male
34,4.3832917,4.5566363,"('mean', 'honorable')",4.3832917,4.5566363,0.1733446
35,-0.9119292,-0.8764723,"('corrupt', 'incorrupt')",-0.9119292,-0.8764723,0.0354569
36,-0.6868316,-0.5608456,"('hostile', 'amicable')",-0.6868316,-0.5608456,0.125986
37,0.91959715,0.9543183,"('fake', 'genuine')",0.9195971,0.9543183,0.0347212
38,0.23185146,0.3016355,"('untruthful', 'truthful')",0.2318515,0.3016355,0.069784
39,-0.2701122,-0.2890507,"('exploitative', 'cooperative')",-0.2701122,-0.2890507,-0.0189385
40,-1.0985551,-1.1965752,"('stingy', 'generous')",-1.0985551,-1.1965752,-0.0980201
41,-0.19745842,-0.24226046,"('unforgiving', 'forgiving')",-0.1974584,-0.2422605,-0.0448021
42,-1.9515464,-1.9573047,"('unreliable', 'reliable')",-1.9515464,-1.9573047,-0.0057583
43,1.1595488,1.1015799,"('irresponsible', 'responsible')",1.1595488,1.1015799,-0.0579689
44,-1.7704349,-1.8090625,"('prejudiced', 'unprejudiced')",-1.7704349,-1.8090625,-0.0386276
45,0.6206576,0.574996,"('incompetent', 'competent')",0.6206576,0.574996,-0.0456616
46,-0.3723728,-0.41682556,"('uncompetitive', 'competitive')",-0.3723728,-0.4168256,-0.0444528
47,5.5955567,5.691772,"('stupid', 'smart')",5.5955567,5.691772,0.0962153
48,0.9633736,0.8708272,"('unintelligent', 'intelligent')",0.9633736,0.8708272,-0.0925464
49,0.6604071,0.80057013,"('unable', 'able')",0.6604071,0.8005701,0.140163
50,0.6752218,0.79385823,"('clumsy', 'skillful')",0.6752218,0.7938582,0.1186364
51,0.90514046,0.8418801,"('uneducated', 'educated')",0.9051405,0.8418801,-0.0632604
52,-0.44134557,-0.35986584,"('irrational', 'rational')",-0.4413456,-0.3598658,0.0814798
53,1.0436329,1.0815549,"('uncreative', 'creative')",1.0436329,1.0815549,0.037922
54,1.6360774,1.783564,"('incapable', 'capable')",1.6360774,1.783564,0.1474866
55,1.2895992,1.1487197,"('incompetent', 'clever')",1.2895992,1.1487197,-0.1408795
56,0.64688724,0.5499237,"('impractical', 'practical')",0.6468872,0.5499237,-0.0969635
57,-2.5753362,-2.6038742,"('unimaginative', 'imaginative')",-2.5753362,-2.6038742,-0.028538
58,-0.023088986,-0.008073658,"('undiscriminating', 'discriminating')",-0.023089,-0.0080737,0.0150153
59,0.27684593,0.44381,"('foolish', 'wise')",0.2768459,0.44381,0.1669641
60,0.4846654,0.3540754,"('inefficient', 'efficient')",0.4846654,0.3540754,-0.13059
61,0.41379815,0.30682188,"('illogical', 'logical')",0.4137982,0.3068219,-0.1069763
62,1.669328,1.5738089,"('incompetent', 'brilliant')",1.669328,1.5738089,-0.0955191
63,1.2825563,1.2683024,"('unperceptive', 'insightful')",1.2825563,1.2683024,-0.0142539
64,-5.1117887,-5.2438154,"('shy', 'confident')",-5.1117887,-5.2438154,-0.1320267
65,0.7197693,0.5443674,"('insecure', 'secure')",0.7197693,0.5443674,-0.1754019
66,0.3882655,0.44291058,"('inactive', 'active')",0.3882655,0.4429106,0.0546451
67,-0.72354805,-0.70008963,"('doubtful', 'determined')",-0.7235481,-0.7000896,0.0234585
68,-0.40623206,-0.41940686,"('dependent', 'independent')",-0.4062321,-0.4194069,-0.0131748
69,-1.0867145,-1.0078844,"('lazy', 'industrious')",-1.0867145,-1.0078844,0.0788301
70,1.5503675,1.4798428,"('lethargic', 'energetic')",1.5503675,1.4798428,-0.0705247
71,0.9173466,1.0950447,"('diffident', 'self-confident')",0.9173466,1.0950447,0.1776981
72,1.0152282,1.0113586,"('unambitious', 'ambitious')",1.0152282,1.0113586,-0.0038696
73,-2.6415734,-2.631183,"('helpless', 'self-reliant')",-2.6415734,-2.6311829,0.0103905
74,0.3154638,0.24808499,"('undedicated', 'dedicated')",0.3154638,0.248085,-0.0673788
75,-0.42877182,-0.31657505,"('meek', 'impulsive')",-0.4287718,-0.3165751,0.1121967
76,0.7227464,0.6075138,"('anxious', 'daring')",0.7227464,0.6075138,-0.1152326
77,-1.1821773,-1.202498,"('unmotivated', 'motivated')",-1.1821773,-1.202498,-0.0203207
78,-0.15049584,-0.129423,"('nonresilient', 'resilient')",-0.1504958,-0.129423,0.0210728
79,0.04513226,0.1676307,"('wavering', 'unwavering')",0.0451323,0.1676307,0.1224984
80,0.08709483,-0.018147625,"('dominated', 'dominating')",0.0870948,-0.0181476,-0.1052424
81,0.2692067,0.16876489,"('submissive', 'aggressive')",0.2692067,0.1687649,-0.1004418
82,6.556423,6.6696277,"('poor', 'rich')",6.5564232,6.6696277,0.1132045
83,-0.30931035,-0.2830546,"('powerless', 'powerful')",-0.3093103,-0.2830546,0.0262557
84,0.05155204,0.07745868,"('inferior', 'superior')",0.051552,0.0774587,0.0259067
85,-1.1681875,-1.0448854,"('insignificant', 'prestigious')",-1.1681875,-1.0448854,0.1233021
86,0.93873566,0.89645845,"('uninfluential', 'influential')",0.9387357,0.8964584,-0.0422773
87,0.5836784,0.6006941,"('unsuccessful', 'successful')",0.5836784,0.6006941,0.0170157
88,0.33676484,0.39107764,"('low', 'eminent')",0.3367648,0.3910776,0.0543128
