,surfboard_male,surfboard_female,tuple,average_male,average_female,female-male
47,2.8301666,2.847858,"('stupid', 'smart')",2.8301666,2.847858,0.0176914
48,-0.060022756,-0.10679726,"('unintelligent', 'intelligent')",-0.0600228,-0.1067973,-0.0467745
49,-0.30609518,-0.21196699,"('unable', 'able')",-0.3060952,-0.211967,0.0941282
50,0.034603752,0.07148231,"('clumsy', 'skillful')",0.0346038,0.0714823,0.0368785
51,0.34819,0.35349306,"('uneducated', 'educated')",0.34819,0.3534931,0.0053031
52,-0.07912798,-0.20028742,"('irrational', 'rational')",-0.079128,-0.2002874,-0.1211594
53,0.4805668,0.44084996,"('uncreative', 'creative')",0.4805668,0.44085,-0.0397168
54,0.6165454,0.60117394,"('incapable', 'capable')",0.6165454,0.6011739,-0.0153715
55,-0.48956057,-0.40144286,"('incompetent', 'clever')",-0.4895606,-0.4014429,0.0881177
56,1.6026814,1.6397493,"('impractical', 'practical')",1.6026814,1.6397493,0.0370679
57,-1.6294496,-1.6317075,"('unimaginative', 'imaginative')",-1.6294496,-1.6317075,-0.0022579
58,-0.26546484,-0.32800984,"('undiscriminating', 'discriminating')",-0.2654648,-0.3280098,-0.062545
59,0.5708859,0.5100783,"('foolish', 'wise')",0.5708859,0.5100783,-0.0608076
60,0.4018868,0.47127575,"('inefficient', 'efficient')",0.4018868,0.4712757,0.0693889
61,0.23325363,0.1885402,"('illogical', 'logical')",0.2332536,0.1885402,-0.0447134
62,0.5140014,0.6895815,"('incompetent', 'brilliant')",0.5140014,0.6895815,0.1755801
63,0.34345722,0.38873,"('unperceptive', 'insightful')",0.3434572,0.38873,0.0452728
64,-2.593089,-2.5530975,"('shy', 'confident')",-2.5930891,-2.5530975,0.0399916
65,-0.4677792,-0.4062271,"('insecure', 'secure')",-0.4677792,-0.4062271,0.0615521
66,-0.15767667,-0.21144463,"('inactive', 'active')",-0.1576767,-0.2114446,-0.0537679
67,0.5735268,0.4775061,"('doubtful', 'determined')",0.5735268,0.4775061,-0.0960207
68,-0.6288806,-0.5973523,"('dependent', 'independent')",-0.6288806,-0.5973523,0.0315283
69,-0.6959017,-0.65029615,"('lazy', 'industrious')",-0.6959017,-0.6502962,0.0456055
70,-0.24096403,-0.17570539,"('lethargic', 'energetic')",-0.240964,-0.1757054,0.0652586
71,1.1002127,1.1010516,"('diffident', 'self-confident')",1.1002127,1.1010516,0.0008389
72,-0.41184568,-0.48437876,"('unambitious', 'ambitious')",-0.4118457,-0.4843788,-0.0725331
73,-1.0751624,-1.1011164,"('helpless', 'self-reliant')",-1.0751624,-1.1011164,-0.025954
74,0.3017375,0.28670877,"('undedicated', 'dedicated')",0.3017375,0.2867088,-0.0150287
75,-0.5890032,-0.5219187,"('meek', 'impulsive')",-0.5890032,-0.5219187,0.0670845
76,-0.20778216,-0.15120964,"('anxious', 'daring')",-0.2077822,-0.1512096,0.0565726
77,-0.5278348,-0.48305884,"('unmotivated', 'motivated')",-0.5278348,-0.4830588,0.044776
78,0.13174766,0.33045503,"('nonresilient', 'resilient')",0.1317477,0.330455,0.1987073
79,-0.02991591,-0.05037754,"('wavering', 'unwavering')",-0.0299159,-0.0503775,-0.0204616
80,-0.15395579,-0.028596248,"('dominated', 'dominating')",-0.1539558,-0.0285962,0.1253596
81,-0.94050497,-0.9009077,"('submissive', 'aggressive')",-0.940505,-0.9009077,0.0395973
82,2.6467538,2.71496,"('poor', 'rich')",2.6467538,2.7149601,0.0682063
83,-0.12656295,-0.25684598,"('powerless', 'powerful')",-0.126563,-0.256846,-0.130283
84,0.5208975,0.47681484,"('inferior', 'superior')",0.5208975,0.4768148,-0.0440827
85,0.6046391,0.4211415,"('insignificant', 'prestigious')",0.6046391,0.4211415,-0.1834976
86,0.18649064,0.09458453,"('uninfluential', 'influential')",0.1864906,0.0945845,-0.0919061
87,0.22555631,0.31098014,"('unsuccessful', 'successful')",0.2255563,0.3109801,0.0854238
88,-0.6071253,-0.68478215,"('low', 'eminent')",-0.6071253,-0.6847821,-0.0776568
