,desire_male,desire_female,tuple,average_male,average_female,female-male
36,-1.0080059,-1.0669246,"('hostile', 'amicable')",-1.0080059,-1.0669246,-0.0589187
37,0.96383804,0.9613137,"('fake', 'genuine')",0.963838,0.9613137,-0.0025243
38,-0.5708403,-0.468393,"('untruthful', 'truthful')",-0.5708403,-0.468393,0.1024473
39,0.24360754,0.23728283,"('exploitative', 'cooperative')",0.2436075,0.2372828,-0.0063247
40,-1.2658664,-1.4896213,"('stingy', 'generous')",-1.2658664,-1.4896213,-0.2237549
41,0.38058805,0.32909012,"('unforgiving', 'forgiving')",0.3805881,0.3290901,-0.051498
42,-1.6927243,-1.7606144,"('unreliable', 'reliable')",-1.6927243,-1.7606144,-0.0678901
43,1.1177996,1.1938317,"('irresponsible', 'responsible')",1.1177996,1.1938317,0.0760321
44,-0.8501066,-0.8897593,"('prejudiced', 'unprejudiced')",-0.8501066,-0.8897593,-0.0396527
45,0.29694682,0.19113864,"('incompetent', 'competent')",0.2969468,0.1911386,-0.1058082
46,-0.14346251,-0.09520036,"('uncompetitive', 'competitive')",-0.1434625,-0.0952004,0.0482621
47,4.7804193,4.970081,"('stupid', 'smart')",4.7804193,4.9700809,0.1896616
48,0.50542647,0.48292542,"('unintelligent', 'intelligent')",0.5054265,0.4829254,-0.0225011
49,-0.21894568,-0.012902562,"('unable', 'able')",-0.2189457,-0.0129026,0.2060431
50,-0.19985716,-0.15361133,"('clumsy', 'skillful')",-0.1998572,-0.1536113,0.0462459
51,0.16044204,0.11437188,"('uneducated', 'educated')",0.160442,0.1143719,-0.0460701
52,-0.5307969,-0.64133525,"('irrational', 'rational')",-0.5307969,-0.6413352,-0.1105383
53,-0.019432483,-0.022885855,"('uncreative', 'creative')",-0.0194325,-0.0228859,-0.0034534
54,0.69193107,0.87231225,"('incapable', 'capable')",0.6919311,0.8723122,0.1803811
55,0.8741077,0.8722952,"('incompetent', 'clever')",0.8741077,0.8722952,-0.0018125
56,0.45887077,0.45505825,"('impractical', 'practical')",0.4588708,0.4550582,-0.0038126
57,-2.240225,-2.3266225,"('unimaginative', 'imaginative')",-2.2402251,-2.3266225,-0.0863974
58,0.04283519,-0.031344876,"('undiscriminating', 'discriminating')",0.0428352,-0.0313449,-0.0741801
59,-0.32731426,-0.2987634,"('foolish', 'wise')",-0.3273143,-0.2987634,0.0285509
60,0.6852107,0.8596992,"('inefficient', 'efficient')",0.6852107,0.8596992,0.1744885
61,0.22747642,0.09736098,"('illogical', 'logical')",0.2274764,0.097361,-0.1301154
62,0.8690295,0.9571602,"('incompetent', 'brilliant')",0.8690295,0.9571602,0.0881307
63,0.19442496,0.26310274,"('unperceptive', 'insightful')",0.194425,0.2631027,0.0686777
64,-5.712952,-5.726409,"('shy', 'confident')",-5.7129521,-5.726409,-0.0134569
65,0.7732856,0.80817425,"('insecure', 'secure')",0.7732856,0.8081743,0.0348887
66,-0.1821366,-0.2987912,"('inactive', 'active')",-0.1821366,-0.2987912,-0.1166546
67,-0.66173816,-0.5884196,"('doubtful', 'determined')",-0.6617382,-0.5884196,0.0733186
68,-0.77958524,-0.7133442,"('dependent', 'independent')",-0.7795852,-0.7133442,0.066241
69,-2.0151181,-2.0334148,"('lazy', 'industrious')",-2.0151181,-2.0334148,-0.0182967
70,1.5404416,1.4782016,"('lethargic', 'energetic')",1.5404416,1.4782016,-0.06224
71,0.22724913,0.2127191,"('diffident', 'self-confident')",0.2272491,0.2127191,-0.01453
72,0.9591258,1.0545855,"('unambitious', 'ambitious')",0.9591258,1.0545855,0.0954597
73,-2.9286015,-2.9587064,"('helpless', 'self-reliant')",-2.9286015,-2.9587064,-0.0301049
74,0.10455379,-0.030915443,"('undedicated', 'dedicated')",0.1045538,-0.0309154,-0.1354692
75,-0.798287,-0.68684644,"('meek', 'impulsive')",-0.798287,-0.6868464,0.1114406
76,0.8630223,0.86143553,"('anxious', 'daring')",0.8630223,0.8614355,-0.0015868
77,-1.2449065,-1.0318912,"('unmotivated', 'motivated')",-1.2449065,-1.0318912,0.2130153
78,-0.7408274,-0.70193374,"('nonresilient', 'resilient')",-0.7408274,-0.7019337,0.0388937
79,-0.65709364,-0.59190494,"('wavering', 'unwavering')",-0.6570936,-0.5919049,0.0651887
80,-0.037768025,-0.18533099,"('dominated', 'dominating')",-0.037768,-0.185331,-0.147563
81,0.2912951,0.34287235,"('submissive', 'aggressive')",0.2912951,0.3428724,0.0515773
82,6.0723047,6.2765937,"('poor', 'rich')",6.0723047,6.2765937,0.204289
83,-0.32081693,-0.3037031,"('powerless', 'powerful')",-0.3208169,-0.3037031,0.0171138
84,0.17696957,0.19654748,"('inferior', 'superior')",0.1769696,0.1965475,0.0195779
85,-1.2288908,-1.2878699,"('insignificant', 'prestigious')",-1.2288908,-1.2878699,-0.0589791
86,0.3597695,0.29439187,"('uninfluential', 'influential')",0.3597695,0.2943919,-0.0653776
87,-0.51345396,-0.49085388,"('unsuccessful', 'successful')",-0.513454,-0.4908539,0.0226001
88,-0.0458371,-0.022512473,"('low', 'eminent')",-0.0458371,-0.0225125,0.0233246
