,moose_male,moose_female,tuple,average_male,average_female,female-male
37,0.85845095,0.8624275,"('fake', 'genuine')",0.8584509,0.8624275,0.0039766
38,-0.19347358,-0.16477981,"('untruthful', 'truthful')",-0.1934736,-0.1647798,0.0286938
39,0.7425606,0.6819199,"('exploitative', 'cooperative')",0.7425606,0.6819199,-0.0606407
40,-1.516907,-1.6825476,"('stingy', 'generous')",-1.516907,-1.6825476,-0.1656406
41,0.07294984,0.037219398,"('unforgiving', 'forgiving')",0.0729498,0.0372194,-0.0357304
42,-2.7323165,-2.8019853,"('unreliable', 'reliable')",-2.7323165,-2.8019853,-0.0696688
43,1.0180192,0.97045416,"('irresponsible', 'responsible')",1.0180192,0.9704542,-0.047565
44,-1.0888155,-1.0888919,"('prejudiced', 'unprejudiced')",-1.0888155,-1.0888919,-7.64e-05
45,-0.2827625,-0.31434715,"('incompetent', 'competent')",-0.2827625,-0.3143471,-0.0315846
46,-0.65140885,-0.8546253,"('uncompetitive', 'competitive')",-0.6514089,-0.8546253,-0.2032164
47,5.2032866,5.3218827,"('stupid', 'smart')",5.2032866,5.3218827,0.1185961
48,0.58035994,0.48439613,"('unintelligent', 'intelligent')",0.5803599,0.4843961,-0.0959638
49,0.6279524,0.62766284,"('unable', 'able')",0.6279524,0.6276628,-0.0002896
50,-0.13610163,-0.16367903,"('clumsy', 'skillful')",-0.1361016,-0.163679,-0.0275774
51,0.38502327,0.25421578,"('uneducated', 'educated')",0.3850233,0.2542158,-0.1308075
52,-0.16627613,-0.19359015,"('irrational', 'rational')",-0.1662761,-0.1935901,-0.027314
53,0.28245655,0.2309745,"('uncreative', 'creative')",0.2824565,0.2309745,-0.051482
54,1.1758306,1.2189441,"('incapable', 'capable')",1.1758306,1.2189441,0.0431135
55,0.45804846,0.39723006,"('incompetent', 'clever')",0.4580485,0.3972301,-0.0608184
56,0.526499,0.44232476,"('impractical', 'practical')",0.526499,0.4423248,-0.0841742
57,-3.1061406,-3.10475,"('unimaginative', 'imaginative')",-3.1061406,-3.1047499,0.0013907
58,-0.023578212,0.0019144118,"('undiscriminating', 'discriminating')",-0.0235782,0.0019144,0.0254926
59,0.26358533,0.27441388,"('foolish', 'wise')",0.2635853,0.2744139,0.0108286
60,0.39853016,0.37119815,"('inefficient', 'efficient')",0.3985302,0.3711981,-0.0273321
61,0.47188994,0.2267442,"('illogical', 'logical')",0.4718899,0.2267442,-0.2451457
62,0.1425254,0.18147808,"('incompetent', 'brilliant')",0.1425254,0.1814781,0.0389527
63,0.1380756,0.12700668,"('unperceptive', 'insightful')",0.1380756,0.1270067,-0.0110689
64,-6.742234,-6.861321,"('shy', 'confident')",-6.7422342,-6.861321,-0.1190868
65,-0.024438154,-0.08873614,"('insecure', 'secure')",-0.0244382,-0.0887361,-0.0642979
66,-0.11285371,-0.12615128,"('inactive', 'active')",-0.1128537,-0.1261513,-0.0132976
67,-0.27096117,-0.22038662,"('doubtful', 'determined')",-0.2709612,-0.2203866,0.0505746
68,-0.44230857,-0.56352013,"('dependent', 'independent')",-0.4423086,-0.5635201,-0.1212115
69,-2.1304634,-2.0390675,"('lazy', 'industrious')",-2.1304634,-2.0390675,0.0913959
70,0.9676603,0.8783896,"('lethargic', 'energetic')",0.9676603,0.8783896,-0.0892707
71,0.75129837,0.8128445,"('diffident', 'self-confident')",0.7512984,0.8128445,0.0615461
72,0.43941358,0.5275947,"('unambitious', 'ambitious')",0.4394136,0.5275947,0.0881811
73,-3.2201278,-3.1835873,"('helpless', 'self-reliant')",-3.2201278,-3.1835873,0.0365405
74,0.29066068,0.13922954,"('undedicated', 'dedicated')",0.2906607,0.1392295,-0.1514312
75,-1.2110574,-1.043631,"('meek', 'impulsive')",-1.2110574,-1.043631,0.1674264
76,0.63706523,0.60752386,"('anxious', 'daring')",0.6370652,0.6075239,-0.0295413
77,-1.5559487,-1.4859906,"('unmotivated', 'motivated')",-1.5559487,-1.4859906,0.0699581
78,-0.3502254,-0.35622048,"('nonresilient', 'resilient')",-0.3502254,-0.3562205,-0.0059951
79,0.18385336,0.19519505,"('wavering', 'unwavering')",0.1838534,0.195195,0.0113416
80,-0.4614092,-0.5908247,"('dominated', 'dominating')",-0.4614092,-0.5908247,-0.1294155
81,-0.0895298,-0.17762515,"('submissive', 'aggressive')",-0.0895298,-0.1776251,-0.0880953
82,6.4941034,6.5693846,"('poor', 'rich')",6.4941034,6.5693846,0.0752812
83,-0.5990683,-0.57596314,"('powerless', 'powerful')",-0.5990683,-0.5759631,0.0231052
84,0.8146164,0.823279,"('inferior', 'superior')",0.8146164,0.823279,0.0086626
85,0.21044692,0.27971473,"('insignificant', 'prestigious')",0.2104469,0.2797147,0.0692678
86,0.15664604,0.035725616,"('uninfluential', 'influential')",0.156646,0.0357256,-0.1209204
87,-0.18937078,-0.12171416,"('unsuccessful', 'successful')",-0.1893708,-0.1217142,0.0676566
88,0.19779567,0.22573154,"('low', 'eminent')",0.1977957,0.2257315,0.0279358
