,pickaxe_male,pickaxe_female,tuple,average_male,average_female,female-male
36,-0.8579039,-0.92118806,"('hostile', 'amicable')",-0.8579039,-0.9211881,-0.0632842
37,-0.3863715,-0.3532419,"('fake', 'genuine')",-0.3863715,-0.3532419,0.0331296
38,0.094917476,0.11124075,"('untruthful', 'truthful')",0.0949175,0.1112408,0.0163233
39,-0.07820881,0.035965577,"('exploitative', 'cooperative')",-0.0782088,0.0359656,0.1141744
40,-1.8039011,-1.8247529,"('stingy', 'generous')",-1.8039011,-1.8247529,-0.0208518
41,0.17222928,0.15400517,"('unforgiving', 'forgiving')",0.1722293,0.1540052,-0.0182241
42,-0.60115623,-0.57618904,"('unreliable', 'reliable')",-0.6011562,-0.576189,0.0249672
43,0.031340856,-0.012442859,"('irresponsible', 'responsible')",0.0313409,-0.0124429,-0.0437838
44,-0.25607133,-0.20792386,"('prejudiced', 'unprejudiced')",-0.2560713,-0.2079239,0.0481474
45,0.09068043,0.06805943,"('incompetent', 'competent')",0.0906804,0.0680594,-0.022621
46,-0.35277516,-0.40756303,"('uncompetitive', 'competitive')",-0.3527752,-0.407563,-0.0547878
47,1.6114659,1.6907938,"('stupid', 'smart')",1.6114659,1.6907938,0.0793279
48,-0.17127837,-0.19462273,"('unintelligent', 'intelligent')",-0.1712784,-0.1946227,-0.0233443
49,-0.055056952,0.10909824,"('unable', 'able')",-0.055057,0.1090982,0.1641552
50,0.25504133,0.26493454,"('clumsy', 'skillful')",0.2550413,0.2649345,0.0098932
51,-0.3016855,-0.4084978,"('uneducated', 'educated')",-0.3016855,-0.4084978,-0.1068123
52,-0.26469356,-0.35355982,"('irrational', 'rational')",-0.2646936,-0.3535598,-0.0888662
53,-1.2452666,-1.3360871,"('uncreative', 'creative')",-1.2452666,-1.3360871,-0.0908205
54,-0.11192082,-0.16842058,"('incapable', 'capable')",-0.1119208,-0.1684206,-0.0564998
55,0.38351142,0.35589552,"('incompetent', 'clever')",0.3835114,0.3558955,-0.0276159
56,1.3379612,1.229223,"('impractical', 'practical')",1.3379612,1.229223,-0.1087382
57,-1.2862476,-1.3708246,"('unimaginative', 'imaginative')",-1.2862476,-1.3708246,-0.084577
58,-0.44828445,-0.5500515,"('undiscriminating', 'discriminating')",-0.4482844,-0.5500515,-0.1017671
59,0.40437064,0.42799994,"('foolish', 'wise')",0.4043706,0.4279999,0.0236293
60,1.0608872,1.1035637,"('inefficient', 'efficient')",1.0608872,1.1035637,0.0426765
61,-0.14995289,-0.2525651,"('illogical', 'logical')",-0.1499529,-0.2525651,-0.1026122
62,0.06064735,0.17553139,"('incompetent', 'brilliant')",0.0606473,0.1755314,0.1148841
63,-0.2356155,-0.2449386,"('unperceptive', 'insightful')",-0.2356155,-0.2449386,-0.0093231
64,-1.711839,-1.7502068,"('shy', 'confident')",-1.711839,-1.7502068,-0.0383678
65,0.4526217,0.3447999,"('insecure', 'secure')",0.4526217,0.3447999,-0.1078218
66,-1.3575418,-1.3550668,"('inactive', 'active')",-1.3575418,-1.3550668,0.002475
67,0.95787585,0.98066485,"('doubtful', 'determined')",0.9578758,0.9806648,0.022789
68,-0.49169183,-0.5222918,"('dependent', 'independent')",-0.4916918,-0.5222918,-0.0306
69,0.13972825,0.24247672,"('lazy', 'industrious')",0.1397282,0.2424767,0.1027485
70,-0.5327878,-0.54665476,"('lethargic', 'energetic')",-0.5327878,-0.5466548,-0.013867
71,0.5369726,0.49974597,"('diffident', 'self-confident')",0.5369726,0.499746,-0.0372266
72,-0.35240522,-0.2724277,"('unambitious', 'ambitious')",-0.3524052,-0.2724277,0.0799775
73,-1.0642613,-1.0631028,"('helpless', 'self-reliant')",-1.0642613,-1.0631028,0.0011585
74,-0.33666298,-0.3715336,"('undedicated', 'dedicated')",-0.336663,-0.3715336,-0.0348706
75,-0.55463773,-0.47167203,"('meek', 'impulsive')",-0.5546377,-0.471672,0.0829657
76,0.31660184,0.30815184,"('anxious', 'daring')",0.3166018,0.3081518,-0.00845
77,0.19527276,0.12423754,"('unmotivated', 'motivated')",0.1952728,0.1242375,-0.0710353
78,-0.14890882,-0.13259543,"('nonresilient', 'resilient')",-0.1489088,-0.1325954,0.0163134
79,-0.95131594,-0.97406375,"('wavering', 'unwavering')",-0.9513159,-0.9740638,-0.0227479
80,-0.22743401,-0.20629396,"('dominated', 'dominating')",-0.227434,-0.206294,0.02114
81,0.042371385,0.07003261,"('submissive', 'aggressive')",0.0423714,0.0700326,0.0276612
82,1.2680178,1.1490855,"('poor', 'rich')",1.2680178,1.1490855,-0.1189323
83,-0.11154944,-0.13026991,"('powerless', 'powerful')",-0.1115494,-0.1302699,-0.0187205
84,0.3418118,0.29032677,"('inferior', 'superior')",0.3418118,0.2903268,-0.051485
85,-0.10860104,-0.17061353,"('insignificant', 'prestigious')",-0.108601,-0.1706135,-0.0620125
86,-0.78658366,-0.9789562,"('uninfluential', 'influential')",-0.7865837,-0.9789562,-0.1923725
87,0.3247968,0.28821668,"('unsuccessful', 'successful')",0.3247968,0.2882167,-0.0365801
88,-0.50688946,-0.5711572,"('low', 'eminent')",-0.5068895,-0.5711572,-0.0642677
