,sandpaper_male,sandpaper_female,tuple,average_male,average_female,female-male
44,-1.0671571,-1.0784581,"('prejudiced', 'unprejudiced')",-1.0671571,-1.0784581,-0.011301
45,0.57598656,0.4616135,"('incompetent', 'competent')",0.5759866,0.4616135,-0.1143731
46,0.3932889,0.42849785,"('uncompetitive', 'competitive')",0.3932889,0.4284979,0.035209
47,3.03591,3.1926203,"('stupid', 'smart')",3.0359099,3.1926203,0.1567104
48,0.86160165,0.71299446,"('unintelligent', 'intelligent')",0.8616017,0.7129945,-0.1486072
49,0.23238191,0.39430338,"('unable', 'able')",0.2323819,0.3943034,0.1619215
50,-0.4243325,-0.3244121,"('clumsy', 'skillful')",-0.4243325,-0.3244121,0.0999204
51,0.1238441,0.120804936,"('uneducated', 'educated')",0.1238441,0.1208049,-0.0030392
52,-0.5875071,-0.843174,"('irrational', 'rational')",-0.5875071,-0.843174,-0.2556669
53,0.33788776,0.18353592,"('uncreative', 'creative')",0.3378878,0.1835359,-0.1543519
54,0.26655573,0.29413232,"('incapable', 'capable')",0.2665557,0.2941323,0.0275766
55,1.2023621,1.1352291,"('incompetent', 'clever')",1.2023621,1.1352291,-0.067133
56,1.2640965,1.2658179,"('impractical', 'practical')",1.2640965,1.2658179,0.0017214
57,-1.3463596,-1.4846865,"('unimaginative', 'imaginative')",-1.3463596,-1.4846865,-0.1383269
58,0.28299305,0.22912782,"('undiscriminating', 'discriminating')",0.282993,0.2291278,-0.0538652
59,-0.61635184,-0.5714934,"('foolish', 'wise')",-0.6163518,-0.5714934,0.0448584
60,1.718441,1.7591765,"('inefficient', 'efficient')",1.718441,1.7591765,0.0407355
61,0.9437996,0.7542956,"('illogical', 'logical')",0.9437996,0.7542956,-0.189504
62,1.2356784,1.4278518,"('incompetent', 'brilliant')",1.2356784,1.4278518,0.1921734
63,0.74121344,0.8509215,"('unperceptive', 'insightful')",0.7412134,0.8509215,0.1097081
64,-3.736816,-3.8328378,"('shy', 'confident')",-3.7368159,-3.8328378,-0.0960219
65,0.52981126,0.46998194,"('insecure', 'secure')",0.5298113,0.4699819,-0.0598294
66,-1.1542029,-1.1093225,"('inactive', 'active')",-1.1542029,-1.1093225,0.0448804
67,0.28493142,0.21277817,"('doubtful', 'determined')",0.2849314,0.2127782,-0.0721532
68,-0.10345789,-0.044567972,"('dependent', 'independent')",-0.1034579,-0.044568,0.0588899
69,-1.484081,-1.5092146,"('lazy', 'industrious')",-1.484081,-1.5092146,-0.0251336
70,0.47942555,0.5474594,"('lethargic', 'energetic')",0.4794255,0.5474594,0.0680339
71,0.60921645,0.5235086,"('diffident', 'self-confident')",0.6092165,0.5235086,-0.0857079
72,-0.055939063,0.08132745,"('unambitious', 'ambitious')",-0.0559391,0.0813275,0.1372666
73,-1.7538786,-1.6655829,"('helpless', 'self-reliant')",-1.7538786,-1.6655829,0.0882957
74,0.16239916,0.15955871,"('undedicated', 'dedicated')",0.1623992,0.1595587,-0.0028405
75,-1.2247813,-1.0498911,"('meek', 'impulsive')",-1.2247813,-1.0498911,0.1748902
76,0.76153475,0.7851499,"('anxious', 'daring')",0.7615348,0.7851499,0.0236151
77,-0.43783298,-0.5063468,"('unmotivated', 'motivated')",-0.437833,-0.5063468,-0.0685138
78,0.03871217,0.17609322,"('nonresilient', 'resilient')",0.0387122,0.1760932,0.137381
79,-1.1408103,-1.1188751,"('wavering', 'unwavering')",-1.1408103,-1.1188751,0.0219352
80,0.103701845,0.21199325,"('dominated', 'dominating')",0.1037018,0.2119932,0.1082914
81,0.30992186,0.41629452,"('submissive', 'aggressive')",0.3099219,0.4162945,0.1063726
82,3.1682563,3.301965,"('poor', 'rich')",3.1682563,3.301965,0.1337087
83,0.12426564,0.071317896,"('powerless', 'powerful')",0.1242656,0.0713179,-0.0529477
84,0.43980238,0.39637953,"('inferior', 'superior')",0.4398024,0.3963795,-0.0434229
85,-0.35171884,-0.56247747,"('insignificant', 'prestigious')",-0.3517188,-0.5624775,-0.2107587
86,0.42947295,0.22495607,"('uninfluential', 'influential')",0.429473,0.2249561,-0.2045169
87,0.6903473,0.6913672,"('unsuccessful', 'successful')",0.6903473,0.6913672,0.0010199
88,0.041376155,-0.044761978,"('low', 'eminent')",0.0413762,-0.044762,-0.0861382
