,racist_male,racist_female,tuple,average_male,average_female,female-male
64,-5.5451875,-5.351181,"('shy', 'confident')",-5.5451875,-5.351181,0.1940065
65,0.8512146,0.9617414,"('insecure', 'secure')",0.8512146,0.9617414,0.1105268
66,-0.12717769,-0.26628214,"('inactive', 'active')",-0.1271777,-0.2662821,-0.1391044
67,-0.58146447,-0.4445205,"('doubtful', 'determined')",-0.5814645,-0.4445205,0.136944
68,-0.45770884,-0.5016237,"('dependent', 'independent')",-0.4577088,-0.5016237,-0.0439149
69,-2.014498,-2.0591948,"('lazy', 'industrious')",-2.014498,-2.0591948,-0.0446968
70,1.5818499,1.6056303,"('lethargic', 'energetic')",1.5818499,1.6056303,0.0237804
71,0.5274971,0.5246026,"('diffident', 'self-confident')",0.5274971,0.5246026,-0.0028945
72,0.9109567,1.0516758,"('unambitious', 'ambitious')",0.9109567,1.0516758,0.1407191
73,-2.676269,-2.6685145,"('helpless', 'self-reliant')",-2.6762691,-2.6685145,0.0077546
74,0.03281937,-0.062368624,"('undedicated', 'dedicated')",0.0328194,-0.0623686,-0.095188
75,-0.69904345,-0.63805276,"('meek', 'impulsive')",-0.6990435,-0.6380528,0.0609907
76,0.81062764,0.8663768,"('anxious', 'daring')",0.8106276,0.8663768,0.0557492
77,-1.1927826,-0.9783907,"('unmotivated', 'motivated')",-1.1927826,-0.9783907,0.2143919
78,-0.45977,-0.5058085,"('nonresilient', 'resilient')",-0.45977,-0.5058085,-0.0460385
79,-0.35922608,-0.44865918,"('wavering', 'unwavering')",-0.3592261,-0.4486592,-0.0894331
80,-0.1273536,-0.10093555,"('dominated', 'dominating')",-0.1273536,-0.1009355,0.0264181
81,0.15529537,0.366355,"('submissive', 'aggressive')",0.1552954,0.366355,0.2110596
82,6.2839327,6.244682,"('poor', 'rich')",6.2839327,6.2446818,-0.0392509
83,-0.3721513,-0.26859936,"('powerless', 'powerful')",-0.3721513,-0.2685994,0.1035519
84,0.17224678,0.16536744,"('inferior', 'superior')",0.1722468,0.1653674,-0.0068794
85,-1.218851,-1.3440851,"('insignificant', 'prestigious')",-1.218851,-1.3440851,-0.1252341
86,0.3645873,0.36081153,"('uninfluential', 'influential')",0.3645873,0.3608115,-0.0037758
87,-0.33757037,-0.292539,"('unsuccessful', 'successful')",-0.3375704,-0.292539,0.0450314
88,-0.1266152,-0.046829022,"('low', 'eminent')",-0.1266152,-0.046829,0.0797862
