,parole_male,parole_female,tuple,average_male,average_female,female-male
71,0.8506268,0.8534944,"('diffident', 'self-confident')",0.8506268,0.8534944,0.0028676
72,0.38988873,0.4293096,"('unambitious', 'ambitious')",0.3898887,0.4293096,0.0394209
73,-3.7980278,-3.7946196,"('helpless', 'self-reliant')",-3.7980278,-3.7946196,0.0034082
74,-0.04163742,-0.11184341,"('undedicated', 'dedicated')",-0.0416374,-0.1118434,-0.070206
75,-1.5446883,-1.4599352,"('meek', 'impulsive')",-1.5446883,-1.4599352,0.0847531
76,-0.20048434,-0.14288269,"('anxious', 'daring')",-0.2004843,-0.1428827,0.0576016
77,-1.3456843,-1.2490895,"('unmotivated', 'motivated')",-1.3456843,-1.2490895,0.0965948
78,-0.008866772,-0.036359318,"('nonresilient', 'resilient')",-0.0088668,-0.0363593,-0.0274925
79,0.6966804,0.64119726,"('wavering', 'unwavering')",0.6966804,0.6411973,-0.0554831
80,-0.71773493,-0.733175,"('dominated', 'dominating')",-0.7177349,-0.733175,-0.0154401
81,-1.3067079,-1.2068869,"('submissive', 'aggressive')",-1.3067079,-1.2068869,0.099821
82,5.918183,6.0727534,"('poor', 'rich')",5.9181828,6.0727534,0.1545706
83,-0.43010768,-0.45305395,"('powerless', 'powerful')",-0.4301077,-0.453054,-0.0229463
84,0.66933286,0.6697449,"('inferior', 'superior')",0.6693329,0.6697449,0.000412
85,0.57464284,0.50190806,"('insignificant', 'prestigious')",0.5746428,0.5019081,-0.0727347
86,0.0807276,-0.017487004,"('uninfluential', 'influential')",0.0807276,-0.017487,-0.0982146
87,-0.49165055,-0.40653262,"('unsuccessful', 'successful')",-0.4916506,-0.4065326,0.085118
88,-0.1531329,-0.117848724,"('low', 'eminent')",-0.1531329,-0.1178487,0.0352842
