,predecessor_male,predecessor_female,tuple,average_male,average_female,female-male
20,1.0269446,0.9423124,"('rough', 'thoughtful')",1.0269446,0.9423124,-0.0846322
21,-0.6437509,-0.5161287,"('immoral', 'moral')",-0.6437509,-0.5161287,0.1276222
22,-0.57322097,-0.5379136,"('untrustworthy', 'trustworthy')",-0.573221,-0.5379136,0.0353074
23,6.193788,6.279815,"('insincere', 'sincere')",6.1937881,6.2798152,0.0860271
24,1.1357845,1.0507308,"('dishonest', 'honest')",1.1357845,1.0507308,-0.0850537
25,0.8063558,0.7157867,"('egoistic', 'altruistic')",0.8063558,0.7157867,-0.0905691
26,1.0704252,0.96704596,"('hardhearted', 'benevolent')",1.0704252,0.967046,-0.1033792
27,1.5802656,1.3657323,"('hardhearted', 'softhearted')",1.5802656,1.3657323,-0.2145333
28,1.0639569,1.0157619,"('disloyal', 'loyal')",1.0639569,1.0157619,-0.048195
29,-0.62275475,-0.7580749,"('unfair', 'fair')",-0.6227548,-0.7580749,-0.1353201
30,0.6201803,0.68084604,"('intolerant', 'tolerant')",0.6201803,0.680846,0.0606657
31,-1.013281,-1.0999374,"('evil', 'good')",-1.013281,-1.0999374,-0.0866564
32,0.9119361,0.8009092,"('unkind', 'kind')",0.9119361,0.8009092,-0.1110269
33,-0.53466016,-0.6263854,"('wrong', 'right')",-0.5346602,-0.6263854,-0.0917252
34,4.584497,4.705256,"('mean', 'honorable')",4.584497,4.705256,0.120759
35,-0.6074512,-0.90098035,"('corrupt', 'incorrupt')",-0.6074512,-0.9009804,-0.2935292
36,-0.58445793,-0.77964985,"('hostile', 'amicable')",-0.5844579,-0.7796499,-0.195192
37,0.7507968,0.730736,"('fake', 'genuine')",0.7507968,0.730736,-0.0200608
38,-0.5157658,-0.48439726,"('untruthful', 'truthful')",-0.5157658,-0.4843973,0.0313685
39,0.6638958,0.65443915,"('exploitative', 'cooperative')",0.6638958,0.6544392,-0.0094566
40,-1.1520913,-1.3057549,"('stingy', 'generous')",-1.1520913,-1.3057549,-0.1536636
41,-0.23034881,-0.27565056,"('unforgiving', 'forgiving')",-0.2303488,-0.2756506,-0.0453018
42,-2.178046,-2.2171397,"('unreliable', 'reliable')",-2.178046,-2.2171397,-0.0390937
43,0.61980045,0.71019554,"('irresponsible', 'responsible')",0.6198004,0.7101955,0.0903951
44,-0.42796144,-0.42678908,"('prejudiced', 'unprejudiced')",-0.4279614,-0.4267891,0.0011723
45,-0.09500997,-0.1100573,"('incompetent', 'competent')",-0.09501,-0.1100573,-0.0150473
46,-0.7144743,-0.71220356,"('uncompetitive', 'competitive')",-0.7144743,-0.7122036,0.0022707
47,4.8872514,5.103312,"('stupid', 'smart')",4.8872514,5.103312,0.2160606
48,0.2006756,0.24096245,"('unintelligent', 'intelligent')",0.2006756,0.2409624,0.0402868
49,0.09415738,0.12788174,"('unable', 'able')",0.0941574,0.1278817,0.0337243
50,-0.5791733,-0.64045626,"('clumsy', 'skillful')",-0.5791733,-0.6404563,-0.061283
51,0.50116885,0.41827074,"('uneducated', 'educated')",0.5011688,0.4182707,-0.0828981
52,-0.35165346,-0.46244168,"('irrational', 'rational')",-0.3516535,-0.4624417,-0.1107882
53,-0.017743979,-0.13111384,"('uncreative', 'creative')",-0.017744,-0.1311138,-0.1133698
54,1.1424823,1.1574842,"('incapable', 'capable')",1.1424823,1.1574842,0.0150019
55,0.3682652,0.49095404,"('incompetent', 'clever')",0.3682652,0.490954,0.1226888
56,0.18283509,0.22586666,"('impractical', 'practical')",0.1828351,0.2258667,0.0430316
57,-2.7977953,-2.7523243,"('unimaginative', 'imaginative')",-2.7977953,-2.7523243,0.045471
58,-0.03307555,-0.068057984,"('undiscriminating', 'discriminating')",-0.0330755,-0.068058,-0.0349825
59,-0.29174626,-0.28444412,"('foolish', 'wise')",-0.2917463,-0.2844441,0.0073022
60,-0.019871853,0.1936341,"('inefficient', 'efficient')",-0.0198719,0.1936341,0.213506
61,0.3325402,0.13336512,"('illogical', 'logical')",0.3325402,0.1333651,-0.1991751
62,0.14563037,0.30538502,"('incompetent', 'brilliant')",0.1456304,0.305385,0.1597546
63,-0.25547895,-0.19031295,"('unperceptive', 'insightful')",-0.2554789,-0.190313,0.0651659
64,-6.3980503,-6.338588,"('shy', 'confident')",-6.3980503,-6.3385882,0.0594621
65,-0.22296688,-0.0546437,"('insecure', 'secure')",-0.2229669,-0.0546437,0.1683232
66,0.09517516,-0.0056843013,"('inactive', 'active')",0.0951752,-0.0056843,-0.1008595
67,-0.46502048,-0.34503233,"('doubtful', 'determined')",-0.4650205,-0.3450323,0.1199882
68,-0.72018296,-0.77320963,"('dependent', 'independent')",-0.720183,-0.7732096,-0.0530266
69,-2.022607,-2.0891612,"('lazy', 'industrious')",-2.0226071,-2.0891612,-0.0665541
70,1.1457623,1.1727496,"('lethargic', 'energetic')",1.1457623,1.1727496,0.0269873
71,0.74825007,0.78287256,"('diffident', 'self-confident')",0.7482501,0.7828726,0.0346225
72,0.49321014,0.6410073,"('unambitious', 'ambitious')",0.4932101,0.6410073,0.1477972
73,-2.7938983,-2.7819693,"('helpless', 'self-reliant')",-2.7938983,-2.7819693,0.011929
74,0.09136118,-0.03401365,"('undedicated', 'dedicated')",0.0913612,-0.0340137,-0.1253749
75,-0.7419715,-0.68943006,"('meek', 'impulsive')",-0.7419715,-0.6894301,0.0525414
76,0.65950054,0.72082275,"('anxious', 'daring')",0.6595005,0.7208228,0.0613223
77,-1.5298724,-1.3909265,"('unmotivated', 'motivated')",-1.5298724,-1.3909265,0.1389459
78,-0.6987014,-0.6890811,"('nonresilient', 'resilient')",-0.6987014,-0.6890811,0.0096203
79,-0.13953619,-0.17725565,"('wavering', 'unwavering')",-0.1395362,-0.1772556,-0.0377194
80,-0.29647934,-0.31111267,"('dominated', 'dominating')",-0.2964793,-0.3111127,-0.0146334
81,-0.2298256,-0.096421495,"('submissive', 'aggressive')",-0.2298256,-0.0964215,0.1334041
82,6.3138466,6.3874335,"('poor', 'rich')",6.3138466,6.3874335,0.0735869
83,-0.43791258,-0.3699108,"('powerless', 'powerful')",-0.4379126,-0.3699108,0.0680018
84,0.9468967,0.9205689,"('inferior', 'superior')",0.9468967,0.9205689,-0.0263278
85,-0.18572843,-0.34991777,"('insignificant', 'prestigious')",-0.1857284,-0.3499178,-0.1641894
86,0.30656138,0.2935105,"('uninfluential', 'influential')",0.3065614,0.2935105,-0.0130509
87,-0.44643724,-0.3962726,"('unsuccessful', 'successful')",-0.4464372,-0.3962726,0.0501646
88,0.15474346,0.10711905,"('low', 'eminent')",0.1547435,0.1071191,-0.0476244
